# SYNTHETIC. Per-block monthly cost in IDR. EPMS routes cost through m_cost_control_mapping but the EC export carries none of it. Structure sums to ~30M IDR/ha/yr.
division_code,block_code,month,harvest_idr,upkeep_idr,fertilizer_idr,transport_idr,overhead_idr,infrastructure_idr,km_to_mill
3,104,2025-09,19209166,16065145,25493971,1495877,16465000,6860416,8.98
3,104,2025-10,19209166,14755245,28217306,1495877,16465000,6860416,8.98
3,104,2025-11,19209166,14776604,24985249,1495877,16465000,6860416,8.98
3,105,2025-01,12179878,9096130,14069570,835145,9335000,3889583,8.79
3,105,2025-02,12251412,8242973,13217506,835145,9335000,3889583,8.79
3,105,2025-03,4373120,8793385,13323165,835145,9335000,3889583,8.79
3,105,2025-04,13243352,8465073,14863565,835145,9335000,3889583,8.79
3,105,2025-05,12406403,9146269,13733606,835145,9335000,3889583,8.79
3,105,2025-06,10890833,8865889,15452138,835145,9335000,3889583,8.79
3,105,2025-07,10890833,9093857,15383678,835145,9335000,3889583,8.79
3,105,2025-08,10890833,8227759,14008353,835145,9335000,3889583,8.79
3,105,2025-09,10890833,8227811,14071001,835145,9335000,3889583,8.79
3,105,2025-10,10890833,8628144,13769352,835145,9335000,3889583,8.79
3,105,2025-11,10890833,8640464,13656478,835145,9335000,3889583,8.79
3,106,2025-01,7406008,4267332,7168010,426007,4920000,2050000,8.39
3,106,2025-02,5992508,4635670,7141535,426007,4920000,2050000,8.39
3,106,2025-03,4004917,4529698,6935835,426007,4920000,2050000,8.39
3,106,2025-04,7499784,4415314,7091882,426007,4920000,2050000,8.39
3,106,2025-05,3796780,4782772,6983276,426007,4920000,2050000,8.39
3,106,2025-06,5740000,4536836,7368769,426007,4920000,2050000,8.39
3,106,2025-07,5740000,4483008,6817372,426007,4920000,2050000,8.39
3,106,2025-08,5740000,4352115,7588521,426007,4920000,2050000,8.39
3,106,2025-09,5740000,4638012,7351513,426007,4920000,2050000,8.39
3,106,2025-10,5740000,4688377,7644567,426007,4920000,2050000,8.39
3,106,2025-11,5740000,4760120,7988171,426007,4920000,2050000,8.39
3,107,2025-01,20037486,15243756,23051968,1603739,15495000,6456250,10.73
3,107,2025-02,19888508,14127300,24859335,1603739,15495000,6456250,10.73
3,107,2025-03,17006723,13798830,22864429,1603739,15495000,6456250,10.73
3,107,2025-04,22067306,13842242,23532030,1603739,15495000,6456250,10.73
3,107,2025-05,11387474,14572389,22537823,1603739,15495000,6456250,10.73
3,107,2025-06,18077500,13935505,25133439,1603739,15495000,6456250,10.73
3,107,2025-07,18077500,14002913,24493770,1603739,15495000,6456250,10.73
3,107,2025-08,18077500,13960379,25296035,1603739,15495000,6456250,10.73
3,107,2025-09,18077500,14251237,25642544,1603739,15495000,6456250,10.73
3,107,2025-10,18077500,14721278,25399239,1603739,15495000,6456250,10.73
3,107,2025-11,18077500,13664234,25584866,1603739,15495000,6456250,10.73
3,108,2025-01,28048877,17576995,30165817,1971631,19385000,8077083,10.48
3,108,2025-02,24917229,18326496,32436323,1971631,19385000,8077083,10.48
3,108,2025-03,21117983,19040235,28553337,1971631,19385000,8077083,10.48
3,108,2025-04,28845140,18674716,31445417,1971631,19385000,8077083,10.48
3,108,2025-05,10149935,18126168,29552489,1971631,19385000,8077083,10.48
3,108,2025-06,22615833,19000218,30655119,1971631,19385000,8077083,10.48
3,108,2025-07,22615833,19212294,31386539,1971631,19385000,8077083,10.48
3,108,2025-08,22615833,18373004,31469567,1971631,19385000,8077083,10.48
3,108,2025-09,22615833,17722731,29151871,1971631,19385000,8077083,10.48
3,108,2025-10,22615833,19191274,31999061,1971631,19385000,8077083,10.48
3,108,2025-11,22615833,17991342,31107006,1971631,19385000,8077083,10.48
3,109,2025-01,17338934,11769902,20701550,1260611,12625000,5260416,10.23
3,109,2025-02,18156543,11103995,19345367,1260611,12625000,5260416,10.23
3,109,2025-03,14232963,12283991,18645290,1260611,12625000,5260416,10.23
3,109,2025-04,19514524,12220789,20185544,1260611,12625000,5260416,10.23
3,109,2025-05,4402867,11824672,18864855,1260611,12625000,5260416,10.23
3,109,2025-06,14729166,11424390,18859745,1260611,12625000,5260416,10.23
3,109,2025-07,14729166,11259941,19798607,1260611,12625000,5260416,10.23
3,109,2025-08,14729166,11605523,19001997,1260611,12625000,5260416,10.23
3,109,2025-09,14729166,11703574,20968085,1260611,12625000,5260416,10.23
3,109,2025-10,14729166,11184812,18890758,1260611,12625000,5260416,10.23
3,109,2025-11,14729166,11554092,19104812,1260611,12625000,5260416,10.23
3,110,2025-01,15915022,11179455,20144163,1247103,12660000,5275000,10.04
3,110,2025-02,19367186,11554259,18286644,1247103,12660000,5275000,10.04
3,110,2025-03,13291378,12351843,20181935,1247103,12660000,5275000,10.04
3,110,2025-04,14895812,11385401,18315256,1247103,12660000,5275000,10.04
3,110,2025-05,10380601,11037427,18004494,1247103,12660000,5275000,10.04
3,110,2025-06,14770000,10983447,19811685,1247103,12660000,5275000,10.04
3,110,2025-07,14770000,11506018,17993708,1247103,12660000,5275000,10.04
3,110,2025-08,14770000,11393218,20527317,1247103,12660000,5275000,10.04
3,110,2025-09,14770000,11079746,18131237,1247103,12660000,5275000,10.04
3,110,2025-10,14770000,10958724,18788908,1247103,12660000,5275000,10.04
3,110,2025-11,14770000,11361949,18292804,1247103,12660000,5275000,10.04
3,111,2025-01,21608970,19554705,29702429,1875269,19480000,8116666,9.73
3,111,2025-02,27247466,17516718,32604356,1875269,19480000,8116666,9.73
3,111,2025-03,20079574,19009493,32416323,1875269,19480000,8116666,9.73
3,111,2025-04,17505134,18063970,32725730,1875269,19480000,8116666,9.73
3,111,2025-05,27192187,19410412,33659593,1875269,19480000,8116666,9.73
3,111,2025-06,22726666,19095800,30963686,1875269,19480000,8116666,9.73
3,111,2025-07,22726666,18880011,30341993,1875269,19480000,8116666,9.73
3,111,2025-08,22726666,19483872,33411425,1875269,19480000,8116666,9.73
3,111,2025-09,22726666,17709046,29018545,1875269,19480000,8116666,9.73
3,111,2025-10,22726666,17905251,29890805,1875269,19480000,8116666,9.73
3,111,2025-11,22726666,17644756,29516980,1875269,19480000,8116666,9.73
3,112,2025-01,14012723,9837036,15414712,1048851,11080000,4616666,9.51
3,112,2025-02,14220415,10375883,16023007,1048851,11080000,4616666,9.51
3,112,2025-03,5289656,10458788,17053822,1048851,11080000,4616666,9.51
3,112,2025-04,14540606,10034692,17002255,1048851,11080000,4616666,9.51
3,112,2025-05,16569931,9906055,16575507,1048851,11080000,4616666,9.51
3,112,2025-06,12926666,10153474,16782530,1048851,11080000,4616666,9.51
3,112,2025-07,12926666,10364765,17370959,1048851,11080000,4616666,9.51
3,112,2025-08,12926666,9789626,16521586,1048851,11080000,4616666,9.51
3,112,2025-09,12926666,10155497,15352475,1048851,11080000,4616666,9.51
3,112,2025-10,12926666,9923594,17571782,1048851,11080000,4616666,9.51
3,112,2025-11,12926666,9729330,15742792,1048851,11080000,4616666,9.51
3,113,2025-01,14008235,12390168,19640719,1237254,13410000,5587500,9.17
3,113,2025-02,14015525,12095515,20148915,1237254,13410000,5587500,9.17
3,113,2025-03,9525114,11782134,21473828,1237254,13410000,5587500,9.17
3,113,2025-04,19473026,11846007,22287662,1237254,13410000,5587500,9.17
3,113,2025-05,21203098,12903075,21676849,1237254,13410000,5587500,9.17
3,113,2025-06,15645000,12736073,21919045,1237254,13410000,5587500,9.17
3,113,2025-07,15645000,12916932,22359958,1237254,13410000,5587500,9.17
3,113,2025-08,15645000,12986475,19949663,1237254,13410000,5587500,9.17
3,113,2025-09,15645000,12784047,21626464,1237254,13410000,5587500,9.17
3,113,2025-10,15645000,12820752,21580015,1237254,13410000,5587500,9.17
3,113,2025-11,15645000,12532570,22156547,1237254,13410000,5587500,9.17
3,114,2025-01,10595546,8225475,14961292,994959,9235000,3847916,11.32
3,114,2025-02,8456482,8710888,14284281,994959,9235000,3847916,11.32
3,114,2025-03,8050084,8426939,15340029,994959,9235000,3847916,11.32
3,114,2025-04,16078266,8305461,15325276,994959,9235000,3847916,11.32
3,114,2025-05,10690453,8451347,14762940,994959,9235000,3847916,11.32
3,114,2025-06,10774166,8640509,14190712,994959,9235000,3847916,11.32
3,114,2025-07,10774166,8679500,14616888,994959,9235000,3847916,11.32
3,114,2025-08,10774166,9112987,15424069,994959,9235000,3847916,11.32
3,114,2025-09,10774166,8647671,14193750,994959,9235000,3847916,11.32
3,114,2025-10,10774166,9108798,15395632,994959,9235000,3847916,11.32
3,114,2025-11,10774166,8632267,13598503,994959,9235000,3847916,11.32
3,115,2025-01,14041387,9581339,17980847,1120721,10570000,4404166,11.08
3,115,2025-02,13075849,10586764,17427419,1120721,10570000,4404166,11.08
3,115,2025-03,9239377,10052685,16830778,1120721,10570000,4404166,11.08
3,115,2025-04,19744738,10325155,17998646,1120721,10570000,4404166,11.08
3,115,2025-05,5556979,10112468,18005863,1120721,10570000,4404166,11.08
3,115,2025-06,12331666,9887788,16728420,1120721,10570000,4404166,11.08
3,115,2025-07,12331666,9836930,16176203,1120721,10570000,4404166,11.08
3,115,2025-08,12331666,10626873,16149980,1120721,10570000,4404166,11.08
3,115,2025-09,12331666,10212916,17742014,1120721,10570000,4404166,11.08
3,115,2025-10,12331666,10624082,17426279,1120721,10570000,4404166,11.08
3,115,2025-11,12331666,10466629,18241498,1120721,10570000,4404166,11.08
3,116,2025-01,9028589,6465569,10193163,647262,6270000,2612499,10.69
3,116,2025-02,6391809,6462142,11346952,647262,6270000,2612499,10.69
3,116,2025-03,5889867,5776507,11073604,647262,6270000,2612499,10.69
3,116,2025-04,13743025,5942822,10256018,647262,6270000,2612499,10.69
3,116,2025-05,1521708,6388388,11319187,647262,6270000,2612499,10.69
3,116,2025-06,7315000,5809854,9844733,647262,6270000,2612499,10.69
3,116,2025-07,7315000,6131496,9782337,647262,6270000,2612499,10.69
3,116,2025-08,7315000,6346361,9966083,647262,6270000,2612499,10.69
3,116,2025-09,7315000,5826526,10826518,647262,6270000,2612499,10.69
3,116,2025-10,7315000,6025852,10029941,647262,6270000,2612499,10.69
3,116,2025-11,7315000,6478979,9805231,647262,6270000,2612499,10.69
3,117,2025-01,5757633,4767927,7487203,518933,5095000,2122916,10.5
3,117,2025-02,5784129,4919247,7555577,518933,5095000,2122916,10.5
3,117,2025-03,3682977,4629151,8665483,518933,5095000,2122916,10.5
3,117,2025-04,10601145,4749537,8263182,518933,5095000,2122916,10.5
3,117,2025-05,3894947,4893109,8039701,518933,5095000,2122916,10.5
3,117,2025-06,5944166,4521169,8089159,518933,5095000,2122916,10.5
3,117,2025-07,5944166,4931021,8296218,518933,5095000,2122916,10.5
3,117,2025-08,5944166,4704401,8276046,518933,5095000,2122916,10.5
3,117,2025-09,5944166,4908419,8165019,518933,5095000,2122916,10.5
3,117,2025-10,5944166,4873351,8661197,518933,5095000,2122916,10.5
3,117,2025-11,5944166,5045180,8177866,518933,5095000,2122916,10.5
3,118,2025-01,7572684,5152185,9101770,547585,5519999,2299999,10.14
3,118,2025-02,5810015,5608770,9224659,547585,5519999,2299999,10.14
3,118,2025-03,6035265,5680507,9228633,547585,5519999,2299999,10.14
3,118,2025-04,9381834,5378845,9474479,547585,5519999,2299999,10.14
3,118,2025-05,3400199,5608806,9381466,547585,5519999,2299999,10.14
3,118,2025-06,6440000,5474991,9802813,547585,5519999,2299999,10.14
3,118,2025-07,6440000,5315220,8674732,547585,5519999,2299999,10.14
3,118,2025-08,6440000,5464074,9286090,547585,5519999,2299999,10.14
3,118,2025-09,6440000,5475791,8725713,547585,5519999,2299999,10.14
3,118,2025-10,6440000,5696223,9136297,547585,5519999,2299999,10.14
3,118,2025-11,6440000,5532818,10099736,547585,5519999,2299999,10.14
3,119,2025-01,2403409,1986137,3307583,198248,2025000,843750,9.96
3,119,2025-02,1238636,1970434,3015723,198248,2025000,843750,9.96
3,119,2025-03,2213068,1975819,3013286,198248,2025000,843750,9.96
3,119,2025-04,4383522,1959693,3425667,198248,2025000,843750,9.96
3,119,2025-05,1573863,1986502,3027803,198248,2025000,843750,9.96
3,119,2025-06,2362500,2004870,3276582,198248,2025000,843750,9.96
3,119,2025-07,2362500,2012326,3286774,198248,2025000,843750,9.96
3,119,2025-08,2362500,1837273,3242215,198248,2025000,843750,9.96
3,119,2025-09,2362500,1879908,3075667,198248,2025000,843750,9.96
3,119,2025-10,2362500,1854982,3279718,198248,2025000,843750,9.96
3,119,2025-11,2362500,2010454,3290786,198248,2025000,843750,9.96
3,120,2025-01,6524482,5806624,9507022,616171,6275000,2614583,10.0
3,120,2025-02,5344213,5574775,10590335,616171,6275000,2614583,10.0
3,120,2025-03,7118577,6176719,10497864,616171,6275000,2614583,10.0
3,120,2025-04,12346612,6015859,10199430,616171,6275000,2614583,10.0
3,120,2025-05,5270281,5962117,9910214,616171,6275000,2614583,10.0
3,120,2025-06,7320833,6149299,9988798,616171,6275000,2614583,10.0
3,120,2025-07,7320833,5547402,10352447,616171,6275000,2614583,10.0
3,120,2025-08,7320833,5938465,9287707,616171,6275000,2614583,10.0
3,120,2025-09,7320833,5845644,9373863,616171,6275000,2614583,10.0
3,120,2025-10,7320833,5550190,9567999,616171,6275000,2614583,10.0
3,120,2025-11,7320833,6012720,10292127,616171,6275000,2614583,10.0
3,121,2025-01,1789623,2219686,3503749,227204,2340000,975000,9.84
3,121,2025-02,2764035,2316746,3461168,227204,2340000,975000,9.84
3,121,2025-03,2294671,2226767,3952250,227204,2340000,975000,9.84
3,121,2025-04,4721093,2294457,3751719,227204,2340000,975000,9.84
3,121,2025-05,2080575,2333430,3543146,227204,2340000,975000,9.84
3,121,2025-06,2729999,2161922,3577784,227204,2340000,975000,9.84
3,121,2025-07,2729999,2159641,3496821,227204,2340000,975000,9.84
3,121,2025-08,2729999,2143187,3914940,227204,2340000,975000,9.84
3,121,2025-09,2729999,2181778,3976910,227204,2340000,975000,9.84
3,121,2025-10,2729999,2139688,3759033,227204,2340000,975000,9.84
3,121,2025-11,2729999,2165889,3966311,227204,2340000,975000,9.84
3,369,2025-01,1642449,1323196,2020717,128397,1490000,620833,8.33
3,369,2025-02,2286112,1359366,2327206,128397,1490000,620833,8.33
3,369,2025-03,701370,1324198,2151737,128397,1490000,620833,8.33
3,369,2025-04,2314966,1325861,2066837,128397,1490000,620833,8.33
3,369,2025-05,1746767,1279124,2020710,128397,1490000,620833,8.33
3,369,2025-06,1738333,1309246,2072287,128397,1490000,620833,8.33
3,369,2025-07,1738333,1317600,2058980,128397,1490000,620833,8.33
3,369,2025-08,1738333,1331467,2073739,128397,1490000,620833,8.33
3,369,2025-09,1738333,1339574,2119696,128397,1490000,620833,8.33
3,369,2025-10,1738333,1279627,2341226,128397,1490000,620833,8.33
3,369,2025-11,1738333,1383749,2091127,128397,1490000,620833,8.33
3,370,2025-01,1859255,997407,1612357,88217,1045000,435416,8.09
3,370,2025-02,783674,1025532,1586299,88217,1045000,435416,8.09
3,370,2025-03,315573,968286,1763743,88217,1045000,435416,8.09
3,370,2025-04,1814549,994420,1649091,88217,1045000,435416,8.09
3,370,2025-05,1322780,959762,1614556,88217,1045000,435416,8.09
3,370,2025-06,1219166,984375,1737430,88217,1045000,435416,8.09
3,370,2025-07,1219166,1006117,1527915,88217,1045000,435416,8.09
3,370,2025-08,1219166,999854,1676478,88217,1045000,435416,8.09
3,370,2025-09,1219166,1030694,1672514,88217,1045000,435416,8.09
3,370,2025-10,1219166,1027737,1657039,88217,1045000,435416,8.09
3,370,2025-11,1219166,973910,1622511,88217,1045000,435416,8.09
4,122,2025-01,8823020,6067288,10859993,644868,6520000,2716666,10.09
4,122,2025-02,7169664,6421415,10495097,644868,6520000,2716666,10.09
4,122,2025-03,5113725,6300836,10398543,644868,6520000,2716666,10.09
4,122,2025-04,8392779,5843767,10463035,644868,6520000,2716666,10.09
4,122,2025-05,8534144,6339745,10686255,644868,6520000,2716666,10.09
4,122,2025-06,7606666,6022979,11068895,644868,6520000,2716666,10.09
4,122,2025-07,7606666,6523693,9812914,644868,6520000,2716666,10.09
4,122,2025-08,7606666,6003515,10914795,644868,6520000,2716666,10.09
4,122,2025-09,7606666,6408497,10796309,644868,6520000,2716666,10.09
4,122,2025-10,7606666,6019789,10379929,644868,6520000,2716666,10.09
4,122,2025-11,7606666,5910085,10189549,644868,6520000,2716666,10.09
4,123,2025-01,4211421,5173963,8055459,509497,5290000,2204166,9.74
4,123,2025-02,5829522,5086223,7623532,509497,5290000,2204166,9.74
4,123,2025-03,4756236,4786134,8155644,509497,5290000,2204166,9.74
4,123,2025-04,6409750,5088586,8804323,509497,5290000,2204166,9.74
4,123,2025-05,9651401,4700669,7973201,509497,5290000,2204166,9.74
4,123,2025-06,6171666,4835379,8636849,509497,5290000,2204166,9.74
4,123,2025-07,6171666,4710878,7766943,509497,5290000,2204166,9.74
4,123,2025-08,6171666,5029521,8132156,509497,5290000,2204166,9.74
4,123,2025-09,6171666,4786097,7607878,509497,5290000,2204166,9.74
4,123,2025-10,6171666,5216551,8719122,509497,5290000,2204166,9.74
4,123,2025-11,6171666,4864662,7805597,509497,5290000,2204166,9.74
4,124,2025-01,3253952,5041387,7751987,512455,5425000,2260416,9.48
4,124,2025-02,4720522,4732630,8019463,512455,5425000,2260416,9.48
4,124,2025-03,5471630,5050037,7764442,512455,5425000,2260416,9.48
4,124,2025-04,9244993,4811986,8207842,512455,5425000,2260416,9.48
4,124,2025-05,8954734,5161210,8104096,512455,5425000,2260416,9.48
4,124,2025-06,6329166,5148001,7928219,512455,5425000,2260416,9.48
4,124,2025-07,6329166,5005192,8683999,512455,5425000,2260416,9.48
4,124,2025-08,6329166,4717176,7610892,512455,5425000,2260416,9.48
4,124,2025-09,6329166,4718332,7696323,512455,5425000,2260416,9.48
4,124,2025-10,6329166,5196203,8584913,512455,5425000,2260416,9.48
4,124,2025-11,6329166,5058329,7970731,512455,5425000,2260416,9.48
4,125,2025-01,2148710,2826509,4299036,305831,3320000,1383333,9.15
4,125,2025-02,2548295,2777506,4633809,305831,3320000,1383333,9.15
4,125,2025-03,2601070,2751759,4203071,305831,3320000,1383333,9.15
4,125,2025-04,6365083,2861417,4262060,305831,3320000,1383333,9.15
4,125,2025-05,5703506,2850601,4576167,305831,3320000,1383333,9.15
4,125,2025-06,3873333,2997040,4418981,305831,3320000,1383333,9.15
4,125,2025-07,3873333,2881097,4269866,305831,3320000,1383333,9.15
4,125,2025-08,3873333,2899574,4831025,305831,3320000,1383333,9.15
4,125,2025-09,3873333,3046155,4439887,305831,3320000,1383333,9.15
4,125,2025-10,3873333,2917938,4242095,305831,3320000,1383333,9.15
4,125,2025-11,3873333,3027986,4371536,305831,3320000,1383333,9.15
4,126,2025-01,2824800,2724273,4377754,279213,3110000,1295833,8.83
4,126,2025-02,1604019,3042433,4587880,279213,3110000,1295833,8.83
4,126,2025-03,2857794,2786851,4627690,279213,3110000,1295833,8.83
4,126,2025-04,5119158,2785069,4677587,279213,3110000,1295833,8.83
4,126,2025-05,5735893,2853966,4819563,279213,3110000,1295833,8.83
4,126,2025-06,3628333,2761147,4748006,279213,3110000,1295833,8.83
4,126,2025-07,3628333,2925922,4384792,279213,3110000,1295833,8.83
4,126,2025-08,3628333,2939855,4554328,279213,3110000,1295833,8.83
4,126,2025-09,3628333,2836189,4409463,279213,3110000,1295833,8.83
4,126,2025-10,3628333,2841621,4799242,279213,3110000,1295833,8.83
4,126,2025-11,3628333,2749900,5036082,279213,3110000,1295833,8.83
4,127,2025-01,1037052,1307103,2276516,134316,1530000,637500,8.56
4,127,2025-02,975675,1398576,2191536,134316,1530000,637500,8.56
4,127,2025-03,1415894,1296292,2200942,134316,1530000,637500,8.56
4,127,2025-04,3930216,1336577,2050174,134316,1530000,637500,8.56
4,127,2025-05,1566160,1333278,2240515,134316,1530000,637500,8.56
4,127,2025-06,1785000,1362149,2244857,134316,1530000,637500,8.56
4,127,2025-07,1785000,1321649,2132566,134316,1530000,637500,8.56
4,127,2025-08,1785000,1331899,2316149,134316,1530000,637500,8.56
4,127,2025-09,1785000,1299033,2346335,134316,1530000,637500,8.56
4,127,2025-10,1785000,1361193,2239595,134316,1530000,637500,8.56
4,127,2025-11,1785000,1287382,2151834,134316,1530000,637500,8.56
4,128,2025-01,16247001,13744698,19733305,1516244,15120000,6300000,10.29
4,128,2025-02,17384590,12708681,21375262,1516244,15120000,6300000,10.29
