# SYNTHETIC. Fertiliser goods issues against the agronomy programme. SAP MM holds these; the EC export carries only a rupiah cost line, which cannot answer an agronomic question. NOTE the deliberate confounding: weak blocks are PRESCRIBED more, so a naive reading of 'more fertiliser, lower yield' is backwards.
division_code,block_code,window,material,target_kg,issued_kg,target_date,issue_date,application_lag_days,palms,kg_per_palm
5,184,2025-03,Borate,196.6,150.1,2025-03-15,2025-03-15,0,2615,0.057
5,185,2024-10,NPK 12-12-17-2,12579.4,13356.3,2024-10-15,2024-10-16,1,3823,3.494
5,185,2024-10,Urea,3096.5,2313.9,2024-10-15,2024-10-15,0,3823,0.605
5,185,2024-10,Kieserite,2322.4,2287.8,2024-10-15,2024-10-20,5,3823,0.598
5,185,2024-10,Borate,290.3,278.4,2024-10-15,2024-12-29,75,3823,0.073
5,185,2025-03,NPK 12-12-17-2,12579.4,10240.5,2025-03-15,2025-04-02,18,3823,2.679
5,185,2025-03,Urea,3096.5,3468.1,2025-03-15,2025-03-15,0,3823,0.907
5,185,2025-03,Kieserite,2322.4,1582.9,2025-03-15,2025-04-06,22,3823,0.414
5,185,2025-03,Borate,290.3,325.1,2025-03-15,2025-04-18,34,3823,0.085
5,186,2024-10,NPK 12-12-17-2,12680.2,10245.1,2024-10-15,2024-10-15,0,3810,2.689
5,186,2024-10,Urea,3121.3,2455.3,2024-10-15,2024-11-21,37,3810,0.644
5,186,2024-10,Kieserite,2341.0,2525.6,2024-10-15,2024-11-29,45,3810,0.663
5,186,2024-10,Borate,292.6,240.5,2024-10-15,2024-10-19,4,3810,0.063
5,186,2025-03,NPK 12-12-17-2,12680.2,9314.1,2025-03-15,2025-04-28,44,3810,2.445
5,186,2025-03,Urea,3121.3,1694.6,2025-03-15,2025-03-15,0,3810,0.445
5,186,2025-03,Kieserite,2341.0,1745.6,2025-03-15,2025-04-04,20,3810,0.458
5,186,2025-03,Borate,292.6,295.7,2025-03-15,2025-03-15,0,3810,0.078
5,187,2024-10,NPK 12-12-17-2,14839.2,10272.3,2024-10-15,2024-11-17,33,4350,2.361
5,187,2024-10,Urea,3652.7,3916.7,2024-10-15,2024-10-27,12,4350,0.9
5,187,2024-10,Kieserite,2739.5,2100.7,2024-10-15,2024-11-07,23,4350,0.483
5,187,2024-10,Borate,342.4,277.6,2024-10-15,2024-11-22,38,4350,0.064
5,187,2025-03,NPK 12-12-17-2,14839.2,16619.9,2025-03-15,2025-05-05,51,4350,3.821
5,187,2025-03,Urea,3652.7,2908.5,2025-03-15,2025-04-29,45,4350,0.669
5,187,2025-03,Kieserite,2739.5,2420.1,2025-03-15,2025-03-15,0,4350,0.556
5,187,2025-03,Borate,342.4,324.0,2025-03-15,2025-03-17,2,4350,0.074
5,188,2024-10,NPK 12-12-17-2,14222.1,12055.6,2024-10-15,2024-11-05,21,4256,2.833
5,188,2024-10,Urea,3500.8,1648.8,2024-10-15,2024-10-17,2,4256,0.387
5,188,2024-10,Kieserite,2625.6,2783.1,2024-10-15,2024-10-15,0,4256,0.654
5,188,2024-10,Borate,328.2,261.6,2024-10-15,2024-10-25,10,4256,0.061
5,188,2025-03,NPK 12-12-17-2,14222.1,12450.9,2025-03-15,2025-05-21,67,4256,2.925
5,188,2025-03,Urea,3500.8,2345.3,2025-03-15,2025-04-24,40,4256,0.551
5,188,2025-03,Kieserite,2625.6,2940.7,2025-03-15,2025-03-19,4,4256,0.691
5,188,2025-03,Borate,328.2,188.4,2025-03-15,2025-04-28,44,4256,0.044
5,189,2024-10,NPK 12-12-17-2,17280.6,18728.0,2024-10-15,2024-11-07,23,5082,3.685
5,189,2024-10,Urea,4253.7,3830.1,2024-10-15,2024-10-15,0,5082,0.754
5,189,2024-10,Kieserite,3190.3,3573.1,2024-10-15,2024-10-15,0,5082,0.703
5,189,2024-10,Borate,398.8,307.9,2024-10-15,2024-10-20,5,5082,0.061
5,189,2025-03,NPK 12-12-17-2,17280.6,17319.6,2025-03-15,2025-03-27,12,5082,3.408
5,189,2025-03,Urea,4253.7,2894.4,2025-03-15,2025-04-17,33,5082,0.57
5,189,2025-03,Kieserite,3190.3,2923.9,2025-03-15,2025-04-08,24,5082,0.575
5,189,2025-03,Borate,398.8,348.6,2025-03-15,2025-03-15,0,5082,0.069
5,190,2024-10,NPK 12-12-17-2,12200.3,11619.5,2024-10-15,2024-10-15,0,4128,2.815
5,190,2024-10,Urea,3003.2,2118.7,2024-10-15,2024-11-23,39,4128,0.513
5,190,2024-10,Kieserite,2252.4,1991.4,2024-10-15,2024-10-15,0,4128,0.482
5,190,2024-10,Borate,281.5,253.3,2024-10-15,2024-11-24,40,4128,0.061
5,190,2025-03,NPK 12-12-17-2,12200.3,10650.2,2025-03-15,2025-03-30,15,4128,2.58
5,190,2025-03,Urea,3003.2,3167.1,2025-03-15,2025-03-15,0,4128,0.767
5,190,2025-03,Kieserite,2252.4,2178.4,2025-03-15,2025-04-02,18,4128,0.528
5,190,2025-03,Borate,281.5,315.3,2025-03-15,2025-04-14,30,4128,0.076
5,192,2024-10,NPK 12-12-17-2,5151.2,4959.4,2024-10-15,2024-10-23,8,1558,3.183
5,192,2024-10,Urea,1268.0,1043.1,2024-10-15,2024-12-13,59,1558,0.669
5,192,2024-10,Kieserite,951.0,749.3,2024-10-15,2024-12-07,53,1558,0.481
5,192,2024-10,Borate,118.9,121.8,2024-10-15,2024-11-25,41,1558,0.078
5,192,2025-03,NPK 12-12-17-2,5151.2,4952.8,2025-03-15,2025-03-19,4,1558,3.179
5,192,2025-03,Urea,1268.0,1218.1,2025-03-15,2025-03-26,11,1558,0.782
5,192,2025-03,Kieserite,951.0,907.2,2025-03-15,2025-03-15,0,1558,0.582
5,192,2025-03,Borate,118.9,105.8,2025-03-15,2025-03-21,6,1558,0.068
5,193,2024-10,NPK 12-12-17-2,13316.0,13131.4,2024-10-15,2024-10-22,7,4116,3.19
5,193,2024-10,Urea,3277.8,3429.9,2024-10-15,2024-12-11,57,4116,0.833
5,193,2024-10,Kieserite,2458.3,1869.3,2024-10-15,2024-11-19,35,4116,0.454
5,193,2024-10,Borate,307.3,344.2,2024-10-15,2024-11-20,36,4116,0.084
5,193,2025-03,NPK 12-12-17-2,13316.0,14268.4,2025-03-15,2025-05-12,58,4116,3.467
5,193,2025-03,Urea,3277.8,3600.1,2025-03-15,2025-03-22,7,4116,0.875
5,193,2025-03,Kieserite,2458.3,2462.9,2025-03-15,2025-03-15,0,4116,0.598
5,193,2025-03,Borate,307.3,252.4,2025-03-15,2025-04-05,21,4116,0.061
5,194,2024-10,NPK 12-12-17-2,12936.2,12717.7,2024-10-15,2024-12-01,47,4121,3.086
5,194,2024-10,Urea,3184.3,2710.9,2024-10-15,2024-11-12,28,4121,0.658
5,194,2024-10,Kieserite,2388.2,2276.4,2024-10-15,2024-12-17,63,4121,0.552
5,194,2024-10,Borate,298.5,284.6,2024-10-15,2024-10-15,0,4121,0.069
5,194,2025-03,NPK 12-12-17-2,12936.2,12050.2,2025-03-15,2025-04-20,36,4121,2.924
5,194,2025-03,Urea,3184.3,1664.8,2025-03-15,2025-04-27,43,4121,0.404
5,194,2025-03,Kieserite,2388.2,1932.6,2025-03-15,2025-03-23,8,4121,0.469
5,194,2025-03,Borate,298.5,221.7,2025-03-15,2025-05-03,49,4121,0.054
5,195,2024-10,NPK 12-12-17-2,12587.7,10268.0,2024-10-15,2024-10-15,0,3968,2.588
5,195,2024-10,Urea,3098.5,3027.1,2024-10-15,2024-11-28,44,3968,0.763
5,195,2024-10,Kieserite,2323.9,2602.7,2024-10-15,2024-10-15,0,3968,0.656
5,195,2024-10,Borate,290.5,232.2,2024-10-15,2024-11-15,31,3968,0.059
5,195,2025-03,NPK 12-12-17-2,12587.7,7575.9,2025-03-15,2025-04-12,28,3968,1.909
5,195,2025-03,Urea,3098.5,3266.9,2025-03-15,2025-04-11,27,3968,0.823
5,195,2025-03,Kieserite,2323.9,1521.1,2025-03-15,2025-04-12,28,3968,0.383
5,195,2025-03,Borate,290.5,243.9,2025-03-15,2025-03-17,2,3968,0.061
5,196,2024-10,NPK 12-12-17-2,15170.0,14847.0,2024-10-15,2024-10-24,9,4531,3.277
5,196,2024-10,Urea,3734.1,2814.7,2024-10-15,2024-12-18,64,4531,0.621
5,196,2024-10,Kieserite,2800.6,1670.1,2024-10-15,2024-10-22,7,4531,0.369
5,196,2024-10,Borate,350.1,286.0,2024-10-15,2024-10-15,0,4531,0.063
5,196,2025-03,NPK 12-12-17-2,15170.0,11697.5,2025-03-15,2025-04-11,27,4531,2.582
5,196,2025-03,Urea,3734.1,3305.8,2025-03-15,2025-04-25,41,4531,0.73
5,196,2025-03,Kieserite,2800.6,2148.0,2025-03-15,2025-04-29,45,4531,0.474
5,196,2025-03,Borate,350.1,326.1,2025-03-15,2025-04-02,18,4531,0.072
5,197,2024-10,NPK 12-12-17-2,13862.1,9918.3,2024-10-15,2024-10-26,11,4215,2.353
5,197,2024-10,Urea,3412.2,2526.6,2024-10-15,2024-10-27,12,4215,0.599
5,197,2024-10,Kieserite,2559.2,2866.3,2024-10-15,2024-11-11,27,4215,0.68
5,197,2024-10,Borate,319.9,257.3,2024-10-15,2024-10-29,14,4215,0.061
5,197,2025-03,NPK 12-12-17-2,13862.1,13579.1,2025-03-15,2025-04-14,30,4215,3.222
5,197,2025-03,Urea,3412.2,3236.0,2025-03-15,2025-04-29,45,4215,0.768
5,197,2025-03,Kieserite,2559.2,2866.3,2025-03-15,2025-03-15,0,4215,0.68
5,197,2025-03,Borate,319.9,318.5,2025-03-15,2025-04-25,41,4215,0.076
5,198,2024-10,NPK 12-12-17-2,4160.2,3321.8,2024-10-15,2024-10-27,12,1407,2.361
5,198,2024-10,Urea,1024.0,902.8,2024-10-15,2024-10-15,0,1407,0.642
5,198,2024-10,Kieserite,768.0,860.2,2024-10-15,2024-11-07,23,1407,0.611
5,198,2024-10,Borate,96.0,81.0,2024-10-15,2024-10-15,0,1407,0.058
5,198,2025-03,NPK 12-12-17-2,4160.2,3067.1,2025-03-15,2025-03-15,0,1407,2.18
5,198,2025-03,Urea,1024.0,977.5,2025-03-15,2025-03-15,0,1407,0.695
5,198,2025-03,Kieserite,768.0,860.2,2025-03-15,2025-04-16,32,1407,0.611
5,198,2025-03,Borate,96.0,60.1,2025-03-15,2025-04-17,33,1407,0.043
5,199,2024-10,NPK 12-12-17-2,7794.9,4916.2,2024-10-15,2024-11-15,31,2478,1.984
5,199,2024-10,Urea,1918.7,1480.4,2024-10-15,2024-11-17,33,2478,0.597
5,199,2024-10,Kieserite,1439.1,1426.2,2024-10-15,2024-10-15,0,2478,0.576
5,199,2024-10,Borate,179.9,120.8,2024-10-15,2024-10-20,5,2478,0.049
5,199,2025-03,NPK 12-12-17-2,7794.9,6027.6,2025-03-15,2025-03-15,0,2478,2.432
5,199,2025-03,Urea,1918.7,1291.7,2025-03-15,2025-03-16,1,2478,0.521
5,199,2025-03,Kieserite,1439.1,1316.9,2025-03-15,2025-03-31,16,2478,0.531
5,199,2025-03,Borate,179.9,142.4,2025-03-15,2025-03-15,0,2478,0.057
5,200,2024-10,NPK 12-12-17-2,9236.2,6199.8,2024-10-15,2024-11-01,17,2888,2.147
5,200,2024-10,Urea,2273.5,1877.6,2024-10-15,2024-11-17,33,2888,0.65
5,200,2024-10,Kieserite,1705.1,1801.5,2024-10-15,2024-10-23,8,2888,0.624
5,200,2024-10,Borate,213.1,177.0,2024-10-15,2024-11-14,30,2888,0.061
5,200,2025-03,NPK 12-12-17-2,9236.2,9284.9,2025-03-15,2025-03-21,6,2888,3.215
5,200,2025-03,Urea,2273.5,1776.9,2025-03-15,2025-04-15,31,2888,0.615
5,200,2025-03,Kieserite,1705.1,1849.1,2025-03-15,2025-03-15,0,2888,0.64
5,200,2025-03,Borate,213.1,221.6,2025-03-15,2025-04-20,36,2888,0.077
5,201,2024-10,NPK 12-12-17-2,18921.5,16175.6,2024-10-15,2024-12-03,49,5218,3.1
5,201,2024-10,Urea,4657.6,3704.9,2024-10-15,2024-10-15,0,5218,0.71
5,201,2024-10,Kieserite,3493.2,3629.3,2024-10-15,2024-11-03,19,5218,0.696
5,201,2024-10,Borate,436.7,436.2,2024-10-15,2024-11-22,38,5218,0.084
5,201,2025-03,NPK 12-12-17-2,18921.5,21160.9,2025-03-15,2025-03-15,0,5218,4.055
5,201,2025-03,Urea,4657.6,4037.5,2025-03-15,2025-03-15,0,5218,0.774
5,201,2025-03,Kieserite,3493.2,3684.7,2025-03-15,2025-04-08,24,5218,0.706
5,201,2025-03,Borate,436.7,461.1,2025-03-15,2025-05-21,67,5218,0.088
5,202,2024-10,NPK 12-12-17-2,13442.6,12126.5,2024-10-15,2024-10-30,15,4242,2.859
5,202,2024-10,Urea,3308.9,3315.8,2024-10-15,2024-10-15,0,4242,0.782
5,202,2024-10,Kieserite,2481.7,2573.8,2024-10-15,2024-10-15,0,4242,0.607
5,202,2024-10,Borate,310.2,189.2,2024-10-15,2024-10-15,0,4242,0.045
5,202,2025-03,NPK 12-12-17-2,13442.6,11321.3,2025-03-15,2025-05-02,48,4242,2.669
5,202,2025-03,Urea,3308.9,3706.0,2025-03-15,2025-03-15,0,4242,0.874
5,202,2025-03,Kieserite,2481.7,2134.1,2025-03-15,2025-05-02,48,4242,0.503
5,202,2025-03,Borate,310.2,317.5,2025-03-15,2025-03-15,0,4242,0.075
5,373,2024-10,NPK 12-12-17-2,1753.6,1407.0,2024-10-15,2024-10-28,13,472,2.981
5,373,2024-10,Urea,431.7,475.9,2024-10-15,2024-10-21,6,472,1.008
5,373,2024-10,Kieserite,323.7,266.9,2024-10-15,2024-10-28,13,472,0.566
5,373,2024-10,Borate,40.5,31.3,2024-10-15,2024-10-15,0,472,0.066
5,373,2025-03,NPK 12-12-17-2,1753.6,1460.2,2025-03-15,2025-03-15,0,472,3.094
5,373,2025-03,Urea,431.7,424.2,2025-03-15,2025-03-27,12,472,0.899
5,373,2025-03,Kieserite,323.7,282.4,2025-03-15,2025-04-26,42,472,0.598
5,373,2025-03,Borate,40.5,29.9,2025-03-15,2025-04-18,34,472,0.063
6,203,2024-10,NPK 12-12-17-2,21505.6,18834.6,2024-10-15,2024-12-29,75,6142,3.067
6,203,2024-10,Urea,5293.7,4018.9,2024-10-15,2024-11-10,26,6142,0.654
6,203,2024-10,Kieserite,3970.3,4446.7,2024-10-15,2024-10-18,3,6142,0.724
6,203,2024-10,Borate,496.3,454.4,2024-10-15,2024-10-15,0,6142,0.074
6,203,2025-03,NPK 12-12-17-2,21505.6,22028.4,2025-03-15,2025-05-25,71,6142,3.587
6,203,2025-03,Urea,5293.7,3955.6,2025-03-15,2025-04-16,32,6142,0.644
6,203,2025-03,Kieserite,3970.3,3192.5,2025-03-15,2025-05-04,50,6142,0.52
6,203,2025-03,Borate,496.3,319.8,2025-03-15,2025-03-26,11,6142,0.052
6,204,2024-10,NPK 12-12-17-2,15239.2,10856.0,2024-10-15,2024-11-08,24,4638,2.341
6,204,2024-10,Urea,3751.2,4201.3,2024-10-15,2024-10-15,0,4638,0.906
6,204,2024-10,Kieserite,2813.4,2718.6,2024-10-15,2024-10-15,0,4638,0.586
6,204,2024-10,Borate,351.7,291.5,2024-10-15,2024-11-28,44,4638,0.063
6,204,2025-03,NPK 12-12-17-2,15239.2,15346.8,2025-03-15,2025-03-15,0,4638,3.309
6,204,2025-03,Urea,3751.2,4194.5,2025-03-15,2025-03-15,0,4638,0.904
6,204,2025-03,Kieserite,2813.4,2690.4,2025-03-15,2025-03-30,15,4638,0.58
6,204,2025-03,Borate,351.7,332.9,2025-03-15,2025-03-22,7,4638,0.072
6,205,2024-10,NPK 12-12-17-2,11235.8,11002.5,2024-10-15,2024-11-28,44,3432,3.206
6,205,2024-10,Urea,2765.7,2105.9,2024-10-15,2024-11-02,18,3432,0.614
6,205,2024-10,Kieserite,2074.3,2323.2,2024-10-15,2024-10-18,3,3432,0.677
6,205,2024-10,Borate,259.3,278.0,2024-10-15,2024-10-18,3,3432,0.081
6,205,2025-03,NPK 12-12-17-2,11235.8,11410.6,2025-03-15,2025-03-15,0,3432,3.325
6,205,2025-03,Urea,2765.7,2831.9,2025-03-15,2025-04-12,28,3432,0.825
6,205,2025-03,Kieserite,2074.3,1764.8,2025-03-15,2025-03-23,8,3432,0.514
6,205,2025-03,Borate,259.3,225.4,2025-03-15,2025-04-17,33,3432,0.066
6,206,2024-10,NPK 12-12-17-2,11227.4,9411.8,2024-10-15,2024-10-15,0,3368,2.794
6,206,2024-10,Urea,2763.7,1407.1,2024-10-15,2024-10-15,0,3368,0.418
6,206,2024-10,Kieserite,2072.8,2136.7,2024-10-15,2024-11-02,18,3368,0.634
6,206,2024-10,Borate,259.1,242.6,2024-10-15,2024-11-21,37,3368,0.072
6,206,2025-03,NPK 12-12-17-2,11227.4,6436.3,2025-03-15,2025-03-15,0,3368,1.911
6,206,2025-03,Urea,2763.7,2598.7,2025-03-15,2025-04-30,46,3368,0.772
6,206,2025-03,Kieserite,2072.8,2321.5,2025-03-15,2025-03-15,0,3368,0.689
6,206,2025-03,Borate,259.1,275.4,2025-03-15,2025-04-01,17,3368,0.082
6,207,2024-10,NPK 12-12-17-2,12913.3,9104.6,2024-10-15,2024-10-26,11,3903,2.333
6,207,2024-10,Urea,3178.7,2701.5,2024-10-15,2024-11-15,31,3903,0.692
6,207,2024-10,Kieserite,2384.0,2670.1,2024-10-15,2024-11-16,32,3903,0.684
6,207,2024-10,Borate,298.0,265.8,2024-10-15,2024-10-15,0,3903,0.068
6,207,2025-03,NPK 12-12-17-2,12913.3,12099.8,2025-03-15,2025-03-17,2,3903,3.1
6,207,2025-03,Urea,3178.7,2084.7,2025-03-15,2025-03-20,5,3903,0.534
6,207,2025-03,Kieserite,2384.0,2369.8,2025-03-15,2025-03-15,0,3903,0.607
6,207,2025-03,Borate,298.0,306.0,2025-03-15,2025-04-10,26,3903,0.078
6,208,2024-10,NPK 12-12-17-2,12401.5,9554.2,2024-10-15,2024-10-28,13,3458,2.763
6,208,2024-10,Urea,3052.7,1869.5,2024-10-15,2024-11-02,18,3458,0.541
6,208,2024-10,Kieserite,2289.5,2564.3,2024-10-15,2024-12-16,62,3458,0.742
6,208,2024-10,Borate,286.2,256.2,2024-10-15,2024-10-15,0,3458,0.074
6,208,2025-03,NPK 12-12-17-2,12401.5,10585.8,2025-03-15,2025-03-15,0,3458,3.061
6,208,2025-03,Urea,3052.7,2754.9,2025-03-15,2025-03-15,0,3458,0.797
6,208,2025-03,Kieserite,2289.5,2083.4,2025-03-15,2025-03-17,2,3458,0.602
6,208,2025-03,Borate,286.2,245.5,2025-03-15,2025-03-31,16,3458,0.071
6,209,2024-10,NPK 12-12-17-2,12255.5,8128.1,2024-10-15,2024-10-17,2,3465,2.346
6,209,2024-10,Urea,3016.7,2546.7,2024-10-15,2024-11-21,37,3465,0.735
6,209,2024-10,Kieserite,2262.6,1970.4,2024-10-15,2024-10-20,5,3465,0.569
6,209,2024-10,Borate,282.8,316.8,2024-10-15,2024-12-14,60,3465,0.091
6,209,2025-03,NPK 12-12-17-2,12255.5,6886.3,2025-03-15,2025-04-14,30,3465,1.987
6,209,2025-03,Urea,3016.7,1933.4,2025-03-15,2025-04-02,18,3465,0.558
6,209,2025-03,Kieserite,2262.6,2332.6,2025-03-15,2025-04-30,46,3465,0.673
6,209,2025-03,Borate,282.8,262.8,2025-03-15,2025-04-05,21,3465,0.076
6,210,2024-10,NPK 12-12-17-2,14752.7,16523.0,2024-10-15,2024-11-05,21,4466,3.7
6,210,2024-10,Urea,3631.4,3172.0,2024-10-15,2024-10-22,7,4466,0.71
6,210,2024-10,Kieserite,2723.6,2064.0,2024-10-15,2024-10-24,9,4466,0.462
6,210,2024-10,Borate,340.4,381.3,2024-10-15,2024-11-22,38,4466,0.085
6,210,2025-03,NPK 12-12-17-2,14752.7,15892.6,2025-03-15,2025-04-27,43,4466,3.559
6,210,2025-03,Urea,3631.4,2259.7,2025-03-15,2025-03-22,7,4466,0.506
6,210,2025-03,Kieserite,2723.6,2186.3,2025-03-15,2025-04-17,33,4466,0.49
6,210,2025-03,Borate,340.4,338.7,2025-03-15,2025-03-15,0,4466,0.076
6,211,2024-10,NPK 12-12-17-2,12287.8,10722.0,2024-10-15,2024-10-27,12,3859,2.778
6,211,2024-10,Urea,3024.7,2687.6,2024-10-15,2024-10-15,0,3859,0.696
6,211,2024-10,Kieserite,2268.5,1037.3,2024-10-15,2024-12-02,48,3859,0.269
6,211,2024-10,Borate,283.6,300.1,2024-10-15,2024-11-03,19,3859,0.078
6,211,2025-03,NPK 12-12-17-2,12287.8,7849.0,2025-03-15,2025-03-29,14,3859,2.034
6,211,2025-03,Urea,3024.7,2901.8,2025-03-15,2025-04-20,36,3859,0.752
6,211,2025-03,Kieserite,2268.5,2261.9,2025-03-15,2025-03-25,10,3859,0.586
6,211,2025-03,Borate,283.6,186.2,2025-03-15,2025-03-20,5,3859,0.048
6,212,2024-10,NPK 12-12-17-2,12127.1,9897.3,2024-10-15,2024-12-02,48,3842,2.576
6,212,2024-10,Urea,2985.1,3056.4,2024-10-15,2024-10-15,0,3842,0.796
6,212,2024-10,Kieserite,2238.8,1924.1,2024-10-15,2024-11-28,44,3842,0.501
6,212,2024-10,Borate,279.9,246.9,2024-10-15,2024-10-15,0,3842,0.064
6,212,2025-03,NPK 12-12-17-2,12127.1,11889.3,2025-03-15,2025-04-11,27,3842,3.095
6,212,2025-03,Urea,2985.1,2687.7,2025-03-15,2025-03-15,0,3842,0.7
6,212,2025-03,Kieserite,2238.8,1519.0,2025-03-15,2025-03-15,0,3842,0.395
6,212,2025-03,Borate,279.9,227.0,2025-03-15,2025-03-28,13,3842,0.059
6,213,2024-10,NPK 12-12-17-2,12906.5,10650.5,2024-10-15,2024-10-15,0,3897,2.733
6,213,2024-10,Urea,3177.0,2280.0,2024-10-15,2024-11-12,28,3897,0.585
6,213,2024-10,Kieserite,2382.7,2524.5,2024-10-15,2024-10-15,0,3897,0.648
6,213,2024-10,Borate,297.8,320.5,2024-10-15,2024-11-14,30,3897,0.082
6,213,2025-03,NPK 12-12-17-2,12906.5,10356.9,2025-03-15,2025-04-02,18,3897,2.658
6,213,2025-03,Urea,3177.0,3558.2,2025-03-15,2025-03-15,0,3897,0.913
6,213,2025-03,Kieserite,2382.7,2204.4,2025-03-15,2025-03-15,0,3897,0.566
6,213,2025-03,Borate,297.8,263.8,2025-03-15,2025-04-03,19,3897,0.068
6,214,2024-10,NPK 12-12-17-2,15622.3,16728.7,2024-10-15,2024-10-15,0,4523,3.699
6,214,2024-10,Urea,3845.5,3406.1,2024-10-15,2024-10-15,0,4523,0.753
6,214,2024-10,Kieserite,2884.1,2470.2,2024-10-15,2024-10-27,12,4523,0.546
6,214,2024-10,Borate,360.5,343.8,2024-10-15,2024-11-19,35,4523,0.076
6,214,2025-03,NPK 12-12-17-2,15622.3,11349.3,2025-03-15,2025-04-24,40,4523,2.509
6,214,2025-03,Urea,3845.5,3034.6,2025-03-15,2025-04-11,27,4523,0.671
6,214,2025-03,Kieserite,2884.1,3221.4,2025-03-15,2025-03-15,0,4523,0.712
6,214,2025-03,Borate,360.5,358.2,2025-03-15,2025-03-15,0,4523,0.079
6,215,2024-10,NPK 12-12-17-2,13398.0,9953.5,2024-10-15,2024-12-02,48,4069,2.446
6,215,2024-10,Urea,3298.0,3002.8,2024-10-15,2024-11-16,32,4069,0.738
6,215,2024-10,Kieserite,2473.5,2172.5,2024-10-15,2024-12-16,62,4069,0.534
6,215,2024-10,Borate,309.2,246.4,2024-10-15,2024-10-16,1,4069,0.061
6,215,2025-03,NPK 12-12-17-2,13398.0,9952.5,2025-03-15,2025-03-15,0,4069,2.446
6,215,2025-03,Urea,3298.0,1835.6,2025-03-15,2025-04-14,30,4069,0.451
6,215,2025-03,Kieserite,2473.5,1319.9,2025-03-15,2025-04-09,25,4069,0.324
6,215,2025-03,Borate,309.2,188.2,2025-03-15,2025-03-15,0,4069,0.046
6,216,2024-10,NPK 12-12-17-2,14181.6,14349.6,2024-10-15,2024-10-16,1,4164,3.446
6,216,2024-10,Urea,3490.8,3155.0,2024-10-15,2024-10-15,0,4164,0.758
6,216,2024-10,Kieserite,2618.1,1847.1,2024-10-15,2024-10-15,0,4164,0.444
6,216,2024-10,Borate,327.3,298.0,2024-10-15,2024-10-15,0,4164,0.072
6,216,2025-03,NPK 12-12-17-2,14181.6,12087.9,2025-03-15,2025-05-05,51,4164,2.903
6,216,2025-03,Urea,3490.8,2221.4,2025-03-15,2025-04-05,21,4164,0.533
6,216,2025-03,Kieserite,2618.1,2530.3,2025-03-15,2025-03-15,0,4164,0.608
6,216,2025-03,Borate,327.3,351.4,2025-03-15,2025-04-17,33,4164,0.084
6,222,2024-10,NPK 12-12-17-2,13600.3,9517.5,2024-10-15,2024-10-15,0,3851,2.471
6,222,2024-10,Urea,3347.8,3215.0,2024-10-15,2024-10-17,2,3851,0.835
6,222,2024-10,Kieserite,2510.8,2812.1,2024-10-15,2024-10-21,6,3851,0.73
6,222,2024-10,Borate,313.9,299.9,2024-10-15,2024-11-02,18,3851,0.078
6,222,2025-03,NPK 12-12-17-2,13600.3,9874.8,2025-03-15,2025-04-03,19,3851,2.564
6,222,2025-03,Urea,3347.8,3067.0,2025-03-15,2025-03-27,12,3851,0.796
6,222,2025-03,Kieserite,2510.8,1615.9,2025-03-15,2025-03-25,10,3851,0.42
6,222,2025-03,Borate,313.9,281.3,2025-03-15,2025-03-15,0,3851,0.073
6,223,2024-10,NPK 12-12-17-2,12804.8,8905.2,2024-10-15,2024-10-15,0,3914,2.275
6,223,2024-10,Urea,3152.0,2366.1,2024-10-15,2024-12-05,51,3914,0.605
6,223,2024-10,Kieserite,2364.0,1617.1,2024-10-15,2024-10-15,0,3914,0.413
6,223,2024-10,Borate,295.5,216.7,2024-10-15,2024-11-06,22,3914,0.055
6,223,2025-03,NPK 12-12-17-2,12804.8,10057.6,2025-03-15,2025-03-16,1,3914,2.57
6,223,2025-03,Urea,3152.0,2022.0,2025-03-15,2025-04-05,21,3914,0.517
6,223,2025-03,Kieserite,2364.0,1758.5,2025-03-15,2025-03-15,0,3914,0.449
6,223,2025-03,Borate,295.5,236.4,2025-03-15,2025-04-07,23,3914,0.06
6,230,2024-10,NPK 12-12-17-2,12358.9,10047.2,2024-10-15,2024-10-15,0,3775,2.662
6,230,2024-10,Urea,3042.2,2939.6,2024-10-15,2024-11-11,27,3775,0.779
6,230,2024-10,Kieserite,2281.6,2315.5,2024-10-15,2024-11-05,21,3775,0.613
6,230,2024-10,Borate,285.2,264.6,2024-10-15,2024-11-06,22,3775,0.07
6,230,2025-03,NPK 12-12-17-2,12358.9,4781.4,2025-03-15,2025-04-10,26,3775,1.267
6,230,2025-03,Urea,3042.2,1862.4,2025-03-15,2025-03-15,0,3775,0.493
6,230,2025-03,Kieserite,2281.6,1747.5,2025-03-15,2025-04-24,40,3775,0.463
6,230,2025-03,Borate,285.2,225.7,2025-03-15,2025-03-25,10,3775,0.06
6,245,2024-10,NPK 12-12-17-2,13199.3,8165.2,2024-10-15,2024-11-10,26,3819,2.138
6,245,2024-10,Urea,3249.1,3594.6,2024-10-15,2024-11-17,33,3819,0.941
6,245,2024-10,Kieserite,2436.8,2523.4,2024-10-15,2024-10-15,0,3819,0.661
6,245,2024-10,Borate,304.6,276.5,2024-10-15,2024-11-11,27,3819,0.072
6,245,2025-03,NPK 12-12-17-2,13199.3,14783.2,2025-03-15,2025-03-31,16,3819,3.871
6,245,2025-03,Urea,3249.1,3638.9,2025-03-15,2025-04-11,27,3819,0.953
6,245,2025-03,Kieserite,2436.8,2568.7,2025-03-15,2025-03-15,0,3819,0.673
