# SYNTHETIC. Trip-level ledger joining the EPMS field count to the mill weighbridge ticket. Bunch counts per block-month and the number of harvest days are the client's REAL figures; the split into trips, the weights, vehicles, drivers and times are generated. is_planted_anomaly marks the injected cohort and exists only to score the detector - a real extract has no such column.
trip_id,date,month,division_code,block_code,route_code,vehicle_id,vehicle_class,driver_id,km_to_mill,bunches_epms,loose_fruit_kg,gross_kg,tare_kg,net_kg,depart_time,turnaround_h,queue_h,mill_dockage_pct,ffa_pct,diesel_l,is_planted_anomaly
T004631,2025-04-07,2025-04,2,71,R-02,TR-03,tractor-trailer,D-19,9.47,396,48.0,6489,3194,3295,08:20,1.66,0.68,0.87,2.11,6.93,0
T004632,2025-04-10,2025-04,2,71,R-02,MI-02,mini-truck,D-06,9.47,264,36.0,4011,1761,2250,07:42,2.39,1.4,0.72,2.12,4.22,0
T004633,2025-04-10,2025-04,2,71,R-02,MI-02,mini-truck,D-05,9.47,264,40.9,3935,1729,2206,11:44,1.54,0.48,0.8,1.88,3.88,0
T004634,2025-04-10,2025-04,2,71,R-02,MI-02,mini-truck,D-20,9.47,264,11.9,3877,1676,2201,14:27,1.95,1.07,2.84,2.05,3.8,0
T004635,2025-04-13,2025-04,2,71,R-02,DU-05,dump-truck,D-10,9.47,792,73.1,11133,4505,6629,11:19,1.9,1.04,1.18,2.14,8.11,0
T004636,2025-04-16,2025-04,2,71,R-02,MI-02,mini-truck,D-10,9.47,264,36.7,3963,1765,2198,07:49,1.52,0.29,1.01,1.94,3.84,0
T004637,2025-04-16,2025-04,2,71,R-02,MI-02,mini-truck,D-16,9.47,264,45.4,4022,1789,2234,09:13,1.94,0.89,0.52,1.9,4.15,0
T004638,2025-04-16,2025-04,2,71,R-02,MI-02,mini-truck,D-15,9.47,264,41.4,3653,1453,2200,07:43,2.91,1.88,0.77,2.16,4.19,0
T004639,2025-04-20,2025-04,2,71,R-02,TR-04,tractor-trailer,D-07,9.47,396,23.3,6379,3042,3337,13:32,1.27,0.48,1.67,2.07,5.23,0
T004640,2025-04-20,2025-04,2,71,R-02,TR-04,tractor-trailer,D-18,9.47,396,45.3,6028,2710,3318,13:30,2.73,1.44,0.95,2.12,5.33,0
T004641,2025-04-21,2025-04,2,71,R-02,MI-02,mini-truck,D-03,9.47,264,30.7,3847,1620,2227,07:09,2.83,1.86,0.53,2.25,4.57,0
T004642,2025-04-21,2025-04,2,71,R-02,MI-02,mini-truck,D-12,9.47,264,10.0,3640,1402,2239,11:04,0.88,0.0,0.89,1.8,4.16,0
T004643,2025-04-21,2025-04,2,71,R-02,MI-02,mini-truck,D-15,9.47,264,21.5,3747,1540,2207,07:09,2.24,1.34,0.78,1.94,4.18,0
T004644,2025-04-24,2025-04,2,71,R-02,TR-01,tractor-trailer,D-06,9.47,396,25.3,6503,3190,3313,11:18,1.24,0.08,1.3,2.08,5.33,0
T004645,2025-04-24,2025-04,2,71,R-02,TR-01,tractor-trailer,D-08,9.47,396,20.9,6015,2703,3312,14:02,1.8,0.85,1.81,1.96,5.75,0
T004646,2025-04-28,2025-04,2,71,R-02,TR-08,tractor-trailer,D-20,9.47,396,39.3,6476,3191,3286,11:13,2.37,1.48,0.85,2.17,6.11,0
T004647,2025-04-28,2025-04,2,71,R-02,TR-08,tractor-trailer,D-02,9.47,396,58.3,6389,3066,3323,09:37,1.71,0.65,1.4,2.05,7.37,0
T004648,2025-04-29,2025-04,2,71,R-02,TR-05,tractor-trailer,D-05,9.47,399,59.8,6542,3193,3349,12:37,1.54,0.32,0.93,1.91,6.54,0
T004649,2025-04-29,2025-04,2,71,R-02,TR-05,tractor-trailer,D-18,9.47,398,33.1,6164,2801,3362,09:30,1.66,0.44,0.37,1.88,6.51,0
T004650,2025-05-09,2025-05,2,71,R-02,TR-07,tractor-trailer,D-04,9.47,461,19.5,6457,2529,3928,10:50,2.73,1.56,1.25,1.99,5.54,0
T004651,2025-05-09,2025-05,2,71,R-02,TR-07,tractor-trailer,D-06,9.47,461,49.5,6338,2501,3837,12:29,2.97,2.02,1.04,2.16,5.74,0
T004652,2025-05-09,2025-05,2,71,R-02,TR-07,tractor-trailer,D-07,9.47,461,48.5,6442,2536,3906,13:06,2.36,1.17,2.0,2.06,6.17,0
T004653,2025-05-09,2025-05,2,71,R-02,TR-07,tractor-trailer,D-08,9.47,461,81.6,6472,2594,3878,13:16,1.74,0.9,1.38,1.87,5.35,0
T004654,2025-05-09,2025-05,2,71,R-02,TR-07,tractor-trailer,D-06,9.47,461,63.1,6524,2683,3841,09:52,1.47,0.73,0.55,1.95,5.99,0
T004655,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-07,9.47,289,47.9,3921,1490,2431,13:55,2.82,1.68,1.75,2.02,4.03,0
T004656,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-08,9.47,288,48.7,3762,1377,2386,12:00,2.64,1.83,0.36,2.0,3.81,0
T004657,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-08,9.47,288,28.7,4003,1583,2420,12:28,1.84,1.05,1.44,1.89,3.96,0
T004658,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-18,9.47,288,16.4,4226,1769,2457,12:55,2.23,1.07,1.41,2.17,3.77,0
T004659,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-06,9.47,288,11.8,3999,1584,2415,12:49,2.85,1.53,1.72,2.24,4.39,0
T004660,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-19,9.47,288,39.2,4033,1608,2426,11:35,1.87,0.83,0.82,1.97,3.81,0
T004661,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-14,9.47,288,27.5,3784,1418,2367,14:58,3.63,2.6,1.47,2.14,4.34,0
T004662,2025-05-20,2025-05,2,71,R-02,MI-02,mini-truck,D-06,9.47,288,27.9,4092,1686,2406,07:48,1.86,0.85,1.84,2.07,4.06,0
T004663,2025-01-04,2025-01,2,72,R-02,TR-08,tractor-trailer,D-07,9.28,328,39.5,5834,3073,2761,09:20,1.23,0.0,0.71,1.93,7.26,0
T004664,2025-01-04,2025-01,2,72,R-02,TR-08,tractor-trailer,D-09,9.28,328,30.1,5548,2801,2747,11:11,1.54,0.65,1.71,1.98,7.17,0
T004665,2025-01-08,2025-01,2,72,R-02,DU-04,dump-truck,D-09,9.28,656,99.1,10366,4784,5582,08:12,2.06,0.82,1.75,2.04,8.32,0
T004666,2025-01-10,2025-01,2,72,R-02,DU-01,dump-truck,D-11,9.28,656,101.0,9506,3970,5536,09:28,1.57,0.87,2.25,1.94,7.78,0
T004667,2025-01-13,2025-01,2,72,R-02,DU-01,dump-truck,D-06,9.28,656,28.3,10059,4585,5474,08:57,2.08,1.07,0.38,2.19,7.45,0
T004668,2025-01-17,2025-01,2,72,R-02,MI-03,mini-truck,D-05,9.28,220,32.1,3393,1527,1866,10:13,1.73,0.51,2.37,1.86,4.38,0
T004669,2025-01-17,2025-01,2,72,R-02,MI-03,mini-truck,D-04,9.28,218,23.5,3468,1616,1852,13:40,1.23,0.34,2.05,2.08,3.85,0
T004670,2025-01-17,2025-01,2,72,R-02,MI-03,mini-truck,D-14,9.28,218,8.5,3183,1376,1807,13:53,1.1,0.0,1.27,2.02,4.67,0
T004671,2025-01-21,2025-01,2,72,R-02,TR-05,tractor-trailer,D-17,9.28,328,49.8,5753,3029,2724,12:28,4.85,3.78,1.3,2.53,6.62,0
T004672,2025-01-21,2025-01,2,72,R-02,TR-05,tractor-trailer,D-03,9.28,328,38.2,5915,3123,2793,11:21,2.25,1.27,0.62,2.0,6.57,0
T004673,2025-01-27,2025-01,2,72,R-02,DU-04,dump-truck,D-14,9.28,656,57.4,10484,5007,5477,14:44,1.61,0.35,1.34,2.13,8.59,0
T004674,2025-01-31,2025-01,2,72,R-02,MI-04,mini-truck,D-05,9.28,220,18.1,3472,1609,1863,08:43,2.19,1.43,0.51,2.1,4.18,0
T004675,2025-01-31,2025-01,2,72,R-02,MI-04,mini-truck,D-12,9.28,220,32.5,3361,1528,1833,09:36,1.6,0.79,0.0,2.02,4.4,0
T004676,2025-01-31,2025-01,2,72,R-02,MI-04,mini-truck,D-13,9.28,220,35.6,3430,1594,1836,11:29,1.9,0.75,1.32,2.08,4.37,0
T004677,2025-02-01,2025-02,2,72,R-02,TR-02,tractor-trailer,D-02,9.28,322,21.6,5595,2952,2643,08:39,1.26,0.42,2.13,2.03,6.08,0
T004678,2025-02-01,2025-02,2,72,R-02,TR-02,tractor-trailer,D-05,9.28,321,34.3,5273,2612,2661,07:52,2.13,0.92,1.79,1.92,6.47,0
T004679,2025-02-05,2025-02,2,72,R-02,TR-02,tractor-trailer,D-01,9.28,322,44.2,5908,3182,2727,13:58,1.66,0.72,1.21,1.92,5.78,0
T004680,2025-02-05,2025-02,2,72,R-02,TR-02,tractor-trailer,D-17,9.28,321,47.6,5275,2596,2679,07:48,2.53,1.16,1.03,2.08,5.45,0
T004681,2025-02-10,2025-02,2,72,R-02,DU-02,dump-truck,D-01,9.28,643,71.1,10229,4854,5375,10:41,1.62,0.5,1.2,2.09,7.82,0
T004682,2025-02-13,2025-02,2,72,R-02,DU-01,dump-truck,D-01,9.28,643,73.6,10213,4834,5379,08:06,1.79,1.02,1.3,1.95,7.56,0
T004683,2025-02-17,2025-02,2,72,R-02,TR-02,tractor-trailer,D-09,9.28,322,54.3,5934,3222,2712,10:11,2.4,0.98,1.8,2.07,6.25,0
T004684,2025-02-17,2025-02,2,72,R-02,TR-02,tractor-trailer,D-09,9.28,321,19.0,5758,3047,2710,13:55,1.33,0.0,0.38,1.82,5.36,0
T004685,2025-02-19,2025-02,2,72,R-02,DU-02,dump-truck,D-14,9.28,643,45.8,9568,4124,5444,13:04,2.25,1.16,0.06,2.13,7.8,0
T004686,2025-02-24,2025-02,2,72,R-02,TR-06,tractor-trailer,D-01,9.28,322,48.2,5776,3072,2704,07:33,1.96,1.11,0.0,2.06,5.46,0
T004687,2025-02-24,2025-02,2,72,R-02,TR-06,tractor-trailer,D-05,9.28,321,20.8,5625,2953,2672,12:05,2.88,1.65,1.2,2.04,5.52,0
T004688,2025-02-26,2025-02,2,72,R-02,TR-05,tractor-trailer,D-09,9.28,325,32.7,5827,3105,2722,08:10,1.31,0.21,0.9,1.88,6.74,0
T004689,2025-02-26,2025-02,2,72,R-02,TR-05,tractor-trailer,D-09,9.28,325,42.6,5790,3104,2685,09:09,2.13,0.76,1.01,1.97,5.66,0
T004690,2025-03-03,2025-03,2,72,R-02,DU-03,dump-truck,D-08,9.28,644,110.5,9924,4493,5431,11:02,0.8,0.0,0.88,1.92,7.14,0
T004691,2025-03-07,2025-03,2,72,R-02,DU-02,dump-truck,D-16,9.28,644,49.6,10378,4943,5435,07:14,1.39,0.69,1.04,1.98,7.16,0
T004692,2025-03-10,2025-03,2,72,R-02,DU-02,dump-truck,D-19,9.28,644,46.9,9420,4010,5410,09:27,2.12,0.91,0.86,1.98,7.1,0
T004693,2025-03-13,2025-03,2,72,R-02,DU-04,dump-truck,D-14,9.28,644,42.0,9349,3934,5415,09:03,2.01,1.03,0.54,2.11,9.16,0
T004694,2025-03-17,2025-03,2,72,R-02,TR-07,tractor-trailer,D-08,9.28,322,57.2,5704,3008,2696,09:36,1.61,0.71,0.89,1.91,6.29,0
T004695,2025-03-17,2025-03,2,72,R-02,TR-07,tractor-trailer,D-12,9.28,322,26.5,5463,2759,2704,09:47,2.19,0.93,1.12,1.95,6.15,0
T004696,2025-03-22,2025-03,2,72,R-02,TR-07,tractor-trailer,D-20,9.28,322,51.5,5228,2538,2690,08:34,1.94,0.94,1.28,2.09,6.41,0
T004697,2025-03-22,2025-03,2,72,R-02,TR-07,tractor-trailer,D-15,9.28,322,21.9,5862,3159,2703,14:06,3.11,1.88,0.84,2.3,5.46,0
T004698,2025-03-27,2025-03,2,72,R-02,DU-03,dump-truck,D-01,9.28,644,44.9,9360,3876,5484,07:39,1.5,0.57,0.62,1.93,7.4,0
T004699,2025-03-31,2025-03,2,72,R-02,MI-02,mini-truck,D-11,9.28,216,28.4,3535,1705,1830,08:17,2.88,1.89,1.0,2.11,3.75,0
T004700,2025-03-31,2025-03,2,72,R-02,MI-02,mini-truck,D-17,9.28,214,30.4,3581,1761,1821,08:55,2.53,1.3,1.48,2.18,3.89,0
T004701,2025-03-31,2025-03,2,72,R-02,MI-02,mini-truck,D-03,9.28,214,11.6,3181,1384,1796,09:23,2.09,0.84,1.51,1.99,4.01,0
T004702,2025-04-04,2025-04,2,72,R-02,TR-03,tractor-trailer,D-10,9.28,472,59.3,6936,2910,4026,11:42,1.95,0.84,1.64,1.88,7.6,0
T004703,2025-04-04,2025-04,2,72,R-02,TR-03,tractor-trailer,D-09,9.28,470,56.8,7001,3069,3932,11:33,1.98,0.65,0.83,2.16,7.44,0
T004704,2025-04-04,2025-04,2,72,R-02,TR-03,tractor-trailer,D-16,9.28,470,47.4,6530,2615,3915,07:02,1.88,1.17,0.79,1.88,6.19,0
T004705,2025-04-08,2025-04,2,72,R-02,DU-04,dump-truck,D-12,9.28,706,34.8,10853,4876,5976,09:56,2.25,0.98,1.21,1.95,8.12,0
T004706,2025-04-08,2025-04,2,72,R-02,DU-04,dump-truck,D-13,9.28,706,75.7,10288,4460,5828,10:53,1.19,0.31,0.0,2.02,8.92,0
T004707,2025-04-14,2025-04,2,72,R-02,MI-04,mini-truck,D-09,9.28,284,43.7,3916,1519,2397,11:35,2.82,1.98,0.73,2.27,4.48,0
T004708,2025-04-14,2025-04,2,72,R-02,MI-04,mini-truck,D-11,9.28,282,40.8,4051,1694,2357,12:40,2.07,1.06,1.19,1.93,4.83,0
T004709,2025-04-14,2025-04,2,72,R-02,MI-04,mini-truck,D-12,9.28,282,39.2,3962,1610,2352,09:35,1.86,0.8,0.21,1.95,4.38,0
T004710,2025-04-14,2025-04,2,72,R-02,MI-04,mini-truck,D-17,9.28,282,43.7,3918,1544,2374,12:51,2.5,1.68,0.66,2.07,4.09,0
T004711,2025-04-14,2025-04,2,72,R-02,MI-04,mini-truck,D-03,9.28,282,42.7,4152,1783,2369,12:06,3.77,2.56,1.56,2.35,5.03,0
T004712,2025-04-19,2025-04,2,72,R-02,TR-03,tractor-trailer,D-19,9.28,472,78.3,7136,3184,3952,07:39,1.92,0.81,1.12,1.98,6.59,0
T004713,2025-04-19,2025-04,2,72,R-02,TR-03,tractor-trailer,D-05,9.28,470,55.4,6501,2638,3863,14:32,3.14,2.02,0.86,2.14,6.47,0
T004714,2025-04-19,2025-04,2,72,R-02,TR-03,tractor-trailer,D-17,9.28,470,54.3,7102,3174,3929,14:21,3.4,2.08,1.41,2.2,6.84,0
T004715,2025-04-23,2025-04,2,72,R-02,DU-05,dump-truck,D-05,9.28,706,88.2,10411,4533,5878,12:47,2.3,1.49,0.71,2.15,9.26,0
T004716,2025-04-23,2025-04,2,72,R-02,DU-05,dump-truck,D-09,9.28,706,52.8,10130,4178,5953,13:35,2.32,0.97,0.65,2.08,9.44,0
T004717,2025-04-30,2025-04,2,72,R-02,TR-08,tractor-trailer,D-15,9.28,472,69.5,7135,3135,4000,10:42,2.21,0.9,1.23,2.0,6.33,0
T004718,2025-04-30,2025-04,2,72,R-02,TR-08,tractor-trailer,D-06,9.28,472,77.2,6655,2719,3936,09:44,1.96,0.79,0.0,2.18,6.04,0
T004719,2025-04-30,2025-04,2,72,R-02,TR-08,tractor-trailer,D-18,9.28,472,48.1,6638,2715,3923,11:21,1.72,0.75,1.36,2.0,5.93,0
T004720,2025-05-08,2025-05,2,72,R-02,TR-04,tractor-trailer,D-02,9.28,358,35.1,5534,2539,2995,09:40,2.53,1.53,0.71,2.15,6.06,0
T004721,2025-05-08,2025-05,2,72,R-02,TR-04,tractor-trailer,D-15,9.28,358,53.8,5905,2851,3055,09:23,1.46,0.73,0.0,2.0,5.56,0
T004722,2025-05-08,2025-05,2,72,R-02,TR-04,tractor-trailer,D-14,9.28,358,38.9,5871,2834,3037,10:21,2.33,1.29,0.5,2.12,5.34,0
T004723,2025-05-20,2025-05,2,72,R-02,DU-03,dump-truck,D-09,9.28,537,33.7,8875,4345,4530,09:27,1.11,0.0,1.22,2.04,7.51,0
T004724,2025-05-20,2025-05,2,72,R-02,DU-03,dump-truck,D-14,9.28,537,60.1,8962,4451,4511,09:39,3.26,1.84,0.45,2.24,6.94,0
T004725,2025-01-02,2025-01,2,73,R-02,TR-07,tractor-trailer,D-09,9.26,320,51.7,5272,2589,2683,13:00,1.36,0.48,1.95,2.11,5.96,0
T004726,2025-01-02,2025-01,2,73,R-02,TR-07,tractor-trailer,D-12,9.26,319,46.3,5871,3205,2667,12:10,3.15,2.02,1.92,2.03,5.41,0
T004727,2025-01-05,2025-01,2,73,R-02,TR-05,tractor-trailer,D-19,9.26,320,22.5,5890,3204,2686,08:21,2.29,1.39,1.86,2.04,5.88,0
T004728,2025-01-05,2025-01,2,73,R-02,TR-05,tractor-trailer,D-06,9.26,319,25.1,5185,2512,2673,10:54,2.36,1.49,1.35,1.94,7.17,0
T004729,2025-01-07,2025-01,2,73,R-02,MI-03,mini-truck,D-07,9.26,213,35.9,3297,1494,1803,10:14,2.04,0.75,1.43,1.98,4.36,0
T004730,2025-01-07,2025-01,2,73,R-02,MI-03,mini-truck,D-06,9.26,213,10.5,3391,1616,1775,11:12,1.42,0.31,1.35,1.91,4.35,0
T004731,2025-01-07,2025-01,2,73,R-02,MI-03,mini-truck,D-13,9.26,213,31.6,3300,1541,1759,07:58,0.78,0.0,0.22,1.81,4.51,0
T004732,2025-01-12,2025-01,2,73,R-02,MI-02,mini-truck,D-06,9.26,213,15.3,3259,1452,1806,10:00,3.01,2.07,0.57,2.21,3.82,0
T004733,2025-01-12,2025-01,2,73,R-02,MI-02,mini-truck,D-19,9.26,213,32.1,3515,1740,1775,10:25,2.07,0.73,1.31,2.18,4.58,0
T004734,2025-01-12,2025-01,2,73,R-02,MI-02,mini-truck,D-06,9.26,213,23.9,3319,1528,1790,13:36,2.35,1.47,1.52,2.2,4.56,0
T004735,2025-01-15,2025-01,2,73,R-02,MI-03,mini-truck,D-11,9.26,213,11.9,3197,1417,1780,11:28,1.62,0.49,0.56,1.99,4.23,0
T004736,2025-01-15,2025-01,2,73,R-02,MI-03,mini-truck,D-17,9.26,213,27.8,3492,1736,1756,07:32,2.3,1.12,0.85,2.12,4.61,0
T004737,2025-01-15,2025-01,2,73,R-02,MI-03,mini-truck,D-03,9.26,213,11.7,3331,1571,1760,12:47,2.39,1.15,1.42,2.2,4.11,0
T004738,2025-01-16,2025-01,2,73,R-02,TR-01,tractor-trailer,D-20,9.26,320,34.6,5286,2642,2644,08:22,2.21,1.06,1.33,2.12,5.58,0
T004739,2025-01-16,2025-01,2,73,R-02,TR-01,tractor-trailer,D-20,9.26,319,42.8,5150,2480,2671,14:08,2.15,1.16,1.16,2.16,5.65,0
T004740,2025-01-18,2025-01,2,73,R-02,TR-07,tractor-trailer,D-19,9.26,320,25.5,5437,2775,2663,10:12,1.02,0.0,0.27,2.04,6.16,0
T004741,2025-01-18,2025-01,2,73,R-02,TR-07,tractor-trailer,D-13,9.26,319,30.3,5780,3098,2683,10:41,1.72,0.84,0.92,1.98,5.75,0
T004742,2025-01-23,2025-01,2,73,R-02,MI-02,mini-truck,D-12,9.26,213,27.0,3560,1786,1774,13:16,1.78,1.05,0.88,2.0,3.88,0
T004743,2025-01-23,2025-01,2,73,R-02,MI-02,mini-truck,D-07,9.26,213,20.5,3315,1557,1758,14:22,1.16,0.0,1.5,1.87,4.45,0
T004744,2025-01-23,2025-01,2,73,R-02,MI-02,mini-truck,D-01,9.26,213,9.8,3382,1601,1781,11:31,1.36,0.39,1.25,2.06,3.92,0
T004745,2025-01-25,2025-01,2,73,R-02,TR-02,tractor-trailer,D-07,9.26,320,39.0,5201,2509,2692,13:29,1.77,0.64,0.93,1.89,6.69,0
T004746,2025-01-25,2025-01,2,73,R-02,TR-02,tractor-trailer,D-02,9.26,319,32.2,5205,2553,2651,09:59,1.59,0.57,0.26,1.92,6.73,0
T004747,2025-01-28,2025-01,2,73,R-02,TR-06,tractor-trailer,D-17,9.26,320,24.5,5490,2793,2697,10:25,2.01,1.05,0.29,1.97,5.46,0
T004748,2025-01-28,2025-01,2,73,R-02,TR-06,tractor-trailer,D-11,9.26,319,22.8,5730,3031,2699,14:38,1.04,0.0,2.15,1.89,6.16,0
T004749,2025-01-31,2025-01,2,73,R-02,MI-04,mini-truck,D-14,9.26,217,21.5,3326,1537,1789,07:01,2.9,1.7,1.25,2.19,4.97,0
T004750,2025-01-31,2025-01,2,73,R-02,MI-04,mini-truck,D-06,9.26,216,33.0,3327,1538,1789,11:40,2.29,1.41,0.0,1.97,5.08,0
T004751,2025-01-31,2025-01,2,73,R-02,MI-04,mini-truck,D-13,9.26,216,13.1,3508,1730,1778,10:27,1.65,0.48,1.6,2.03,4.45,0
T004752,2025-02-06,2025-02,2,73,R-02,MI-01,mini-truck,D-10,9.26,262,25.7,3737,1585,2152,08:52,2.36,0.94,2.26,2.05,4.12,0
T004753,2025-02-06,2025-02,2,73,R-02,MI-01,mini-truck,D-02,9.26,260,18.4,3757,1552,2205,09:05,2.02,0.74,0.39,2.01,3.99,0
T004754,2025-02-06,2025-02,2,73,R-02,MI-01,mini-truck,D-04,9.26,260,23.5,3642,1467,2175,14:38,2.81,1.83,0.24,2.01,4.6,0
T004755,2025-02-06,2025-02,2,73,R-02,MI-01,mini-truck,D-09,9.26,260,21.3,3880,1711,2169,14:02,3.47,2.44,0.94,2.36,3.79,0
T004756,2025-02-06,2025-02,2,73,R-02,MI-01,mini-truck,D-02,9.26,260,30.4,3685,1500,2185,08:42,1.38,0.32,0.73,2.04,4.44,0
T004757,2025-02-13,2025-02,2,73,R-02,DU-05,dump-truck,D-11,9.26,651,77.5,10276,4773,5503,12:50,3.93,2.69,1.45,2.37,8.56,0
T004758,2025-02-13,2025-02,2,73,R-02,DU-05,dump-truck,D-19,9.26,651,43.2,9662,4331,5331,11:56,3.17,2.15,1.01,2.06,7.83,0
T004759,2025-02-19,2025-02,2,73,R-02,MI-02,mini-truck,D-19,9.26,262,15.3,3996,1787,2209,11:33,2.5,1.46,1.86,2.1,4.55,0
T004760,2025-02-19,2025-02,2,73,R-02,MI-02,mini-truck,D-17,9.26,260,39.1,3806,1617,2190,10:10,1.9,0.87,1.62,2.12,4.31,0
T004761,2025-02-19,2025-02,2,73,R-02,MI-02,mini-truck,D-09,9.26,260,13.3,3879,1717,2163,11:30,1.97,1.18,1.35,2.07,4.35,0
T004762,2025-02-19,2025-02,2,73,R-02,MI-02,mini-truck,D-02,9.26,260,42.0,3586,1431,2155,12:48,3.66,2.33,1.12,2.24,3.93,0
T004763,2025-02-19,2025-02,2,73,R-02,MI-02,mini-truck,D-09,9.26,260,33.7,3772,1580,2192,12:15,2.45,1.52,1.62,2.06,4.06,0
T004764,2025-02-27,2025-02,2,73,R-02,MI-03,mini-truck,D-02,9.26,263,33.4,3755,1525,2230,12:34,2.38,1.2,1.27,2.0,4.16,0
T004765,2025-02-27,2025-02,2,73,R-02,MI-03,mini-truck,D-04,9.26,260,31.3,3675,1495,2180,14:32,2.86,2.08,0.64,2.16,4.0,0
T004766,2025-02-27,2025-02,2,73,R-02,MI-03,mini-truck,D-16,9.26,260,44.1,3692,1543,2149,11:32,2.09,0.87,1.48,2.11,3.89,0
T004767,2025-02-27,2025-02,2,73,R-02,MI-03,mini-truck,D-06,9.26,260,39.7,3699,1516,2182,09:10,1.73,0.68,0.86,1.91,4.03,0
T004768,2025-02-27,2025-02,2,73,R-02,MI-03,mini-truck,D-01,9.26,260,21.0,3556,1388,2168,09:02,1.42,0.45,1.38,2.12,4.64,0
T004769,2025-03-04,2025-03,2,73,R-02,MI-02,mini-truck,D-09,9.26,293,27.3,3987,1525,2462,08:38,2.93,1.62,0.98,2.06,3.95,0
T004770,2025-03-04,2025-03,2,73,R-02,MI-02,mini-truck,D-07,9.26,293,28.4,4084,1684,2400,07:02,1.55,0.48,2.64,1.86,4.2,0
T004771,2025-03-08,2025-03,2,73,R-02,TR-04,tractor-trailer,D-03,9.26,293,29.8,5082,2613,2469,11:23,2.85,1.44,1.72,2.24,5.76,0
T004772,2025-03-08,2025-03,2,73,R-02,TR-04,tractor-trailer,D-08,9.26,293,18.2,5024,2548,2476,07:28,2.09,1.2,1.47,2.16,5.53,0
T004773,2025-03-12,2025-03,2,73,R-02,TR-07,tractor-trailer,D-20,9.26,293,19.4,5083,2671,2412,14:50,2.28,0.97,1.01,2.04,5.7,0
T004774,2025-03-12,2025-03,2,73,R-02,TR-07,tractor-trailer,D-10,9.26,293,14.5,5031,2578,2453,13:27,1.24,0.02,1.09,1.94,5.82,0
T004775,2025-03-16,2025-03,2,73,R-02,TR-03,tractor-trailer,D-10,9.26,293,38.5,5184,2731,2454,08:01,2.29,1.33,1.17,2.02,7.46,0
T004776,2025-03-16,2025-03,2,73,R-02,TR-03,tractor-trailer,D-09,9.26,293,32.7,5552,3103,2449,13:29,2.72,1.45,0.32,2.14,6.27,0
T004777,2025-03-18,2025-03,2,73,R-02,MI-01,mini-truck,D-08,9.26,293,18.8,3901,1447,2454,07:08,1.87,0.84,0.57,2.17,4.72,0
T004778,2025-03-18,2025-03,2,73,R-02,MI-01,mini-truck,D-03,9.26,293,22.9,4122,1681,2441,08:58,1.07,0.0,1.45,1.99,3.97,0
T004779,2025-03-22,2025-03,2,73,R-02,TR-05,tractor-trailer,D-05,9.26,293,34.2,5468,3099,2369,13:09,3.56,2.38,0.96,2.15,5.7,0
T004780,2025-03-22,2025-03,2,73,R-02,TR-05,tractor-trailer,D-14,9.26,293,32.2,5351,2914,2437,07:00,2.6,1.32,0.29,2.1,5.96,0
T004781,2025-03-27,2025-03,2,73,R-02,TR-05,tractor-trailer,D-02,9.26,293,12.2,5149,2697,2453,13:39,2.77,1.86,1.99,2.12,6.11,0
T004782,2025-03-27,2025-03,2,73,R-02,TR-05,tractor-trailer,D-07,9.26,293,38.9,5071,2643,2427,12:51,2.48,1.5,0.73,1.98,5.83,0
T004783,2025-03-31,2025-03,2,73,R-02,TR-03,tractor-trailer,D-10,9.26,294,19.7,5686,3226,2460,10:57,1.6,0.66,1.66,1.98,6.31,0
T004784,2025-03-31,2025-03,2,73,R-02,TR-03,tractor-trailer,D-16,9.26,293,40.5,5067,2668,2398,11:43,1.06,0.0,1.19,1.87,6.1,0
T004785,2025-04-06,2025-04,2,73,R-02,MI-02,mini-truck,D-03,9.26,242,14.2,3488,1465,2022,07:59,3.33,1.99,0.54,2.16,4.58,0
T004786,2025-04-06,2025-04,2,73,R-02,MI-02,mini-truck,D-15,9.26,240,17.1,3500,1531,1969,10:22,1.4,0.58,1.38,1.95,4.54,0
T004787,2025-04-06,2025-04,2,73,R-02,MI-02,mini-truck,D-08,9.26,240,23.1,3716,1740,1976,10:50,1.39,0.29,1.0,2.05,4.07,0
T004788,2025-04-06,2025-04,2,73,R-02,MI-02,mini-truck,D-01,9.26,240,26.9,3576,1577,1999,09:28,2.33,1.12,1.75,2.05,4.17,0
T004789,2025-04-06,2025-04,2,73,R-02,MI-02,mini-truck,D-15,9.26,240,10.0,3433,1443,1990,10:25,1.6,0.75,1.13,2.07,4.28,0
T004790,2025-04-14,2025-04,2,73,R-02,TR-02,tractor-trailer,D-20,9.26,402,25.8,5858,2504,3354,10:17,2.0,1.14,1.09,2.11,5.52,0
T004791,2025-04-14,2025-04,2,73,R-02,TR-02,tractor-trailer,D-06,9.26,400,67.1,5996,2687,3309,07:50,1.18,0.36,1.18,1.86,6.16,0
