# SYNTHETIC. Fertiliser reservations: RESB, one per block, material and round. kzear X is a final issue. The 2025-03 round's issues dated after 2025-05-23 in ec_fertiliser.csv are open here, which is what they were on that day; 2025-10 is the programme on the books.
rsnum,matnr,werks,bdter,bdmng,enmng,meins,kzear,kostl,block_code,window
0000001012,FE-004,EC,2023-10-15,125.0,110.5,KG,X,EC-D7,294,2023-10
0000001013,FE-001,EC,2023-10-15,5215.0,3562.9,KG,X,EC-D7,295,2023-10
0000001014,FE-002,EC,2023-10-15,1283.7,1193.2,KG,X,EC-D7,295,2023-10
0000001015,FE-003,EC,2023-10-15,962.8,998.8,KG,X,EC-D7,295,2023-10
0000001016,FE-004,EC,2023-10-15,120.3,80.5,KG,X,EC-D7,295,2023-10
0000001017,FE-001,EC,2023-10-15,11640.9,6572.3,KG,X,EC-D7,296,2023-10
0000001018,FE-002,EC,2023-10-15,2865.5,2035.4,KG,X,EC-D7,296,2023-10
0000001019,FE-003,EC,2023-10-15,2149.1,2250.4,KG,X,EC-D7,296,2023-10
0000001020,FE-004,EC,2023-10-15,268.6,181.6,KG,X,EC-D7,296,2023-10
0000001021,FE-001,EC,2023-10-15,13677.1,10197.2,KG,X,EC-D7,297,2023-10
0000001022,FE-002,EC,2023-10-15,3366.7,2961.5,KG,X,EC-D7,297,2023-10
0000001023,FE-003,EC,2023-10-15,2525.0,2510.5,KG,X,EC-D7,297,2023-10
0000001024,FE-004,EC,2023-10-15,315.6,328.8,KG,X,EC-D7,297,2023-10
0000001025,FE-001,EC,2023-10-15,12361.9,10047.7,KG,X,EC-D7,298,2023-10
0000001026,FE-002,EC,2023-10-15,3042.9,2837.7,KG,X,EC-D7,298,2023-10
0000001027,FE-003,EC,2023-10-15,2282.2,1901.7,KG,X,EC-D7,298,2023-10
0000001028,FE-004,EC,2023-10-15,285.3,297.5,KG,X,EC-D7,298,2023-10
0000001029,FE-001,EC,2023-10-15,11775.7,13009.5,KG,X,EC-D7,299,2023-10
0000001030,FE-002,EC,2023-10-15,2898.6,2814.3,KG,X,EC-D7,299,2023-10
0000001031,FE-003,EC,2023-10-15,2174.0,1526.4,KG,X,EC-D7,299,2023-10
0000001032,FE-004,EC,2023-10-15,271.7,207.8,KG,X,EC-D7,299,2023-10
0000001033,FE-001,EC,2023-10-15,9262.2,10373.7,KG,X,EC-D7,300,2023-10
0000001034,FE-002,EC,2023-10-15,2279.9,1651.4,KG,X,EC-D7,300,2023-10
0000001035,FE-003,EC,2023-10-15,1710.0,1266.8,KG,X,EC-D7,300,2023-10
0000001036,FE-004,EC,2023-10-15,213.7,209.4,KG,X,EC-D7,300,2023-10
0000001037,FE-001,EC,2023-10-15,4477.4,4421.9,KG,X,EC-D7,301,2023-10
0000001038,FE-002,EC,2023-10-15,1102.1,1223.9,KG,X,EC-D7,301,2023-10
0000001039,FE-003,EC,2023-10-15,826.6,876.1,KG,X,EC-D7,301,2023-10
0000001040,FE-004,EC,2023-10-15,103.3,90.1,KG,X,EC-D7,301,2023-10
0000001041,FE-001,EC,2023-10-15,13512.5,9885.5,KG,X,EC-D7,302,2023-10
0000001042,FE-002,EC,2023-10-15,3326.1,3246.0,KG,X,EC-D7,302,2023-10
0000001043,FE-003,EC,2023-10-15,2494.6,2544.9,KG,X,EC-D7,302,2023-10
0000001044,FE-004,EC,2023-10-15,311.8,304.0,KG,X,EC-D7,302,2023-10
0000001045,FE-001,EC,2023-10-15,16601.7,16937.8,KG,X,EC-D7,303,2023-10
0000001046,FE-002,EC,2023-10-15,4086.6,4037.7,KG,X,EC-D7,303,2023-10
0000001047,FE-003,EC,2023-10-15,3064.9,2334.7,KG,X,EC-D7,303,2023-10
0000001048,FE-004,EC,2023-10-15,383.1,252.1,KG,X,EC-D7,303,2023-10
0000001049,FE-001,EC,2023-10-15,12690.7,14213.6,KG,X,EC-D7,304,2023-10
0000001050,FE-002,EC,2023-10-15,3123.9,2851.3,KG,X,EC-D7,304,2023-10
0000001051,FE-003,EC,2023-10-15,2342.9,2468.2,KG,X,EC-D7,304,2023-10
0000001052,FE-004,EC,2023-10-15,292.9,203.0,KG,X,EC-D7,304,2023-10
0000001053,FE-001,EC,2023-10-15,11761.6,9805.7,KG,X,EC-D7,305,2023-10
0000001054,FE-002,EC,2023-10-15,2895.2,2538.9,KG,X,EC-D7,305,2023-10
0000001055,FE-003,EC,2023-10-15,2171.4,2019.4,KG,X,EC-D7,305,2023-10
0000001056,FE-004,EC,2023-10-15,271.4,304.0,KG,X,EC-D7,305,2023-10
0000001057,FE-001,EC,2023-10-15,10154.2,7501.0,KG,X,EC-D7,306,2023-10
0000001058,FE-002,EC,2023-10-15,2499.5,2286.0,KG,X,EC-D7,306,2023-10
0000001059,FE-003,EC,2023-10-15,1874.6,1811.6,KG,X,EC-D7,306,2023-10
0000001060,FE-004,EC,2023-10-15,234.3,141.2,KG,X,EC-D7,306,2023-10
0000001061,FE-001,EC,2023-10-15,4673.9,5068.4,KG,X,EC-D7,307,2023-10
0000001062,FE-002,EC,2023-10-15,1150.5,1165.7,KG,X,EC-D7,307,2023-10
0000001063,FE-003,EC,2023-10-15,862.9,713.2,KG,X,EC-D7,307,2023-10
0000001064,FE-004,EC,2023-10-15,107.9,85.2,KG,X,EC-D7,307,2023-10
0000001065,FE-001,EC,2023-10-15,7160.8,5396.9,KG,X,EC-D7,308,2023-10
0000001066,FE-002,EC,2023-10-15,1762.7,1727.2,KG,X,EC-D7,308,2023-10
0000001067,FE-003,EC,2023-10-15,1322.0,1098.6,KG,X,EC-D7,308,2023-10
0000001068,FE-004,EC,2023-10-15,165.2,124.8,KG,X,EC-D7,308,2023-10
0000001069,FE-001,EC,2023-10-15,11269.2,7725.6,KG,X,EC-D7,309,2023-10
0000001070,FE-002,EC,2023-10-15,2773.9,1728.2,KG,X,EC-D7,309,2023-10
0000001071,FE-003,EC,2023-10-15,2080.5,1277.5,KG,X,EC-D7,309,2023-10
0000001072,FE-004,EC,2023-10-15,260.1,216.3,KG,X,EC-D7,309,2023-10
0000001073,FE-001,EC,2023-10-15,13848.6,10007.2,KG,X,EC-D7,310,2023-10
0000001074,FE-002,EC,2023-10-15,3408.9,2080.2,KG,X,EC-D7,310,2023-10
0000001075,FE-003,EC,2023-10-15,2556.7,1700.2,KG,X,EC-D7,310,2023-10
0000001076,FE-004,EC,2023-10-15,319.6,320.3,KG,X,EC-D7,310,2023-10
0000001077,FE-001,EC,2023-10-15,15792.9,14500.0,KG,X,EC-D7,311,2023-10
0000001078,FE-002,EC,2023-10-15,3887.5,3662.0,KG,X,EC-D7,311,2023-10
0000001079,FE-003,EC,2023-10-15,2915.6,3265.5,KG,X,EC-D7,311,2023-10
0000001080,FE-004,EC,2023-10-15,364.5,294.9,KG,X,EC-D7,311,2023-10
0000001081,FE-001,EC,2023-10-15,9795.7,9841.8,KG,X,EC-D7,328,2023-10
0000001082,FE-002,EC,2023-10-15,2411.2,1696.3,KG,X,EC-D7,328,2023-10
0000001083,FE-003,EC,2023-10-15,1808.4,1198.1,KG,X,EC-D7,328,2023-10
0000001084,FE-004,EC,2023-10-15,226.1,253.2,KG,X,EC-D7,328,2023-10
0000001085,FE-001,EC,2023-10-15,8221.5,5142.7,KG,X,EC-D7,329,2023-10
0000001086,FE-002,EC,2023-10-15,2023.8,1872.7,KG,X,EC-D7,329,2023-10
0000001087,FE-003,EC,2023-10-15,1517.8,679.9,KG,X,EC-D7,329,2023-10
0000001088,FE-004,EC,2023-10-15,189.7,190.4,KG,X,EC-D7,329,2023-10
0000001089,FE-001,EC,2023-10-15,7628.7,6003.2,KG,X,EC-D7,330,2023-10
0000001090,FE-002,EC,2023-10-15,1877.8,1483.4,KG,X,EC-D7,330,2023-10
0000001091,FE-003,EC,2023-10-15,1408.4,1104.3,KG,X,EC-D7,330,2023-10
0000001092,FE-004,EC,2023-10-15,176.0,99.2,KG,X,EC-D7,330,2023-10
0000001093,FE-001,EC,2023-10-15,9789.7,10198.2,KG,X,EC-D7,331,2023-10
0000001094,FE-002,EC,2023-10-15,2409.8,2699.0,KG,X,EC-D7,331,2023-10
0000001095,FE-003,EC,2023-10-15,1807.3,1341.2,KG,X,EC-D7,331,2023-10
0000001096,FE-004,EC,2023-10-15,225.9,153.1,KG,X,EC-D7,331,2023-10
0000001097,FE-001,EC,2023-10-15,9908.0,6092.6,KG,X,EC-D7,332,2023-10
0000001098,FE-002,EC,2023-10-15,2438.9,2027.5,KG,X,EC-D7,332,2023-10
0000001099,FE-003,EC,2023-10-15,1829.2,1726.7,KG,X,EC-D7,332,2023-10
0000001100,FE-004,EC,2023-10-15,228.6,253.9,KG,X,EC-D7,332,2023-10
0000001101,FE-001,EC,2023-10-15,9358.8,9749.9,KG,X,EC-D7,333,2023-10
0000001102,FE-002,EC,2023-10-15,2303.7,2084.4,KG,X,EC-D7,333,2023-10
0000001103,FE-003,EC,2023-10-15,1727.8,999.2,KG,X,EC-D7,333,2023-10
0000001104,FE-004,EC,2023-10-15,216.0,199.8,KG,X,EC-D7,333,2023-10
0000001105,FE-001,EC,2023-10-15,12320.5,10131.1,KG,X,EC-D7,334,2023-10
0000001106,FE-002,EC,2023-10-15,3032.7,2195.2,KG,X,EC-D7,334,2023-10
0000001107,FE-003,EC,2023-10-15,2274.6,1915.6,KG,X,EC-D7,334,2023-10
0000001108,FE-004,EC,2023-10-15,284.3,296.5,KG,X,EC-D7,334,2023-10
0000001109,FE-001,EC,2023-10-15,11751.2,9304.4,KG,X,EC-D7,335,2023-10
0000001110,FE-002,EC,2023-10-15,2892.6,3239.7,KG,X,EC-D7,335,2023-10
0000001111,FE-003,EC,2023-10-15,2169.5,1628.4,KG,X,EC-D7,335,2023-10
0000001112,FE-004,EC,2023-10-15,271.2,228.3,KG,X,EC-D7,335,2023-10
0000001113,FE-001,EC,2023-10-15,11362.8,7943.2,KG,X,EC-D7,336,2023-10
0000001114,FE-002,EC,2023-10-15,2797.0,2294.3,KG,X,EC-D7,336,2023-10
0000001115,FE-003,EC,2023-10-15,2097.8,1758.7,KG,X,EC-D7,336,2023-10
0000001116,FE-004,EC,2023-10-15,262.2,160.6,KG,X,EC-D7,336,2023-10
0000001117,FE-001,EC,2023-10-15,13012.1,10985.0,KG,X,EC-D7,337,2023-10
0000001118,FE-002,EC,2023-10-15,3203.0,2046.0,KG,X,EC-D7,337,2023-10
0000001119,FE-003,EC,2023-10-15,2402.2,1942.0,KG,X,EC-D7,337,2023-10
0000001120,FE-004,EC,2023-10-15,300.3,279.7,KG,X,EC-D7,337,2023-10
0000001121,FE-001,EC,2023-10-15,10777.6,8635.8,KG,X,EC-D7,338,2023-10
0000001122,FE-002,EC,2023-10-15,2653.0,1827.8,KG,X,EC-D7,338,2023-10
0000001123,FE-003,EC,2023-10-15,1989.7,812.6,KG,X,EC-D7,338,2023-10
0000001124,FE-004,EC,2023-10-15,248.7,232.7,KG,X,EC-D7,338,2023-10
0000001125,FE-001,EC,2023-10-15,13678.4,11841.6,KG,X,EC-D7,339,2023-10
0000001126,FE-002,EC,2023-10-15,3367.0,1987.6,KG,X,EC-D7,339,2023-10
0000001127,FE-003,EC,2023-10-15,2525.2,1769.0,KG,X,EC-D7,339,2023-10
0000001128,FE-004,EC,2023-10-15,315.7,280.3,KG,X,EC-D7,339,2023-10
0000001129,FE-001,EC,2023-10-15,14068.2,13157.0,KG,X,EC-D7,340,2023-10
0000001130,FE-002,EC,2023-10-15,3462.9,3503.7,KG,X,EC-D7,340,2023-10
0000001131,FE-003,EC,2023-10-15,2597.2,2908.9,KG,X,EC-D7,340,2023-10
0000001132,FE-004,EC,2023-10-15,324.7,252.9,KG,X,EC-D7,340,2023-10
0000001133,FE-001,EC,2023-10-15,14010.6,11416.4,KG,X,EC-D7,341,2023-10
0000001134,FE-002,EC,2023-10-15,3448.8,3479.2,KG,X,EC-D7,341,2023-10
0000001135,FE-003,EC,2023-10-15,2586.6,2261.9,KG,X,EC-D7,341,2023-10
0000001136,FE-004,EC,2023-10-15,323.3,223.0,KG,X,EC-D7,341,2023-10
0000001137,FE-001,EC,2023-10-15,13886.9,14242.3,KG,X,EC-D7,342,2023-10
0000001138,FE-002,EC,2023-10-15,3418.3,3307.0,KG,X,EC-D7,342,2023-10
0000001139,FE-003,EC,2023-10-15,2563.7,2871.3,KG,X,EC-D7,342,2023-10
0000001140,FE-004,EC,2023-10-15,320.5,282.7,KG,X,EC-D7,342,2023-10
0000001141,FE-001,EC,2023-10-15,13018.4,12657.8,KG,X,EC-D7,343,2023-10
0000001142,FE-002,EC,2023-10-15,3204.5,2115.2,KG,X,EC-D7,343,2023-10
0000001143,FE-003,EC,2023-10-15,2403.4,1257.3,KG,X,EC-D7,343,2023-10
0000001144,FE-004,EC,2023-10-15,300.4,248.4,KG,X,EC-D7,343,2023-10
0000001145,FE-001,EC,2023-10-15,10271.8,8578.0,KG,X,EC-D7,344,2023-10
0000001146,FE-002,EC,2023-10-15,2528.4,2523.2,KG,X,EC-D7,344,2023-10
0000001147,FE-003,EC,2023-10-15,1896.3,1823.5,KG,X,EC-D7,344,2023-10
0000001148,FE-004,EC,2023-10-15,237.0,158.1,KG,X,EC-D7,344,2023-10
0000001149,FE-001,EC,2023-10-15,11349.3,11692.6,KG,X,EC-D7,345,2023-10
0000001150,FE-002,EC,2023-10-15,2793.7,2242.3,KG,X,EC-D7,345,2023-10
0000001151,FE-003,EC,2023-10-15,2095.2,1920.2,KG,X,EC-D7,345,2023-10
0000001152,FE-004,EC,2023-10-15,261.9,171.7,KG,X,EC-D7,345,2023-10
0000001153,FE-001,EC,2023-10-15,10704.6,11989.2,KG,X,EC-D7,346,2023-10
0000001154,FE-002,EC,2023-10-15,2635.0,2147.1,KG,X,EC-D7,346,2023-10
0000001155,FE-003,EC,2023-10-15,1976.2,1483.8,KG,X,EC-D7,346,2023-10
0000001156,FE-004,EC,2023-10-15,247.0,165.7,KG,X,EC-D7,346,2023-10
0000001157,FE-001,EC,2023-10-15,13200.2,14784.2,KG,X,EC-D7,347,2023-10
0000001158,FE-002,EC,2023-10-15,3249.3,2599.9,KG,X,EC-D7,347,2023-10
0000001159,FE-003,EC,2023-10-15,2437.0,2537.7,KG,X,EC-D7,347,2023-10
0000001160,FE-004,EC,2023-10-15,304.6,213.9,KG,X,EC-D7,347,2023-10
0000001161,FE-001,EC,2023-10-15,12820.4,8053.1,KG,X,EC-D7,348,2023-10
0000001162,FE-002,EC,2023-10-15,3155.8,2775.0,KG,X,EC-D7,348,2023-10
0000001163,FE-003,EC,2023-10-15,2366.8,1521.8,KG,X,EC-D7,348,2023-10
0000001164,FE-004,EC,2023-10-15,295.9,274.6,KG,X,EC-D7,348,2023-10
0000001165,FE-001,EC,2024-03-15,2737.5,2009.7,KG,X,EC-D1,1,2024-03
0000001166,FE-002,EC,2024-03-15,673.8,471.4,KG,X,EC-D1,1,2024-03
0000001167,FE-003,EC,2024-03-15,505.4,465.3,KG,X,EC-D1,1,2024-03
0000001168,FE-004,EC,2024-03-15,63.2,59.8,KG,X,EC-D1,1,2024-03
0000001169,FE-001,EC,2024-03-15,8226.2,6670.6,KG,X,EC-D1,2,2024-03
0000001170,FE-002,EC,2024-03-15,2024.9,1535.4,KG,X,EC-D1,2,2024-03
0000001171,FE-003,EC,2024-03-15,1518.7,1463.0,KG,X,EC-D1,2,2024-03
0000001172,FE-004,EC,2024-03-15,189.8,205.0,KG,X,EC-D1,2,2024-03
0000001173,FE-001,EC,2024-03-15,6234.3,5066.3,KG,X,EC-D1,3,2024-03
0000001174,FE-002,EC,2024-03-15,1534.6,1304.1,KG,X,EC-D1,3,2024-03
0000001175,FE-003,EC,2024-03-15,1150.9,800.2,KG,X,EC-D1,3,2024-03
0000001176,FE-004,EC,2024-03-15,143.9,123.5,KG,X,EC-D1,3,2024-03
0000001177,FE-001,EC,2024-03-15,6153.2,5456.8,KG,X,EC-D1,4,2024-03
0000001178,FE-002,EC,2024-03-15,1514.6,1546.4,KG,X,EC-D1,4,2024-03
0000001179,FE-003,EC,2024-03-15,1136.0,990.1,KG,X,EC-D1,4,2024-03
0000001180,FE-004,EC,2024-03-15,142.0,118.8,KG,X,EC-D1,4,2024-03
0000001181,FE-001,EC,2024-03-15,4086.4,2937.1,KG,X,EC-D1,5,2024-03
0000001182,FE-002,EC,2024-03-15,1005.9,770.6,KG,X,EC-D1,5,2024-03
0000001183,FE-003,EC,2024-03-15,754.4,571.0,KG,X,EC-D1,5,2024-03
0000001184,FE-004,EC,2024-03-15,94.3,59.0,KG,X,EC-D1,5,2024-03
0000001185,FE-001,EC,2024-03-15,3221.8,3461.4,KG,X,EC-D1,6,2024-03
0000001186,FE-002,EC,2024-03-15,793.1,848.3,KG,X,EC-D1,6,2024-03
0000001187,FE-003,EC,2024-03-15,594.8,531.2,KG,X,EC-D1,6,2024-03
0000001188,FE-004,EC,2024-03-15,74.4,54.1,KG,X,EC-D1,6,2024-03
0000001189,FE-001,EC,2024-03-15,6989.4,7032.9,KG,X,EC-D1,7,2024-03
0000001190,FE-002,EC,2024-03-15,1720.5,1313.3,KG,X,EC-D1,7,2024-03
0000001191,FE-003,EC,2024-03-15,1290.3,1309.7,KG,X,EC-D1,7,2024-03
0000001192,FE-004,EC,2024-03-15,161.3,131.2,KG,X,EC-D1,7,2024-03
0000001193,FE-001,EC,2024-03-15,14073.1,9389.0,KG,X,EC-D1,8,2024-03
0000001194,FE-002,EC,2024-03-15,3464.1,2138.1,KG,X,EC-D1,8,2024-03
0000001195,FE-003,EC,2024-03-15,2598.1,1917.3,KG,X,EC-D1,8,2024-03
0000001196,FE-004,EC,2024-03-15,324.8,241.9,KG,X,EC-D1,8,2024-03
0000001197,FE-001,EC,2024-03-15,11494.3,9586.3,KG,X,EC-D1,9,2024-03
0000001198,FE-002,EC,2024-03-15,2829.4,1922.2,KG,X,EC-D1,9,2024-03
0000001199,FE-003,EC,2024-03-15,2122.0,2085.6,KG,X,EC-D1,9,2024-03
0000001200,FE-004,EC,2024-03-15,265.3,256.0,KG,X,EC-D1,9,2024-03
0000001201,FE-001,EC,2024-03-15,13076.9,13318.7,KG,X,EC-D1,10,2024-03
0000001202,FE-002,EC,2024-03-15,3218.9,3077.1,KG,X,EC-D1,10,2024-03
0000001203,FE-003,EC,2024-03-15,2414.2,2069.3,KG,X,EC-D1,10,2024-03
0000001204,FE-004,EC,2024-03-15,301.8,253.5,KG,X,EC-D1,10,2024-03
0000001205,FE-001,EC,2024-03-15,14572.0,11344.5,KG,X,EC-D1,11,2024-03
0000001206,FE-002,EC,2024-03-15,3586.9,3152.2,KG,X,EC-D1,11,2024-03
0000001207,FE-003,EC,2024-03-15,2690.2,2348.8,KG,X,EC-D1,11,2024-03
0000001208,FE-004,EC,2024-03-15,336.3,210.2,KG,X,EC-D1,11,2024-03
0000001209,FE-001,EC,2024-03-15,11177.6,12518.9,KG,X,EC-D1,12,2024-03
0000001210,FE-002,EC,2024-03-15,2751.4,1842.5,KG,X,EC-D1,12,2024-03
0000001211,FE-003,EC,2024-03-15,2063.5,1893.3,KG,X,EC-D1,12,2024-03
0000001212,FE-004,EC,2024-03-15,257.9,207.3,KG,X,EC-D1,12,2024-03
0000001213,FE-001,EC,2024-03-15,14543.8,15660.8,KG,X,EC-D1,13,2024-03
0000001214,FE-002,EC,2024-03-15,3580.0,1856.7,KG,X,EC-D1,13,2024-03
0000001215,FE-003,EC,2024-03-15,2685.0,1597.2,KG,X,EC-D1,13,2024-03
0000001216,FE-004,EC,2024-03-15,335.6,325.4,KG,X,EC-D1,13,2024-03
0000001217,FE-001,EC,2024-03-15,14746.2,11142.3,KG,X,EC-D1,14,2024-03
0000001218,FE-002,EC,2024-03-15,3629.8,3527.5,KG,X,EC-D1,14,2024-03
0000001219,FE-003,EC,2024-03-15,2722.4,1780.3,KG,X,EC-D1,14,2024-03
0000001220,FE-004,EC,2024-03-15,340.3,279.0,KG,X,EC-D1,14,2024-03
0000001221,FE-001,EC,2024-03-15,14844.0,15066.6,KG,X,EC-D1,15,2024-03
0000001222,FE-002,EC,2024-03-15,3653.9,2101.0,KG,X,EC-D1,15,2024-03
0000001223,FE-003,EC,2024-03-15,2740.4,2247.9,KG,X,EC-D1,15,2024-03
0000001224,FE-004,EC,2024-03-15,342.6,331.2,KG,X,EC-D1,15,2024-03
0000001225,FE-001,EC,2024-03-15,13052.5,10157.6,KG,X,EC-D1,16,2024-03
0000001226,FE-002,EC,2024-03-15,3212.9,2965.1,KG,X,EC-D1,16,2024-03
0000001227,FE-003,EC,2024-03-15,2409.7,2198.4,KG,X,EC-D1,16,2024-03
0000001228,FE-004,EC,2024-03-15,301.2,290.6,KG,X,EC-D1,16,2024-03
0000001229,FE-001,EC,2024-03-15,11761.6,9488.1,KG,X,EC-D1,17,2024-03
0000001230,FE-002,EC,2024-03-15,2895.2,2346.3,KG,X,EC-D1,17,2024-03
0000001231,FE-003,EC,2024-03-15,2171.4,2417.9,KG,X,EC-D1,17,2024-03
0000001232,FE-004,EC,2024-03-15,271.4,262.5,KG,X,EC-D1,17,2024-03
0000001233,FE-001,EC,2024-03-15,10278.9,9364.7,KG,X,EC-D1,18,2024-03
0000001234,FE-002,EC,2024-03-15,2530.2,1922.4,KG,X,EC-D1,18,2024-03
0000001235,FE-003,EC,2024-03-15,1897.6,2093.5,KG,X,EC-D1,18,2024-03
0000001236,FE-004,EC,2024-03-15,237.2,249.9,KG,X,EC-D1,18,2024-03
0000001237,FE-001,EC,2024-03-15,9443.0,6260.2,KG,X,EC-D1,19,2024-03
0000001238,FE-002,EC,2024-03-15,2324.4,2603.3,KG,X,EC-D1,19,2024-03
0000001239,FE-003,EC,2024-03-15,1743.3,1572.1,KG,X,EC-D1,19,2024-03
0000001240,FE-004,EC,2024-03-15,217.9,166.8,KG,X,EC-D1,19,2024-03
0000001241,FE-001,EC,2024-03-15,8886.6,8259.5,KG,X,EC-D1,20,2024-03
0000001242,FE-002,EC,2024-03-15,2187.5,1682.2,KG,X,EC-D1,20,2024-03
0000001243,FE-003,EC,2024-03-15,1640.6,1571.8,KG,X,EC-D1,20,2024-03
0000001244,FE-004,EC,2024-03-15,205.1,142.4,KG,X,EC-D1,20,2024-03
0000001245,FE-001,EC,2024-03-15,13835.4,15495.6,KG,X,EC-D1,21,2024-03
0000001246,FE-002,EC,2024-03-15,3405.6,2579.1,KG,X,EC-D1,21,2024-03
0000001247,FE-003,EC,2024-03-15,2554.2,2860.7,KG,X,EC-D1,21,2024-03
0000001248,FE-004,EC,2024-03-15,319.3,269.5,KG,X,EC-D1,21,2024-03
0000001249,FE-001,EC,2024-03-15,13484.7,12742.4,KG,X,EC-D1,22,2024-03
0000001250,FE-002,EC,2024-03-15,3319.3,3717.6,KG,X,EC-D1,22,2024-03
0000001251,FE-003,EC,2024-03-15,2489.5,2600.7,KG,X,EC-D1,22,2024-03
0000001252,FE-004,EC,2024-03-15,311.2,280.2,KG,X,EC-D1,22,2024-03
0000001253,FE-001,EC,2024-03-15,13427.9,12814.0,KG,X,EC-D1,23,2024-03
0000001254,FE-002,EC,2024-03-15,3305.3,3701.9,KG,X,EC-D1,23,2024-03
0000001255,FE-003,EC,2024-03-15,2479.0,2033.6,KG,X,EC-D1,23,2024-03
0000001256,FE-004,EC,2024-03-15,309.9,314.6,KG,X,EC-D1,23,2024-03
0000001257,FE-001,EC,2024-03-15,10865.9,8312.8,KG,X,EC-D1,24,2024-03
0000001258,FE-002,EC,2024-03-15,2674.7,1610.2,KG,X,EC-D1,24,2024-03
0000001259,FE-003,EC,2024-03-15,2006.0,2241.7,KG,X,EC-D1,24,2024-03
0000001260,FE-004,EC,2024-03-15,250.8,181.2,KG,X,EC-D1,24,2024-03
0000001261,FE-001,EC,2024-03-15,12266.5,13738.5,KG,X,EC-D1,25,2024-03
0000001262,FE-002,EC,2024-03-15,3019.4,3036.9,KG,X,EC-D1,25,2024-03
0000001263,FE-003,EC,2024-03-15,2264.6,2536.4,KG,X,EC-D1,25,2024-03
0000001264,FE-004,EC,2024-03-15,283.1,195.2,KG,X,EC-D1,25,2024-03
0000001265,FE-001,EC,2024-03-15,11657.7,7751.4,KG,X,EC-D1,26,2024-03
0000001266,FE-002,EC,2024-03-15,2869.6,2688.7,KG,X,EC-D1,26,2024-03
0000001267,FE-003,EC,2024-03-15,2152.2,1730.5,KG,X,EC-D1,26,2024-03
0000001268,FE-004,EC,2024-03-15,269.0,255.9,KG,X,EC-D1,26,2024-03
0000001269,FE-001,EC,2024-03-15,12919.9,10953.3,KG,X,EC-D1,27,2024-03
0000001270,FE-002,EC,2024-03-15,3180.3,3045.2,KG,X,EC-D1,27,2024-03
0000001271,FE-003,EC,2024-03-15,2385.2,2671.4,KG,X,EC-D1,27,2024-03
0000001272,FE-004,EC,2024-03-15,298.2,331.3,KG,X,EC-D1,27,2024-03
0000001273,FE-001,EC,2024-03-15,11695.8,11481.2,KG,X,EC-D1,28,2024-03
0000001274,FE-002,EC,2024-03-15,2879.0,3139.6,KG,X,EC-D1,28,2024-03
0000001275,FE-003,EC,2024-03-15,2159.2,2216.9,KG,X,EC-D1,28,2024-03
0000001276,FE-004,EC,2024-03-15,269.9,242.9,KG,X,EC-D1,28,2024-03
0000001277,FE-001,EC,2024-03-15,12797.5,11297.2,KG,X,EC-D1,29,2024-03
0000001278,FE-002,EC,2024-03-15,3150.2,3286.7,KG,X,EC-D1,29,2024-03
0000001279,FE-003,EC,2024-03-15,2362.6,1983.5,KG,X,EC-D1,29,2024-03
0000001280,FE-004,EC,2024-03-15,295.3,248.0,KG,X,EC-D1,29,2024-03
0000001281,FE-001,EC,2024-03-15,13115.9,14689.8,KG,X,EC-D1,30,2024-03
0000001282,FE-002,EC,2024-03-15,3228.5,2388.6,KG,X,EC-D1,30,2024-03
0000001283,FE-003,EC,2024-03-15,2421.4,2456.7,KG,X,EC-D1,30,2024-03
0000001284,FE-004,EC,2024-03-15,302.7,238.8,KG,X,EC-D1,30,2024-03
0000001285,FE-001,EC,2024-03-15,12899.7,10070.7,KG,X,EC-D1,31,2024-03
0000001286,FE-002,EC,2024-03-15,3175.3,2013.8,KG,X,EC-D1,31,2024-03
0000001287,FE-003,EC,2024-03-15,2381.5,1271.8,KG,X,EC-D1,31,2024-03
0000001288,FE-004,EC,2024-03-15,297.7,303.8,KG,X,EC-D1,31,2024-03
0000001289,FE-001,EC,2024-03-15,12860.4,14403.6,KG,X,EC-D1,32,2024-03
0000001290,FE-002,EC,2024-03-15,3165.6,2668.3,KG,X,EC-D1,32,2024-03
0000001291,FE-003,EC,2024-03-15,2374.2,1948.1,KG,X,EC-D1,32,2024-03
0000001292,FE-004,EC,2024-03-15,296.8,211.8,KG,X,EC-D1,32,2024-03
0000001293,FE-001,EC,2024-03-15,14542.5,8801.6,KG,X,EC-D1,33,2024-03
0000001294,FE-002,EC,2024-03-15,3579.7,2578.9,KG,X,EC-D1,33,2024-03
0000001295,FE-003,EC,2024-03-15,2684.8,2926.2,KG,X,EC-D1,33,2024-03
0000001296,FE-004,EC,2024-03-15,335.6,273.7,KG,X,EC-D1,33,2024-03
0000001297,FE-001,EC,2024-03-15,12141.4,11291.4,KG,X,EC-D1,34,2024-03
0000001298,FE-002,EC,2024-03-15,2988.6,3156.5,KG,X,EC-D1,34,2024-03
0000001299,FE-003,EC,2024-03-15,2241.5,2510.5,KG,X,EC-D1,34,2024-03
0000001300,FE-004,EC,2024-03-15,280.2,204.0,KG,X,EC-D1,34,2024-03
0000001301,FE-001,EC,2024-03-15,14287.4,11581.2,KG,X,EC-D1,35,2024-03
0000001302,FE-002,EC,2024-03-15,3516.9,2899.0,KG,X,EC-D1,35,2024-03
0000001303,FE-003,EC,2024-03-15,2637.7,1877.0,KG,X,EC-D1,35,2024-03
