# SYNTHETIC. 36 months of block-level harvest, 2022-06 to 2025-05. The 5 months flagged observed=1 are the client's REAL recorded figures. The rest are back-cast from them using REAL rainfall at the agronomic lags (sex determination 20-24 months, abortion 8-10 months), a seasonal term and an age trend. EPMS holds the real history; the export was cut to five months.
division_code,block_code,month,bunches,planted_ha,palm_age_years,observed
3,91,2023-09,3486,17.03,7.33,0
3,91,2023-10,3422,17.03,7.42,0
3,91,2023-11,3234,17.03,7.5,0
3,91,2023-12,3552,17.03,7.58,0
3,91,2024-01,3044,17.03,7.67,0
3,91,2024-02,3123,17.03,7.75,0
3,91,2024-03,3615,17.03,7.83,0
3,91,2024-04,3501,17.03,7.92,0
3,91,2024-05,3450,17.03,8.0,0
3,91,2024-06,3804,17.03,8.08,0
3,91,2024-07,3907,17.03,8.17,0
3,91,2024-08,3362,17.03,8.25,0
3,91,2024-09,3611,17.03,8.33,0
3,91,2024-10,3532,17.03,8.42,0
3,91,2024-11,3068,17.03,8.5,0
3,91,2024-12,3350,17.03,8.58,0
3,91,2025-01,3535,17.03,8.67,1
3,91,2025-02,3464,17.03,8.75,1
3,91,2025-03,4087,17.03,8.83,1
3,91,2025-04,3831,17.03,8.92,1
3,91,2025-05,6403,17.03,9.0,1
3,92,2022-06,5082,32.41,7.08,0
3,92,2022-07,4641,32.41,7.17,0
3,92,2022-08,4767,32.41,7.25,0
3,92,2022-09,4915,32.41,7.33,0
3,92,2022-10,5183,32.41,7.42,0
3,92,2022-11,4446,32.41,7.5,0
3,92,2022-12,5013,32.41,7.58,0
3,92,2023-01,4968,32.41,7.67,0
3,92,2023-02,4787,32.41,7.75,0
3,92,2023-03,4836,32.41,7.83,0
3,92,2023-04,5276,32.41,7.92,0
3,92,2023-05,5166,32.41,8.0,0
3,92,2023-06,5703,32.41,8.08,0
3,92,2023-07,6081,32.41,8.17,0
3,92,2023-08,5650,32.41,8.25,0
3,92,2023-09,5459,32.41,8.33,0
3,92,2023-10,5307,32.41,8.42,0
3,92,2023-11,4550,32.41,8.5,0
3,92,2023-12,4664,32.41,8.58,0
3,92,2024-01,5023,32.41,8.67,0
3,92,2024-02,5044,32.41,8.75,0
3,92,2024-03,4846,32.41,8.83,0
3,92,2024-04,4815,32.41,8.92,0
3,92,2024-05,4872,32.41,9.0,0
3,92,2024-06,5490,32.41,9.08,0
3,92,2024-07,5475,32.41,9.17,0
3,92,2024-08,5575,32.41,9.25,0
3,92,2024-09,4919,32.41,9.33,0
3,92,2024-10,4826,32.41,9.42,0
3,92,2024-11,5474,32.41,9.5,0
3,92,2024-12,5019,32.41,9.58,0
3,92,2025-01,8528,32.41,9.67,1
3,92,2025-02,5820,32.41,9.75,1
3,92,2025-03,6328,32.41,9.83,1
3,92,2025-04,7504,32.41,9.92,1
3,92,2025-05,3953,32.41,10.0,1
3,93,2022-06,6529,37.2,7.08,0
3,93,2022-07,6960,37.2,7.17,0
3,93,2022-08,7391,37.2,7.25,0
3,93,2022-09,7365,37.2,7.33,0
3,93,2022-10,6585,37.2,7.42,0
3,93,2022-11,6008,37.2,7.5,0
3,93,2022-12,6449,37.2,7.58,0
3,93,2023-01,6561,37.2,7.67,0
3,93,2023-02,6709,37.2,7.75,0
3,93,2023-03,6061,37.2,7.83,0
3,93,2023-04,7529,37.2,7.92,0
3,93,2023-05,6659,37.2,8.0,0
3,93,2023-06,7829,37.2,8.08,0
3,93,2023-07,7654,37.2,8.17,0
3,93,2023-08,6862,37.2,8.25,0
3,93,2023-09,7345,37.2,8.33,0
3,93,2023-10,6371,37.2,8.42,0
3,93,2023-11,6622,37.2,8.5,0
3,93,2023-12,6498,37.2,8.58,0
3,93,2024-01,6324,37.2,8.67,0
3,93,2024-02,7158,37.2,8.75,0
3,93,2024-03,6704,37.2,8.83,0
3,93,2024-04,6300,37.2,8.92,0
3,93,2024-05,6401,37.2,9.0,0
3,93,2024-06,7897,37.2,9.08,0
3,93,2024-07,7243,37.2,9.17,0
3,93,2024-08,7163,37.2,9.25,0
3,93,2024-09,7123,37.2,9.33,0
3,93,2024-10,6682,37.2,9.42,0
3,93,2024-11,6248,37.2,9.5,0
3,93,2024-12,7092,37.2,9.58,0
3,93,2025-01,7364,37.2,9.67,1
3,93,2025-02,7919,37.2,9.75,1
3,93,2025-03,10623,37.2,9.83,1
3,93,2025-04,10891,37.2,9.92,1
3,93,2025-05,5758,37.2,10.0,1
3,94,2022-06,3414,19.68,7.08,0
3,94,2022-07,3918,19.68,7.17,0
3,94,2022-08,3797,19.68,7.25,0
3,94,2022-09,3699,19.68,7.33,0
3,94,2022-10,3702,19.68,7.42,0
3,94,2022-11,3536,19.68,7.5,0
3,94,2022-12,3233,19.68,7.58,0
3,94,2023-01,3657,19.68,7.67,0
3,94,2023-02,3530,19.68,7.75,0
3,94,2023-03,3965,19.68,7.83,0
3,94,2023-04,3659,19.68,7.92,0
3,94,2023-05,3882,19.68,8.0,0
3,94,2023-06,4175,19.68,8.08,0
3,94,2023-07,4258,19.68,8.17,0
3,94,2023-08,3785,19.68,8.25,0
3,94,2023-09,3826,19.68,8.33,0
3,94,2023-10,3821,19.68,8.42,0
3,94,2023-11,3475,19.68,8.5,0
3,94,2023-12,4136,19.68,8.58,0
3,94,2024-01,3552,19.68,8.67,0
3,94,2024-02,4058,19.68,8.75,0
3,94,2024-03,4148,19.68,8.83,0
3,94,2024-04,3426,19.68,8.92,0
3,94,2024-05,3888,19.68,9.0,0
3,94,2024-06,4479,19.68,9.08,0
3,94,2024-07,4665,19.68,9.17,0
3,94,2024-08,4554,19.68,9.25,0
3,94,2024-09,4352,19.68,9.33,0
3,94,2024-10,3742,19.68,9.42,0
3,94,2024-11,4107,19.68,9.5,0
3,94,2024-12,4203,19.68,9.58,0
3,94,2025-01,5800,19.68,9.67,1
3,94,2025-02,2723,19.68,9.75,1
3,94,2025-03,5836,19.68,9.83,1
3,94,2025-04,7045,19.68,9.92,1
3,94,2025-05,2362,19.68,10.0,1
3,95,2022-06,6840,29.95,7.08,0
3,95,2022-07,7387,29.95,7.17,0
3,95,2022-08,6270,29.95,7.25,0
3,95,2022-09,6327,29.95,7.33,0
3,95,2022-10,5984,29.95,7.42,0
3,95,2022-11,6228,29.95,7.5,0
3,95,2022-12,6240,29.95,7.58,0
3,95,2023-01,5824,29.95,7.67,0
3,95,2023-02,6749,29.95,7.75,0
3,95,2023-03,6478,29.95,7.83,0
3,95,2023-04,6636,29.95,7.92,0
3,95,2023-05,6614,29.95,8.0,0
3,95,2023-06,7729,29.95,8.08,0
3,95,2023-07,7751,29.95,8.17,0
3,95,2023-08,7017,29.95,8.25,0
3,95,2023-09,6528,29.95,8.33,0
3,95,2023-10,7241,29.95,8.42,0
3,95,2023-11,6248,29.95,8.5,0
3,95,2023-12,7081,29.95,8.58,0
3,95,2024-01,6845,29.95,8.67,0
3,95,2024-02,6274,29.95,8.75,0
3,95,2024-03,7288,29.95,8.83,0
3,95,2024-04,6186,29.95,8.92,0
3,95,2024-05,7002,29.95,9.0,0
3,95,2024-06,7581,29.95,9.08,0
3,95,2024-07,7777,29.95,9.17,0
3,95,2024-08,6824,29.95,9.25,0
3,95,2024-09,7967,29.95,9.33,0
3,95,2024-10,7462,29.95,9.42,0
3,95,2024-11,6465,29.95,9.5,0
3,95,2024-12,7137,29.95,9.58,0
3,95,2025-01,8207,29.95,9.67,1
3,95,2025-02,8640,29.95,9.75,1
3,95,2025-03,8521,29.95,9.83,1
3,95,2025-04,9545,29.95,9.92,1
3,95,2025-05,7114,29.95,10.0,1
3,96,2022-06,6446,33.41,7.08,0
3,96,2022-07,6315,33.41,7.17,0
3,96,2022-08,7646,33.41,7.25,0
3,96,2022-09,6985,33.41,7.33,0
3,96,2022-10,7284,33.41,7.42,0
3,96,2022-11,6728,33.41,7.5,0
3,96,2022-12,5884,33.41,7.58,0
3,96,2023-01,6454,33.41,7.67,0
3,96,2023-02,6197,33.41,7.75,0
3,96,2023-03,6498,33.41,7.83,0
3,96,2023-04,6773,33.41,7.92,0
3,96,2023-05,7139,33.41,8.0,0
3,96,2023-06,8129,33.41,8.08,0
3,96,2023-07,6967,33.41,8.17,0
3,96,2023-08,7175,33.41,8.25,0
3,96,2023-09,7759,33.41,8.33,0
3,96,2023-10,6252,33.41,8.42,0
3,96,2023-11,6853,33.41,8.5,0
3,96,2023-12,7182,33.41,8.58,0
3,96,2024-01,7062,33.41,8.67,0
3,96,2024-02,6168,33.41,8.75,0
3,96,2024-03,6838,33.41,8.83,0
3,96,2024-04,6981,33.41,8.92,0
3,96,2024-05,6610,33.41,9.0,0
3,96,2024-06,7325,33.41,9.08,0
3,96,2024-07,7779,33.41,9.17,0
3,96,2024-08,7467,33.41,9.25,0
3,96,2024-09,7106,33.41,9.33,0
3,96,2024-10,7665,33.41,9.42,0
3,96,2024-11,6733,33.41,9.5,0
3,96,2024-12,7255,33.41,9.58,0
3,96,2025-01,8370,33.41,9.67,1
3,96,2025-02,6646,33.41,9.75,1
3,96,2025-03,10018,33.41,9.83,1
3,96,2025-04,5883,33.41,9.92,1
3,96,2025-05,11756,33.41,10.0,1
3,97,2022-06,4224,22.03,7.08,0
3,97,2022-07,4651,22.03,7.17,0
3,97,2022-08,4101,22.03,7.25,0
3,97,2022-09,4443,22.03,7.33,0
3,97,2022-10,4265,22.03,7.42,0
3,97,2022-11,4096,22.03,7.5,0
3,97,2022-12,4257,22.03,7.58,0
3,97,2023-01,3810,22.03,7.67,0
3,97,2023-02,4066,22.03,7.75,0
3,97,2023-03,4246,22.03,7.83,0
3,97,2023-04,4546,22.03,7.92,0
3,97,2023-05,4115,22.03,8.0,0
3,97,2023-06,4395,22.03,8.08,0
3,97,2023-07,4907,22.03,8.17,0
3,97,2023-08,4564,22.03,8.25,0
3,97,2023-09,4451,22.03,8.33,0
3,97,2023-10,4554,22.03,8.42,0
3,97,2023-11,4116,22.03,8.5,0
3,97,2023-12,4404,22.03,8.58,0
3,97,2024-01,3867,22.03,8.67,0
3,97,2024-02,4497,22.03,8.75,0
3,97,2024-03,4012,22.03,8.83,0
3,97,2024-04,4407,22.03,8.92,0
3,97,2024-05,4177,22.03,9.0,0
3,97,2024-06,4727,22.03,9.08,0
3,97,2024-07,4572,22.03,9.17,0
3,97,2024-08,4619,22.03,9.25,0
3,97,2024-09,4753,22.03,9.33,0
3,97,2024-10,4369,22.03,9.42,0
3,97,2024-11,4586,22.03,9.5,0
3,97,2024-12,4611,22.03,9.58,0
3,97,2025-01,6251,22.03,9.67,1
3,97,2025-02,5124,22.03,9.75,1
3,97,2025-03,4536,22.03,9.83,1
3,97,2025-04,3304,22.03,9.92,1
3,97,2025-05,7596,22.03,10.0,1
3,98,2022-06,5647,29.67,7.08,0
3,98,2022-07,5057,29.67,7.17,0
3,98,2022-08,6075,29.67,7.25,0
3,98,2022-09,5825,29.67,7.33,0
3,98,2022-10,5626,29.67,7.42,0
3,98,2022-11,4783,29.67,7.5,0
3,98,2022-12,5485,29.67,7.58,0
3,98,2023-01,4759,29.67,7.67,0
3,98,2023-02,5588,29.67,7.75,0
3,98,2023-03,5042,29.67,7.83,0
3,98,2023-04,6235,29.67,7.92,0
3,98,2023-05,6116,29.67,8.0,0
3,98,2023-06,6110,29.67,8.08,0
3,98,2023-07,5890,29.67,8.17,0
3,98,2023-08,6576,29.67,8.25,0
3,98,2023-09,6335,29.67,8.33,0
3,98,2023-10,5741,29.67,8.42,0
3,98,2023-11,5024,29.67,8.5,0
3,98,2023-12,5616,29.67,8.58,0
3,98,2024-01,5834,29.67,8.67,0
3,98,2024-02,5278,29.67,8.75,0
3,98,2024-03,5999,29.67,8.83,0
3,98,2024-04,5336,29.67,8.92,0
3,98,2024-05,5816,29.67,9.0,0
3,98,2024-06,5672,29.67,9.08,0
3,98,2024-07,5716,29.67,9.17,0
3,98,2024-08,6153,29.67,9.25,0
3,98,2024-09,5936,29.67,9.33,0
3,98,2024-10,5630,29.67,9.42,0
3,98,2024-11,5356,29.67,9.5,0
3,98,2024-12,5821,29.67,9.58,0
3,98,2025-01,6664,29.67,9.67,1
3,98,2025-02,6314,29.67,9.75,1
3,98,2025-03,6964,29.67,9.83,1
3,98,2025-04,7211,29.67,9.92,1
3,98,2025-05,7511,29.67,10.0,1
3,99,2022-06,2631,14.15,6.08,0
3,99,2022-07,2876,14.15,6.17,0
3,99,2022-08,2496,14.15,6.25,0
3,99,2022-09,2499,14.15,6.33,0
3,99,2022-10,2464,14.15,6.42,0
3,99,2022-11,2585,14.15,6.5,0
3,99,2022-12,2455,14.15,6.58,0
3,99,2023-01,2550,14.15,6.67,0
3,99,2023-02,2501,14.15,6.75,0
3,99,2023-03,2845,14.15,6.83,0
3,99,2023-04,2977,14.15,6.92,0
3,99,2023-05,2625,14.15,7.0,0
3,99,2023-06,2670,14.15,7.08,0
3,99,2023-07,3197,14.15,7.17,0
3,99,2023-08,3036,14.15,7.25,0
3,99,2023-09,3015,14.15,7.33,0
3,99,2023-10,2768,14.15,7.42,0
3,99,2023-11,2488,14.15,7.5,0
3,99,2023-12,2784,14.15,7.58,0
3,99,2024-01,2610,14.15,7.67,0
3,99,2024-02,2848,14.15,7.75,0
3,99,2024-03,2496,14.15,7.83,0
3,99,2024-04,2703,14.15,7.92,0
3,99,2024-05,2597,14.15,8.0,0
3,99,2024-06,3168,14.15,8.08,0
3,99,2024-07,2830,14.15,8.17,0
3,99,2024-08,3218,14.15,8.25,0
3,99,2024-09,2838,14.15,8.33,0
3,99,2024-10,2551,14.15,8.42,0
3,99,2024-11,2667,14.15,8.5,0
3,99,2024-12,2772,14.15,8.58,0
3,99,2025-01,3422,14.15,8.67,1
3,99,2025-02,3482,14.15,8.75,1
3,99,2025-03,2399,14.15,8.83,1
3,99,2025-04,4819,14.15,8.92,1
3,99,2025-05,3382,14.15,9.0,1
3,100,2022-06,5320,26.64,7.08,0
3,100,2022-07,6170,26.64,7.17,0
3,100,2022-08,6261,26.64,7.25,0
3,100,2022-09,5496,26.64,7.33,0
3,100,2022-10,6179,26.64,7.42,0
3,100,2022-11,5980,26.64,7.5,0
3,100,2022-12,5360,26.64,7.58,0
3,100,2023-01,5743,26.64,7.67,0
3,100,2023-02,5587,26.64,7.75,0
3,100,2023-03,5491,26.64,7.83,0
3,100,2023-04,6540,26.64,7.92,0
3,100,2023-05,5889,26.64,8.0,0
3,100,2023-06,5748,26.64,8.08,0
3,100,2023-07,6813,26.64,8.17,0
3,100,2023-08,6112,26.64,8.25,0
3,100,2023-09,6088,26.64,8.33,0
3,100,2023-10,6221,26.64,8.42,0
3,100,2023-11,5721,26.64,8.5,0
3,100,2023-12,5783,26.64,8.58,0
3,100,2024-01,5874,26.64,8.67,0
3,100,2024-02,5489,26.64,8.75,0
3,100,2024-03,6450,26.64,8.83,0
3,100,2024-04,5557,26.64,8.92,0
3,100,2024-05,6614,26.64,9.0,0
3,100,2024-06,5980,26.64,9.08,0
3,100,2024-07,7034,26.64,9.17,0
3,100,2024-08,6051,26.64,9.25,0
3,100,2024-09,6201,26.64,9.33,0
3,100,2024-10,6075,26.64,9.42,0
3,100,2024-11,6003,26.64,9.5,0
3,100,2024-12,6483,26.64,9.58,0
3,100,2025-01,6764,26.64,9.67,1
3,100,2025-02,9006,26.64,9.75,1
3,100,2025-03,7037,26.64,9.83,1
3,100,2025-04,9344,26.64,9.92,1
3,100,2025-05,4120,26.64,10.0,1
3,101,2022-06,6934,42.15,7.08,0
3,101,2022-07,7423,42.15,7.17,0
3,101,2022-08,7838,42.15,7.25,0
3,101,2022-09,8307,42.15,7.33,0
3,101,2022-10,7691,42.15,7.42,0
3,101,2022-11,6864,42.15,7.5,0
3,101,2022-12,6960,42.15,7.58,0
3,101,2023-01,7245,42.15,7.67,0
3,101,2023-02,6646,42.15,7.75,0
3,101,2023-03,7263,42.15,7.83,0
3,101,2023-04,8589,42.15,7.92,0
3,101,2023-05,8307,42.15,8.0,0
3,101,2023-06,9092,42.15,8.08,0
3,101,2023-07,9048,42.15,8.17,0
3,101,2023-08,7695,42.15,8.25,0
3,101,2023-09,8619,42.15,8.33,0
3,101,2023-10,8284,42.15,8.42,0
3,101,2023-11,8190,42.15,8.5,0
3,101,2023-12,8144,42.15,8.58,0
3,101,2024-01,7976,42.15,8.67,0
3,101,2024-02,7830,42.15,8.75,0
3,101,2024-03,8450,42.15,8.83,0
3,101,2024-04,7284,42.15,8.92,0
3,101,2024-05,7406,42.15,9.0,0
3,101,2024-06,8202,42.15,9.08,0
3,101,2024-07,8905,42.15,9.17,0
3,101,2024-08,7822,42.15,9.25,0
3,101,2024-09,7858,42.15,9.33,0
3,101,2024-10,8416,42.15,9.42,0
3,101,2024-11,8100,42.15,9.5,0
3,101,2024-12,8378,42.15,9.58,0
3,101,2025-01,9156,42.15,9.67,1
3,101,2025-02,9186,42.15,9.75,1
3,101,2025-03,10082,42.15,9.83,1
3,101,2025-04,13270,42.15,9.92,1
3,101,2025-05,6462,42.15,10.0,1
3,102,2022-06,4543,25.47,7.08,0
3,102,2022-07,4788,25.47,7.17,0
3,102,2022-08,4585,25.47,7.25,0
3,102,2022-09,4941,25.47,7.33,0
3,102,2022-10,5032,25.47,7.42,0
3,102,2022-11,4426,25.47,7.5,0
3,102,2022-12,4425,25.47,7.58,0
3,102,2023-01,4391,25.47,7.67,0
3,102,2023-02,4135,25.47,7.75,0
3,102,2023-03,4865,25.47,7.83,0
3,102,2023-04,5479,25.47,7.92,0
3,102,2023-05,5011,25.47,8.0,0
3,102,2023-06,5609,25.47,8.08,0
3,102,2023-07,5460,25.47,8.17,0
3,102,2023-08,5134,25.47,8.25,0
3,102,2023-09,5150,25.47,8.33,0
3,102,2023-10,5070,25.47,8.42,0
3,102,2023-11,5143,25.47,8.5,0
3,102,2023-12,4543,25.47,8.58,0
3,102,2024-01,4662,25.47,8.67,0
3,102,2024-02,5061,25.47,8.75,0
3,102,2024-03,4467,25.47,8.83,0
3,102,2024-04,4518,25.47,8.92,0
3,102,2024-05,4664,25.47,9.0,0
3,102,2024-06,5265,25.47,9.08,0
3,102,2024-07,5955,25.47,9.17,0
3,102,2024-08,5700,25.47,9.25,0
3,102,2024-09,5120,25.47,9.33,0
3,102,2024-10,5000,25.47,9.42,0
3,102,2024-11,4753,25.47,9.5,0
3,102,2024-12,4652,25.47,9.58,0
3,102,2025-01,6498,25.47,9.67,1
3,102,2025-02,7532,25.47,9.75,1
3,102,2025-03,6310,25.47,9.83,1
3,102,2025-04,6979,25.47,9.92,1
3,102,2025-05,3276,25.47,10.0,1
3,103,2022-06,4226,25.51,7.08,0
3,103,2022-07,4585,25.51,7.17,0
3,103,2022-08,4328,25.51,7.25,0
3,103,2022-09,4197,25.51,7.33,0
3,103,2022-10,3986,25.51,7.42,0
3,103,2022-11,3731,25.51,7.5,0
3,103,2022-12,3943,25.51,7.58,0
3,103,2023-01,3663,25.51,7.67,0
3,103,2023-02,4132,25.51,7.75,0
3,103,2023-03,4214,25.51,7.83,0
3,103,2023-04,4105,25.51,7.92,0
3,103,2023-05,4207,25.51,8.0,0
3,103,2023-06,4475,25.51,8.08,0
3,103,2023-07,4946,25.51,8.17,0
3,103,2023-08,4792,25.51,8.25,0
3,103,2023-09,4299,25.51,8.33,0
3,103,2023-10,4494,25.51,8.42,0
3,103,2023-11,4098,25.51,8.5,0
3,103,2023-12,3738,25.51,8.58,0
3,103,2024-01,3753,25.51,8.67,0
3,103,2024-02,4232,25.51,8.75,0
3,103,2024-03,4255,25.51,8.83,0
3,103,2024-04,4448,25.51,8.92,0
3,103,2024-05,4707,25.51,9.0,0
3,103,2024-06,4297,25.51,9.08,0
3,103,2024-07,4391,25.51,9.17,0
3,103,2024-08,4667,25.51,9.25,0
3,103,2024-09,4118,25.51,9.33,0
3,103,2024-10,4139,25.51,9.42,0
3,103,2024-11,4214,25.51,9.5,0
3,103,2024-12,4044,25.51,9.58,0
3,103,2025-01,5444,25.51,9.67,1
3,103,2025-02,5949,25.51,9.75,1
3,103,2025-03,4637,25.51,9.83,1
3,103,2025-04,4163,25.51,9.92,1
3,103,2025-05,6156,25.51,10.0,1
3,104,2022-06,5411,32.93,7.08,0
3,104,2022-07,5101,32.93,7.17,0
3,104,2022-08,5020,32.93,7.25,0
3,104,2022-09,5361,32.93,7.33,0
3,104,2022-10,5562,32.93,7.42,0
3,104,2022-11,4658,32.93,7.5,0
3,104,2022-12,4957,32.93,7.58,0
3,104,2023-01,4516,32.93,7.67,0
3,104,2023-02,5090,32.93,7.75,0
3,104,2023-03,5313,32.93,7.83,0
3,104,2023-04,6022,32.93,7.92,0
3,104,2023-05,6268,32.93,8.0,0
3,104,2023-06,5332,32.93,8.08,0
3,104,2023-07,6067,32.93,8.17,0
3,104,2023-08,6392,32.93,8.25,0
3,104,2023-09,5516,32.93,8.33,0
3,104,2023-10,5457,32.93,8.42,0
3,104,2023-11,5126,32.93,8.5,0
3,104,2023-12,5524,32.93,8.58,0
3,104,2024-01,5931,32.93,8.67,0
3,104,2024-02,4823,32.93,8.75,0
3,104,2024-03,5965,32.93,8.83,0
3,104,2024-04,4915,32.93,8.92,0
3,104,2024-05,6145,32.93,9.0,0
3,104,2024-06,5924,32.93,9.08,0
3,104,2024-07,5964,32.93,9.17,0
3,104,2024-08,6208,32.93,9.25,0
3,104,2024-09,5676,32.93,9.33,0
3,104,2024-10,5864,32.93,9.42,0
3,104,2024-11,5305,32.93,9.5,0
3,104,2024-12,5136,32.93,9.58,0
3,104,2025-01,7360,32.93,9.67,1
3,104,2025-02,7706,32.93,9.75,1
3,104,2025-03,5713,32.93,9.83,1
3,104,2025-04,6273,32.93,9.92,1
3,104,2025-05,7398,32.93,10.0,1
3,105,2022-06,3174,18.67,7.08,0
3,105,2022-07,3346,18.67,7.17,0
3,105,2022-08,4063,18.67,7.25,0
3,105,2022-09,3954,18.67,7.33,0
3,105,2022-10,3430,18.67,7.42,0
3,105,2022-11,3761,18.67,7.5,0
3,105,2022-12,3392,18.67,7.58,0
3,105,2023-01,3001,18.67,7.67,0
3,105,2023-02,3498,18.67,7.75,0
3,105,2023-03,3757,18.67,7.83,0
3,105,2023-04,4109,18.67,7.92,0
3,105,2023-05,3877,18.67,8.0,0
3,105,2023-06,3804,18.67,8.08,0
3,105,2023-07,3964,18.67,8.17,0
3,105,2023-08,4087,18.67,8.25,0
3,105,2023-09,3844,18.67,8.33,0
3,105,2023-10,3981,18.67,8.42,0
3,105,2023-11,3458,18.67,8.5,0
3,105,2023-12,3323,18.67,8.58,0
3,105,2024-01,3894,18.67,8.67,0
3,105,2024-02,3866,18.67,8.75,0
3,105,2024-03,3330,18.67,8.83,0
3,105,2024-04,3673,18.67,8.92,0
3,105,2024-05,4051,18.67,9.0,0
3,105,2024-06,4226,18.67,9.08,0
3,105,2024-07,3760,18.67,9.17,0
3,105,2024-08,3869,18.67,9.25,0
3,105,2024-09,4003,18.67,9.33,0
3,105,2024-10,3836,18.67,9.42,0
3,105,2024-11,3426,18.67,9.5,0
3,105,2024-12,3871,18.67,9.58,0
3,105,2025-01,5108,18.67,9.67,1
3,105,2025-02,5138,18.67,9.75,1
3,105,2025-03,1834,18.67,9.83,1
3,105,2025-04,5554,18.67,9.92,1
3,105,2025-05,5203,18.67,10.0,1
3,106,2022-06,2005,9.84,7.08,0
3,106,2022-07,1942,9.84,7.17,0
3,106,2022-08,1885,9.84,7.25,0
3,106,2022-09,2084,9.84,7.33,0
3,106,2022-10,1887,9.84,7.42,0
3,106,2022-11,1794,9.84,7.5,0
3,106,2022-12,1749,9.84,7.58,0
3,106,2023-01,1891,9.84,7.67,0
3,106,2023-02,2021,9.84,7.75,0
3,106,2023-03,1846,9.84,7.83,0
3,106,2023-04,2220,9.84,7.92,0
3,106,2023-05,2302,9.84,8.0,0
3,106,2023-06,2118,9.84,8.08,0
3,106,2023-07,2274,9.84,8.17,0
3,106,2023-08,1984,9.84,8.25,0
3,106,2023-09,2198,9.84,8.33,0
3,106,2023-10,2116,9.84,8.42,0
3,106,2023-11,1814,9.84,8.5,0
3,106,2023-12,2032,9.84,8.58,0
3,106,2024-01,1873,9.84,8.67,0
3,106,2024-02,2052,9.84,8.75,0
3,106,2024-03,2189,9.84,8.83,0
3,106,2024-04,2154,9.84,8.92,0
3,106,2024-05,2186,9.84,9.0,0
3,106,2024-06,2009,9.84,9.08,0
3,106,2024-07,2078,9.84,9.17,0
3,106,2024-08,2409,9.84,9.25,0
3,106,2024-09,2011,9.84,9.33,0
3,106,2024-10,2121,9.84,9.42,0
3,106,2024-11,1885,9.84,9.5,0
3,106,2024-12,1983,9.84,9.58,0
3,106,2025-01,3238,9.84,9.67,1
3,106,2025-02,2620,9.84,9.75,1
3,106,2025-03,1751,9.84,9.83,1
3,106,2025-04,3279,9.84,9.92,1
3,106,2025-05,1660,9.84,10.0,1
3,107,2022-06,5520,30.99,7.08,0
3,107,2022-07,6798,30.99,7.17,0
3,107,2022-08,6865,30.99,7.25,0
3,107,2022-09,6168,30.99,7.33,0
3,107,2022-10,6442,30.99,7.42,0
3,107,2022-11,5532,30.99,7.5,0
3,107,2022-12,5391,30.99,7.58,0
3,107,2023-01,6115,30.99,7.67,0
3,107,2023-02,5226,30.99,7.75,0
3,107,2023-03,6307,30.99,7.83,0
3,107,2023-04,5758,30.99,7.92,0
3,107,2023-05,6889,30.99,8.0,0
3,107,2023-06,6606,30.99,8.08,0
3,107,2023-07,6330,30.99,8.17,0
3,107,2023-08,6102,30.99,8.25,0
3,107,2023-09,7124,30.99,8.33,0
3,107,2023-10,6436,30.99,8.42,0
3,107,2023-11,6248,30.99,8.5,0
3,107,2023-12,6639,30.99,8.58,0
3,107,2024-01,5737,30.99,8.67,0
3,107,2024-02,5834,30.99,8.75,0
3,107,2024-03,6221,30.99,8.83,0
3,107,2024-04,6733,30.99,8.92,0
3,107,2024-05,5950,30.99,9.0,0
3,107,2024-06,7111,30.99,9.08,0
3,107,2024-07,7146,30.99,9.17,0
3,107,2024-08,7074,30.99,9.25,0
3,107,2024-09,7102,30.99,9.33,0
3,107,2024-10,6170,30.99,9.42,0
3,107,2024-11,6597,30.99,9.5,0
3,107,2024-12,6567,30.99,9.58,0
3,107,2025-01,8608,30.99,9.67,1
3,107,2025-02,8544,30.99,9.75,1
3,107,2025-03,7306,30.99,9.83,1
3,107,2025-04,9480,30.99,9.92,1
3,107,2025-05,4892,30.99,10.0,1
3,108,2022-06,6542,38.77,7.08,0
3,108,2022-07,7959,38.77,7.17,0
3,108,2022-08,7716,38.77,7.25,0
3,108,2022-09,6920,38.77,7.33,0
3,108,2022-10,7390,38.77,7.42,0
3,108,2022-11,6635,38.77,7.5,0
3,108,2022-12,7382,38.77,7.58,0
3,108,2023-01,7197,38.77,7.67,0
3,108,2023-02,7317,38.77,7.75,0
3,108,2023-03,8062,38.77,7.83,0
3,108,2023-04,7783,38.77,7.92,0
3,108,2023-05,8057,38.77,8.0,0
3,108,2023-06,7766,38.77,8.08,0
3,108,2023-07,8000,38.77,8.17,0
3,108,2023-08,7691,38.77,8.25,0
3,108,2023-09,8364,38.77,8.33,0
3,108,2023-10,6893,38.77,8.42,0
3,108,2023-11,6805,38.77,8.5,0
3,108,2023-12,7663,38.77,8.58,0
3,108,2024-01,7220,38.77,8.67,0
3,108,2024-02,7133,38.77,8.75,0
3,108,2024-03,7988,38.77,8.83,0
3,108,2024-04,7419,38.77,8.92,0
3,108,2024-05,7984,38.77,9.0,0
3,108,2024-06,7847,38.77,9.08,0
3,108,2024-07,8710,38.77,9.17,0
3,108,2024-08,8134,38.77,9.25,0
3,108,2024-09,8447,38.77,9.33,0
3,108,2024-10,8017,38.77,9.42,0
3,108,2024-11,7618,38.77,9.5,0
3,108,2024-12,7290,38.77,9.58,0
