# SYNTHETIC. Dispatch orders: the plan side of the trip ledger. Planned tonnes are the harvest plan's bunches at the block's bunch weight, split across the vehicles that went; actual is what the weighbridge weighed (ec_weighbridge.csv), so the gap is harvest shortfall and shrinkage together. Stands in for the SAP PM vehicle trip plan.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to,driver_id,route_code
WO-2025-0131-D-007,2025-01-31,dispatch,evacuation,2,382,TR-06,2,2,6.18,6.41,tonnes,0.51,0.51,completed,09:20,14:34,,D-08/D-20,R-02
WO-2025-0131-D-008,2025-01-31,dispatch,evacuation,2,45,DU-02,2,1,7.98,6.16,tonnes,0.5,0.25,partial,10:05,12:04,,D-10,R-02
WO-2025-0131-D-009,2025-01-31,dispatch,evacuation,2,46,TR-04,3,2,10.24,8.44,tonnes,0.81,0.54,partial,08:51,11:30,,D-01/D-10,R-02
WO-2025-0131-D-010,2025-01-31,dispatch,evacuation,2,52,DU-01,2,1,7.66,6.61,tonnes,0.29,0.14,completed,10:46,11:56,,D-15,R-02
WO-2025-0131-D-011,2025-01-31,dispatch,evacuation,2,72,MI-04,3,3,5.15,5.53,tonnes,0.71,0.71,completed,08:43,13:23,,D-05/D-12/D-13,R-02
WO-2025-0131-D-012,2025-01-31,dispatch,evacuation,2,73,MI-04,3,3,5.85,5.36,tonnes,0.85,0.85,completed,07:01,13:57,,D-06/D-13/D-14,R-02
WO-2025-0131-D-013,2025-01-31,dispatch,evacuation,3,100,MI-02,5,4,10.73,9.26,tonnes,1.28,1.03,completed,07:08,14:26,,D-02/D-06/D-10/D-12,R-03
WO-2025-0131-D-014,2025-01-31,dispatch,evacuation,3,104,MI-02,4,3,8.08,6.24,tonnes,1.16,0.87,partial,08:26,17:11,,D-06/D-20,R-03
WO-2025-0131-D-015,2025-01-31,dispatch,evacuation,3,106,DU-02,1,1,3.37,3.35,tonnes,0.42,0.42,completed,11:49,15:12,,D-19,R-03
WO-2025-0131-D-016,2025-01-31,dispatch,evacuation,3,114,DU-04,1,1,5.34,5.62,tonnes,0.2,0.2,completed,07:27,09:05,,D-01,R-03
WO-2025-0131-D-017,2025-01-31,dispatch,evacuation,3,76,MI-01,5,4,10.41,9.39,tonnes,1.19,0.95,completed,08:30,15:38,,D-03/D-10/D-16/D-20,R-03
WO-2025-0131-D-018,2025-01-31,dispatch,evacuation,3,81,DU-02,1,1,2.53,2.12,tonnes,0.28,0.28,partial,09:29,11:46,,D-05,R-03
WO-2025-0131-D-019,2025-01-31,dispatch,evacuation,3,99,MI-04,4,3,8.8,6.87,tonnes,1.02,0.76,partial,08:12,15:45,,D-09/D-14/D-19,R-03
WO-2025-0131-D-020,2025-01-31,dispatch,evacuation,4,125,MI-04,2,2,2.83,3.23,tonnes,0.55,0.55,completed,07:50,13:13,,D-10/D-19,R-04
WO-2025-0131-D-021,2025-01-31,dispatch,evacuation,4,137,TR-08,5,3,18.79,12.76,tonnes,1.24,0.74,partial,08:55,15:27,,D-13/D-15/D-19,R-04
WO-2025-0131-D-022,2025-01-31,dispatch,evacuation,4,156,TR-04,2,2,6.14,6.75,tonnes,0.58,0.58,completed,13:06,16:11,,D-03/D-05,R-04
WO-2025-0131-D-023,2025-01-31,dispatch,evacuation,5,169,TR-02,3,2,9.75,8.19,tonnes,0.76,0.51,partial,10:50,13:27,,D-11/D-13,R-05
WO-2025-0131-D-024,2025-01-31,dispatch,evacuation,5,197,DU-03,2,2,10.52,10.61,tonnes,0.49,0.49,completed,07:37,13:09,,D-03/D-19,R-05
WO-2025-0131-D-025,2025-01-31,dispatch,evacuation,6,203,TR-02,4,3,13.94,10.53,tonnes,1.26,0.94,partial,10:37,17:20,,D-02/D-17/D-19,R-06
WO-2025-0131-D-026,2025-01-31,dispatch,evacuation,6,209,DU-03,1,1,5.86,6.65,tonnes,0.32,0.32,completed,13:36,16:10,,D-08,R-06
WO-2025-0131-D-027,2025-01-31,dispatch,evacuation,6,210,TR-08,3,3,13.31,10.04,tonnes,0.93,0.93,partial,07:20,14:42,,D-06/D-10/D-20,R-06
WO-2025-0131-D-028,2025-01-31,dispatch,evacuation,6,265,TR-05,3,2,9.31,7.24,tonnes,0.98,0.66,partial,07:57,14:43,,D-05/D-06,R-06
WO-2025-0131-D-029,2025-01-31,dispatch,evacuation,7,290,TR-01,2,2,5.82,4.94,tonnes,0.43,0.43,partial,09:53,13:19,,D-05/D-19,R-07
WO-2025-0131-D-030,2025-01-31,dispatch,evacuation,7,299,DU-01,1,2,6.79,6.92,tonnes,0.23,0.46,completed,11:55,14:40,,D-04/D-16,R-07
WO-2025-0131-D-031,2025-01-31,dispatch,evacuation,7,303,TR-02,3,2,10.43,8.45,tonnes,0.64,0.42,partial,09:34,12:27,,D-09/D-12,R-07
WO-2025-0131-D-032,2025-01-31,dispatch,evacuation,7,304,DU-01,2,2,9.72,9.19,tonnes,0.65,0.65,completed,10:41,13:24,,D-02/D-08,R-07
WO-2025-0131-D-033,2025-01-31,dispatch,evacuation,7,309,TR-02,2,2,7.28,6.09,tonnes,0.53,0.53,partial,08:55,12:39,,D-06/D-07,R-07
WO-2025-0201-D-001,2025-02-01,dispatch,evacuation,1,14,TR-04,3,2,9.37,6.84,tonnes,0.84,0.56,partial,09:30,14:06,,D-06/D-16,R-01
WO-2025-0201-D-002,2025-02-01,dispatch,evacuation,1,16,DU-04,1,1,5.51,4.08,tonnes,0.08,0.08,partial,12:56,13:34,,D-05,R-01
WO-2025-0201-D-003,2025-02-01,dispatch,evacuation,1,2,TR-03,1,1,4.17,3.69,tonnes,0.08,0.08,completed,12:47,13:27,,D-16,R-01
WO-2025-0201-D-004,2025-02-01,dispatch,evacuation,1,20,MI-03,3,3,6.89,5.82,tonnes,0.73,0.73,partial,08:02,13:15,,D-10/D-12/D-13,R-01
WO-2025-0201-D-005,2025-02-01,dispatch,evacuation,1,21,MI-03,3,3,6.35,6.05,tonnes,0.68,0.68,completed,08:20,14:23,,D-09/D-15/D-18,R-01
WO-2025-0201-D-006,2025-02-01,dispatch,evacuation,1,23,TR-02,2,2,5.34,5.05,tonnes,0.62,0.62,completed,07:37,16:37,,D-06/D-15,R-01
WO-2025-0201-D-007,2025-02-01,dispatch,evacuation,1,28,TR-08,2,2,7.18,7.71,tonnes,0.52,0.52,completed,07:56,10:30,,D-09/D-13,R-01
WO-2025-0201-D-008,2025-02-01,dispatch,evacuation,1,30,TR-08,1,1,4.3,4.16,tonnes,0.27,0.27,completed,07:09,09:19,,D-14,R-01
WO-2025-0201-D-009,2025-02-01,dispatch,evacuation,1,32,MI-03,3,3,6.17,5.53,tonnes,0.69,0.69,completed,08:31,16:06,,D-04/D-07/D-18,R-01
WO-2025-0201-D-010,2025-02-01,dispatch,evacuation,1,33,TR-01,2,2,7.87,5.55,tonnes,0.44,0.44,partial,12:21,14:51,,D-03/D-07,R-01
WO-2025-0201-D-011,2025-02-01,dispatch,evacuation,1,9,DU-05,1,1,3.97,4.31,tonnes,0.11,0.11,completed,10:20,11:15,,D-10,R-01
WO-2025-0201-D-012,2025-02-01,dispatch,evacuation,2,41,TR-06,2,2,7.52,7.02,tonnes,0.41,0.41,completed,11:14,14:14,,D-03/D-18,R-02
WO-2025-0201-D-013,2025-02-01,dispatch,evacuation,2,42,DU-01,2,1,8.83,6.71,tonnes,0.29,0.14,partial,11:49,12:59,,D-09,R-02
WO-2025-0201-D-014,2025-02-01,dispatch,evacuation,2,53,TR-04,2,2,6.42,5.92,tonnes,0.62,0.62,completed,09:49,14:53,,D-02/D-15,R-02
WO-2025-0201-D-015,2025-02-01,dispatch,evacuation,2,60,MI-02,6,5,13.41,11.99,tonnes,1.39,1.16,completed,09:06,15:57,,D-07/D-12/D-13/D-20,R-02
WO-2025-0201-D-016,2025-02-01,dispatch,evacuation,2,63,TR-07,3,3,10.95,10.22,tonnes,0.93,0.93,completed,09:14,13:37,,D-06/D-14/D-20,R-02
WO-2025-0201-D-017,2025-02-01,dispatch,evacuation,2,64,MI-01,2,3,4.41,5.0,tonnes,0.6,0.9,completed,10:09,15:16,,D-01/D-14/D-18,R-02
WO-2025-0201-D-018,2025-02-01,dispatch,evacuation,2,65,MI-01,2,2,4.21,4.7,tonnes,0.48,0.48,completed,11:48,14:52,,D-12/D-18,R-02
WO-2025-0201-D-019,2025-02-01,dispatch,evacuation,2,66,DU-04,2,2,12.7,9.85,tonnes,0.34,0.34,partial,11:58,14:36,,D-03/D-17,R-02
WO-2025-0201-D-020,2025-02-01,dispatch,evacuation,2,67,TR-05,2,2,6.04,5.59,tonnes,0.46,0.46,completed,12:11,14:10,,D-05/D-12,R-02
WO-2025-0201-D-021,2025-02-01,dispatch,evacuation,2,72,TR-02,2,2,5.58,5.3,tonnes,0.42,0.42,completed,07:52,10:21,,D-02/D-05,R-02
WO-2025-0201-D-022,2025-02-01,dispatch,evacuation,3,103,MI-02,4,4,9.05,7.54,tonnes,1.21,1.21,partial,07:09,16:54,,D-05/D-12/D-14/D-17,R-03
WO-2025-0201-D-023,2025-02-01,dispatch,evacuation,3,107,DU-04,3,2,14.58,13.07,tonnes,0.73,0.49,completed,08:23,16:32,,D-12/D-18,R-03
WO-2025-0201-D-024,2025-02-01,dispatch,evacuation,3,108,DU-04,2,2,10.49,9.96,tonnes,0.4,0.4,completed,07:50,11:00,,D-07,R-03
WO-2025-0201-D-025,2025-02-01,dispatch,evacuation,3,110,DU-04,2,2,7.1,7.07,tonnes,0.48,0.48,completed,08:35,12:32,,D-11/D-18,R-03
WO-2025-0201-D-026,2025-02-01,dispatch,evacuation,3,111,TR-06,2,3,8.48,8.88,tonnes,0.59,0.89,completed,09:49,16:12,,D-01/D-15/D-20,R-03
WO-2025-0201-D-027,2025-02-01,dispatch,evacuation,3,115,TR-06,3,2,10.09,6.43,tonnes,0.77,0.51,partial,08:12,16:50,,D-02/D-08,R-03
WO-2025-0201-D-028,2025-02-01,dispatch,evacuation,3,116,TR-02,2,2,4.91,4.88,tonnes,0.4,0.4,completed,12:20,15:40,,D-07/D-20,R-03
WO-2025-0201-D-029,2025-02-01,dispatch,evacuation,3,370,TR-01,1,1,1.03,0.77,tonnes,0.14,0.14,partial,07:02,08:09,,D-08,R-03
WO-2025-0201-D-030,2025-02-01,dispatch,evacuation,3,79,TR-03,2,2,8.13,8.47,tonnes,0.53,0.53,completed,10:41,13:01,,D-09,R-03
WO-2025-0201-D-031,2025-02-01,dispatch,evacuation,3,82,MI-01,1,1,2.05,2.03,tonnes,0.14,0.14,completed,10:29,11:39,,D-06,R-03
WO-2025-0201-D-032,2025-02-01,dispatch,evacuation,3,88,DU-02,2,2,10.37,11.76,tonnes,0.5,0.5,completed,12:57,15:33,,D-02,R-03
WO-2025-0201-D-033,2025-02-01,dispatch,evacuation,3,89,TR-04,3,2,9.46,7.46,tonnes,0.61,0.41,partial,07:28,12:02,,D-07/D-14,R-03
WO-2025-0201-D-034,2025-02-01,dispatch,evacuation,3,93,MI-02,5,5,11.03,10.54,tonnes,1.21,1.21,completed,07:47,16:13,,D-02/D-03/D-08/D-11/D-12,R-03
WO-2025-0201-D-035,2025-02-01,dispatch,evacuation,4,127,DU-04,1,1,1.18,1.3,tonnes,0.25,0.25,completed,07:41,09:42,,D-04,R-04
WO-2025-0201-D-036,2025-02-01,dispatch,evacuation,4,130,MI-02,12,11,28.1,25.11,tonnes,2.9,2.66,completed,07:23,16:17,,D-02/D-03/D-05/D-09/D-10/D-16/D-20,R-04
WO-2025-0201-D-037,2025-02-01,dispatch,evacuation,4,132,DU-03,3,2,18.1,12.05,tonnes,0.86,0.57,partial,09:39,12:05,,D-04,R-04
WO-2025-0201-D-038,2025-02-01,dispatch,evacuation,4,140,MI-03,4,4,9.25,9.36,tonnes,1.15,1.15,completed,10:55,16:26,,D-02/D-11/D-12/D-15,R-04
WO-2025-0201-D-039,2025-02-01,dispatch,evacuation,4,145,DU-03,2,2,11.71,12.02,tonnes,0.45,0.45,completed,09:20,13:13,,D-05/D-10,R-04
WO-2025-0201-D-040,2025-02-01,dispatch,evacuation,4,148,MI-01,6,6,14.44,12.75,tonnes,1.73,1.73,completed,07:34,16:17,,D-03/D-04/D-05/D-07/D-10/D-15,R-04
WO-2025-0201-D-041,2025-02-01,dispatch,evacuation,4,149,TR-03,3,3,9.99,10.2,tonnes,0.64,0.64,completed,09:04,12:46,,D-10/D-11/D-15,R-04
WO-2025-0201-D-042,2025-02-01,dispatch,evacuation,4,155,DU-04,1,1,5.7,5.27,tonnes,0.33,0.33,completed,13:31,16:09,,D-12,R-04
WO-2025-0201-D-043,2025-02-01,dispatch,evacuation,4,163,TR-05,4,4,16.91,14.31,tonnes,1.01,1.01,partial,07:41,15:49,,D-01/D-12/D-14/D-17,R-04
WO-2025-0201-D-044,2025-02-01,dispatch,evacuation,4,166,DU-01,2,2,8.02,6.99,tonnes,0.43,0.43,completed,08:30,10:57,,D-01/D-02,R-04
WO-2025-0201-D-045,2025-02-01,dispatch,evacuation,5,168,TR-08,4,3,13.95,12.43,tonnes,0.97,0.73,completed,08:10,15:12,,D-04/D-11/D-13,R-05
WO-2025-0201-D-046,2025-02-01,dispatch,evacuation,5,171,TR-04,4,3,16.63,11.55,tonnes,1.37,1.03,partial,09:50,17:28,,D-04/D-13/D-20,R-05
WO-2025-0201-D-047,2025-02-01,dispatch,evacuation,5,186,DU-04,2,2,10.88,10.07,tonnes,0.34,0.34,completed,11:01,12:36,,D-09/D-15,R-05
WO-2025-0201-D-048,2025-02-01,dispatch,evacuation,5,187,TR-08,3,3,10.11,8.87,tonnes,0.74,0.74,completed,09:44,12:41,,D-02/D-08/D-20,R-05
WO-2025-0201-D-049,2025-02-01,dispatch,evacuation,5,194,TR-05,4,5,17.08,18.55,tonnes,0.84,1.05,completed,07:21,13:48,,D-02/D-04/D-08/D-10/D-13,R-05
WO-2025-0201-D-050,2025-02-01,dispatch,evacuation,5,195,DU-04,2,2,11.32,10.88,tonnes,0.53,0.53,completed,07:16,13:38,,D-02/D-12,R-05
WO-2025-0201-D-051,2025-02-01,dispatch,evacuation,5,200,DU-02,2,2,10.03,9.73,tonnes,0.56,0.56,completed,09:13,13:23,,D-07/D-16,R-05
WO-2025-0201-D-052,2025-02-01,dispatch,evacuation,5,202,TR-03,3,3,11.14,12.53,tonnes,0.96,0.96,completed,08:15,17:07,,D-03/D-18/D-19,R-05
WO-2025-0201-D-053,2025-02-01,dispatch,evacuation,6,207,DU-02,2,2,9.93,9.09,tonnes,0.57,0.57,completed,13:56,16:45,,D-08,R-06
WO-2025-0201-D-054,2025-02-01,dispatch,evacuation,6,211,MI-04,11,9,25.73,21.8,tonnes,3.23,2.64,partial,07:06,13:45,,D-04/D-09/D-10/D-11/D-13/D-17/D-20,R-06
WO-2025-0201-D-055,2025-02-01,dispatch,evacuation,6,213,DU-04,2,2,12.73,11.27,tonnes,0.76,0.76,completed,13:20,18:01,,D-01/D-10,R-06
WO-2025-0201-D-056,2025-02-01,dispatch,evacuation,6,214,DU-01,3,3,20.87,17.57,tonnes,0.88,0.88,partial,07:43,13:20,,D-03/D-13/D-15,R-06
WO-2025-0201-D-057,2025-02-01,dispatch,evacuation,6,222,TR-01,5,4,19.31,14.76,tonnes,1.51,1.21,partial,07:12,17:05,,D-03/D-06/D-17/D-19,R-06
WO-2025-0201-D-058,2025-02-01,dispatch,evacuation,6,245,TR-03,3,3,10.08,9.17,tonnes,0.76,0.76,completed,08:53,16:22,,D-02/D-08/D-09,R-06
WO-2025-0201-D-059,2025-02-01,dispatch,evacuation,6,249,TR-06,3,3,12.07,11.06,tonnes,0.58,0.58,completed,10:38,12:40,,D-05/D-07/D-08,R-06
WO-2025-0201-D-060,2025-02-01,dispatch,evacuation,6,250,MI-01,5,5,10.08,11.31,tonnes,1.5,1.5,completed,09:57,15:38,,D-06/D-08/D-12/D-13/D-19,R-06
WO-2025-0201-D-061,2025-02-01,dispatch,evacuation,6,255,TR-03,2,2,8.35,6.82,tonnes,0.58,0.58,partial,08:46,11:49,,D-01/D-08,R-06
WO-2025-0201-D-062,2025-02-01,dispatch,evacuation,6,262,TR-08,4,3,17.52,11.46,tonnes,1.31,0.99,partial,13:05,16:45,,D-08/D-12/D-13,R-06
WO-2025-0201-D-063,2025-02-01,dispatch,evacuation,6,264,TR-03,3,2,10.09,8.01,tonnes,0.73,0.49,partial,07:06,16:20,,D-03/D-18,R-06
WO-2025-0201-D-064,2025-02-01,dispatch,evacuation,6,380,DU-05,2,2,10.81,8.74,tonnes,0.63,0.63,partial,07:36,10:30,,D-08/D-18,R-06
WO-2025-0201-D-065,2025-02-01,dispatch,evacuation,7,296,DU-04,2,2,11.37,10.94,tonnes,0.56,0.56,completed,12:42,15:25,,D-08/D-13,R-07
WO-2025-0201-D-066,2025-02-01,dispatch,evacuation,7,297,DU-05,2,2,8.6,8.16,tonnes,0.67,0.67,completed,09:40,16:20,,D-05/D-06,R-07
WO-2025-0201-D-067,2025-02-01,dispatch,evacuation,7,302,DU-02,2,2,7.93,8.93,tonnes,0.43,0.43,completed,07:45,15:31,,D-02/D-06,R-07
WO-2025-0201-D-068,2025-02-01,dispatch,evacuation,7,306,TR-03,3,3,9.11,9.33,tonnes,0.89,0.89,completed,10:12,15:44,,D-04/D-06/D-11,R-07
WO-2025-0201-D-069,2025-02-01,dispatch,evacuation,7,307,TR-07,3,3,11.68,11.27,tonnes,0.81,0.81,completed,11:12,15:51,,D-09/D-12/D-18,R-07
WO-2025-0201-D-070,2025-02-01,dispatch,evacuation,7,310,TR-08,3,3,11.13,11.57,tonnes,1.05,1.05,completed,07:11,15:14,,D-10/D-16,R-07
WO-2025-0201-D-071,2025-02-01,dispatch,evacuation,7,311,MI-02,5,5,12.14,11.96,tonnes,1.5,1.5,completed,07:47,14:18,,D-04/D-07/D-09/D-13/D-14,R-07
WO-2025-0201-D-072,2025-02-01,dispatch,evacuation,7,332,DU-05,2,2,9.06,8.85,tonnes,0.68,0.68,completed,09:34,17:37,,D-03/D-10,R-07
WO-2025-0201-D-073,2025-02-01,dispatch,evacuation,7,333,TR-08,2,2,6.17,5.71,tonnes,0.55,0.55,completed,11:34,14:11,,D-11/D-19,R-07
WO-2025-0201-D-074,2025-02-01,dispatch,evacuation,7,334,TR-03,3,2,9.87,8.21,tonnes,0.88,0.58,partial,08:13,17:07,,D-05/D-14,R-07
WO-2025-0201-D-075,2025-02-01,dispatch,evacuation,7,336,DU-04,2,2,12.11,11.55,tonnes,0.63,0.63,completed,09:48,14:54,,D-14/D-15,R-07
WO-2025-0201-D-076,2025-02-01,dispatch,evacuation,7,337,MI-02,4,4,8.0,9.02,tonnes,0.86,0.86,completed,07:28,14:50,,D-04/D-12/D-15/D-17,R-07
WO-2025-0201-D-077,2025-02-01,dispatch,evacuation,7,338,TR-04,2,2,7.63,6.64,tonnes,0.49,0.49,completed,08:00,16:20,,D-01/D-15,R-07
WO-2025-0201-D-078,2025-02-01,dispatch,evacuation,7,347,TR-03,3,3,11.1,12.49,tonnes,0.79,0.79,completed,07:56,15:06,,D-01/D-06/D-07,R-07
WO-2025-0202-D-001,2025-02-02,dispatch,evacuation,1,13,MI-04,3,4,7.12,7.48,tonnes,0.83,1.11,completed,07:42,14:49,,D-01/D-10/D-16/D-17,R-01
WO-2025-0202-D-002,2025-02-02,dispatch,evacuation,1,15,MI-01,3,3,6.36,6.88,tonnes,0.7,0.7,completed,09:18,16:47,,D-08/D-10/D-17,R-01
WO-2025-0202-D-003,2025-02-02,dispatch,evacuation,1,17,MI-03,2,2,4.72,4.26,tonnes,0.42,0.42,completed,08:47,12:02,,D-11/D-15,R-01
WO-2025-0202-D-004,2025-02-02,dispatch,evacuation,1,19,MI-01,3,2,6.37,4.49,tonnes,1.11,0.74,partial,12:44,16:48,,D-16/D-19,R-01
WO-2025-0202-D-005,2025-02-02,dispatch,evacuation,1,22,DU-04,2,1,8.47,6.23,tonnes,0.67,0.33,partial,13:44,16:24,,D-17,R-01
WO-2025-0202-D-006,2025-02-02,dispatch,evacuation,1,3,TR-05,2,1,4.66,3.45,tonnes,0.43,0.21,partial,07:44,09:27,,D-13,R-01
WO-2025-0202-D-007,2025-02-02,dispatch,evacuation,1,34,TR-04,2,2,8.66,8.1,tonnes,0.54,0.54,completed,08:08,15:30,,D-03/D-10,R-01
WO-2025-0202-D-008,2025-02-02,dispatch,evacuation,1,36,TR-07,2,1,5.47,3.77,tonnes,0.38,0.19,partial,11:10,12:41,,D-02,R-01
WO-2025-0202-D-009,2025-02-02,dispatch,evacuation,1,39,MI-03,5,4,10.84,7.48,tonnes,1.31,1.05,partial,07:07,15:33,,D-04/D-15/D-19,R-01
WO-2025-0202-D-010,2025-02-02,dispatch,evacuation,1,4,TR-08,1,1,4.36,2.98,tonnes,0.15,0.15,partial,13:37,14:47,,D-18,R-01
WO-2025-0202-D-011,2025-02-02,dispatch,evacuation,1,7,TR-06,2,1,5.34,3.22,tonnes,0.56,0.28,partial,09:28,11:42,,D-10,R-01
WO-2025-0202-D-012,2025-02-02,dispatch,evacuation,1,8,MI-03,4,3,9.89,6.21,tonnes,1.08,0.81,partial,07:25,13:59,,D-07/D-14,R-01
WO-2025-0202-D-013,2025-02-02,dispatch,evacuation,2,45,DU-01,2,2,7.92,8.45,tonnes,0.69,0.69,completed,09:35,13:03,,D-02/D-15,R-02
WO-2025-0202-D-014,2025-02-02,dispatch,evacuation,2,47,TR-02,3,3,9.9,10.27,tonnes,0.95,0.95,completed,07:53,10:58,,D-03/D-09/D-11,R-02
WO-2025-0202-D-015,2025-02-02,dispatch,evacuation,2,49,TR-06,2,2,5.63,5.25,tonnes,0.36,0.36,completed,09:33,12:54,,D-07/D-15,R-02
WO-2025-0202-D-016,2025-02-02,dispatch,evacuation,2,55,DU-03,2,2,9.45,8.37,tonnes,0.48,0.48,completed,10:13,16:53,,D-08/D-17,R-02
WO-2025-0202-D-017,2025-02-02,dispatch,evacuation,2,56,TR-07,2,2,7.31,6.69,tonnes,0.66,0.66,completed,07:07,17:13,,D-02/D-09,R-02
WO-2025-0202-D-018,2025-02-02,dispatch,evacuation,2,69,DU-03,2,2,10.2,8.17,tonnes,0.53,0.53,partial,09:18,14:14,,D-09/D-18,R-02
WO-2025-0202-D-019,2025-02-02,dispatch,evacuation,2,74,TR-05,3,2,9.56,8.62,tonnes,0.53,0.36,completed,07:00,10:42,,D-01/D-06,R-02
WO-2025-0202-D-020,2025-02-02,dispatch,evacuation,3,102,DU-02,1,1,6.54,6.57,tonnes,0.21,0.21,completed,09:58,11:39,,D-20,R-03
WO-2025-0202-D-021,2025-02-02,dispatch,evacuation,3,109,TR-05,3,3,10.96,10.35,tonnes,0.85,0.85,completed,11:57,16:09,,D-11/D-18,R-03
WO-2025-0202-D-022,2025-02-02,dispatch,evacuation,3,110,TR-07,3,2,9.37,7.04,tonnes,0.98,0.65,partial,09:16,12:09,,D-14/D-19,R-03
WO-2025-0202-D-023,2025-02-02,dispatch,evacuation,3,117,TR-03,2,1,6.36,3.39,tonnes,0.27,0.14,partial,10:41,11:46,,D-17,R-03
WO-2025-0202-D-024,2025-02-02,dispatch,evacuation,3,77,DU-04,2,2,10.58,8.84,tonnes,0.4,0.4,partial,09:36,14:09,,D-03/D-12,R-03
WO-2025-0202-D-025,2025-02-02,dispatch,evacuation,3,78,DU-04,1,1,5.91,5.38,tonnes,0.19,0.19,completed,08:57,10:27,,D-08,R-03
WO-2025-0202-D-026,2025-02-02,dispatch,evacuation,3,83,TR-07,5,4,19.19,14.71,tonnes,1.0,0.8,partial,07:09,13:26,,D-04/D-14/D-18/D-20,R-03
WO-2025-0202-D-027,2025-02-02,dispatch,evacuation,3,90,DU-02,2,2,10.41,10.17,tonnes,0.42,0.42,completed,08:10,13:51,,D-06,R-03
WO-2025-0202-D-028,2025-02-02,dispatch,evacuation,3,92,TR-07,2,2,7.19,6.33,tonnes,0.51,0.51,completed,07:35,11:13,,D-11/D-20,R-03
WO-2025-0202-D-029,2025-02-02,dispatch,evacuation,3,94,DU-01,2,2,7.27,7.25,tonnes,0.78,0.78,completed,13:28,17:09,,D-05/D-20,R-03
WO-2025-0202-D-030,2025-02-02,dispatch,evacuation,4,138,MI-01,10,8,23.93,18.15,tonnes,2.91,2.33,partial,07:12,15:05,,D-01/D-02/D-12/D-14/D-18/D-19/D-20,R-04
WO-2025-0202-D-031,2025-02-02,dispatch,evacuation,4,143,TR-04,5,4,18.86,13.72,tonnes,1.19,0.95,partial,08:11,16:15,,D-08/D-12/D-13/D-14,R-04
WO-2025-0202-D-032,2025-02-02,dispatch,evacuation,4,150,MI-04,11,7,25.23,14.94,tonnes,2.36,1.5,partial,07:01,15:16,,D-01/D-03/D-05/D-10/D-12/D-13,R-04
WO-2025-0202-D-033,2025-02-02,dispatch,evacuation,4,158,DU-01,4,2,27.96,13.07,tonnes,1.19,0.59,partial,09:12,14:34,,D-06/D-12,R-04
WO-2025-0202-D-034,2025-02-02,dispatch,evacuation,5,172,MI-04,7,6,15.98,12.54,tonnes,2.26,1.94,partial,09:29,17:18,,D-01/D-02/D-09/D-14/D-17/D-19,R-05
WO-2025-0202-D-035,2025-02-02,dispatch,evacuation,5,177,TR-06,3,2,12.99,8.39,tonnes,0.68,0.45,partial,13:16,15:48,,D-07/D-08,R-05
WO-2025-0202-D-036,2025-02-02,dispatch,evacuation,5,182,DU-02,2,2,13.52,11.7,tonnes,0.59,0.59,completed,12:44,16:33,,D-10/D-17,R-05
WO-2025-0202-D-037,2025-02-02,dispatch,evacuation,5,189,MI-04,5,4,10.27,9.5,tonnes,1.26,1.01,completed,07:27,13:00,,D-11/D-18/D-20,R-05
WO-2025-0202-D-038,2025-02-02,dispatch,evacuation,5,192,TR-06,2,2,8.32,7.25,tonnes,0.64,0.64,completed,07:35,14:48,,D-15/D-17,R-05
WO-2025-0202-D-039,2025-02-02,dispatch,evacuation,5,201,MI-01,10,5,22.52,10.52,tonnes,2.81,1.41,partial,07:56,17:01,,D-10/D-13/D-15/D-20,R-05
WO-2025-0202-D-040,2025-02-02,dispatch,evacuation,6,204,DU-02,2,2,12.46,11.49,tonnes,0.72,0.72,completed,10:49,15:24,,D-03/D-05,R-06
WO-2025-0202-D-041,2025-02-02,dispatch,evacuation,6,205,TR-04,3,3,11.05,8.82,tonnes,1.01,1.01,partial,11:52,17:28,,D-04/D-06/D-07,R-06
WO-2025-0202-D-042,2025-02-02,dispatch,evacuation,6,206,DU-03,2,1,7.57,6.57,tonnes,0.7,0.35,completed,13:57,16:46,,D-05,R-06
WO-2025-0202-D-043,2025-02-02,dispatch,evacuation,6,223,MI-03,5,5,12.29,10.94,tonnes,1.71,1.71,completed,09:28,16:54,,D-05/D-07/D-10/D-11/D-20,R-06
WO-2025-0202-D-044,2025-02-02,dispatch,evacuation,6,246,DU-05,2,2,10.29,9.97,tonnes,0.57,0.57,completed,08:58,16:11,,D-07/D-15,R-06
WO-2025-0202-D-045,2025-02-02,dispatch,evacuation,6,248,TR-08,3,2,12.38,7.65,tonnes,0.83,0.55,partial,08:15,17:10,,D-19/D-20,R-06
WO-2025-0202-D-046,2025-02-02,dispatch,evacuation,6,257,MI-01,6,4,13.13,9.09,tonnes,1.62,1.08,partial,09:49,15:34,,D-03/D-12/D-13/D-20,R-06
WO-2025-0202-D-047,2025-02-02,dispatch,evacuation,6,259,TR-04,5,2,20.01,7.77,tonnes,1.31,0.53,partial,07:16,15:43,,D-16/D-18,R-06
WO-2025-0202-D-048,2025-02-02,dispatch,evacuation,6,272,TR-08,4,3,17.85,9.75,tonnes,1.08,0.81,partial,11:09,16:28,,D-03/D-14/D-16,R-06
