# SYNTHETIC. Material documents: MATDOC. 101 goods receipt, 201 issue to cost centre, 261 issue to a PM order, 551 scrapped at a count, 701/702 count differences. From 2025-01-01 every issue carries the work order, trip day or PM order it came from; earlier issues were generated from the same drivers and carry none.
mblnr,zeile,budat,bwart,matnr,werks,lgort,menge,meins,shkzg,kostl,aufnr,block_code,rsnum,ebeln,ebelp
4900003708,0001,2024-02-03,201,FU-001,EC,CS01,615.9,L,H,EC-GEN,,,,,
4900003709,0001,2024-02-04,201,FU-001,EC,CS01,654.5,L,H,EC-GEN,,,,,
4900003710,0001,2024-02-05,201,AC-001,EC,CS01,102.5,L,H,EC-D1,,,,,
4900003711,0001,2024-02-05,201,FU-001,EC,CS01,98.3,L,H,EC-D1,,,,,
4900003712,0001,2024-02-05,201,FU-001,EC,CS01,105.8,L,H,EC-D2,,,,,
4900003713,0001,2024-02-05,201,FU-001,EC,CS01,104.5,L,H,EC-D3,,,,,
4900003714,0001,2024-02-05,201,FU-001,EC,CS01,128.6,L,H,EC-D4,,,,,
4900003715,0001,2024-02-05,201,FU-001,EC,CS01,93.7,L,H,EC-D5,,,,,
4900003716,0001,2024-02-05,201,FU-001,EC,CS01,143.8,L,H,EC-D6,,,,,
4900003717,0001,2024-02-05,201,FU-001,EC,CS01,103.0,L,H,EC-D7,,,,,
4900003718,0001,2024-02-05,201,FU-001,EC,CS01,736.6,L,H,EC-GEN,,,,,
4900003719,0001,2024-02-05,101,SP-007,EC,CS01,4,EA,S,,,,,4500000171,00010
4900003720,0001,2024-02-06,101,AC-002,EC,CS01,42,KG,S,,,,,4500000162,00010
4900003721,0001,2024-02-06,201,FU-001,EC,CS01,114.7,L,H,EC-D1,,,,,
4900003722,0001,2024-02-06,201,FU-001,EC,CS01,104.2,L,H,EC-D2,,,,,
4900003723,0001,2024-02-06,201,FU-001,EC,CS01,123.1,L,H,EC-D3,,,,,
4900003724,0001,2024-02-06,201,FU-001,EC,CS01,147.1,L,H,EC-D4,,,,,
4900003725,0001,2024-02-06,201,FU-001,EC,CS01,127.4,L,H,EC-D5,,,,,
4900003726,0001,2024-02-06,201,FU-001,EC,CS01,109.6,L,H,EC-D6,,,,,
4900003727,0001,2024-02-06,201,FU-001,EC,CS01,106.8,L,H,EC-D7,,,,,
4900003728,0001,2024-02-06,201,FU-001,EC,CS01,669.2,L,H,EC-GEN,,,,,
4900003729,0001,2024-02-06,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900003730,0001,2024-02-06,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900003731,0001,2024-02-06,101,SP-006,EC,CS01,4,EA,S,,,,,4500000158,00010
4900003732,0001,2024-02-06,101,SP-006,EC,CS01,4,EA,S,,,,,4500000165,00010
4900003733,0001,2024-02-07,201,AC-001,EC,CS01,153.0,L,H,EC-D7,,,,,
4900003734,0001,2024-02-07,201,AC-002,EC,CS01,5.84,KG,H,EC-D7,,,,,
4900003735,0001,2024-02-07,201,AC-003,EC,CS01,3.28,L,H,EC-D2,,,,,
4900003736,0001,2024-02-07,101,FU-001,EC,CS01,8000,L,S,,,,,4500000197,00010
4900003737,0001,2024-02-07,201,FU-001,EC,CS01,100.7,L,H,EC-D1,,,,,
4900003738,0001,2024-02-07,201,FU-001,EC,CS01,79.8,L,H,EC-D2,,,,,
4900003739,0001,2024-02-07,201,FU-001,EC,CS01,125.3,L,H,EC-D3,,,,,
4900003740,0001,2024-02-07,201,FU-001,EC,CS01,176.9,L,H,EC-D4,,,,,
4900003741,0001,2024-02-07,201,FU-001,EC,CS01,127.6,L,H,EC-D5,,,,,
4900003742,0001,2024-02-07,201,FU-001,EC,CS01,118.2,L,H,EC-D6,,,,,
4900003743,0001,2024-02-07,201,FU-001,EC,CS01,101.8,L,H,EC-D7,,,,,
4900003744,0001,2024-02-07,201,FU-001,EC,CS01,739.8,L,H,EC-GEN,,,,,
4900003745,0001,2024-02-07,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900003746,0001,2024-02-08,201,FU-001,EC,CS01,104.7,L,H,EC-D1,,,,,
4900003747,0001,2024-02-08,201,FU-001,EC,CS01,96.0,L,H,EC-D2,,,,,
4900003748,0001,2024-02-08,201,FU-001,EC,CS01,128.3,L,H,EC-D3,,,,,
4900003749,0001,2024-02-08,201,FU-001,EC,CS01,146.8,L,H,EC-D4,,,,,
4900003750,0001,2024-02-08,201,FU-001,EC,CS01,128.7,L,H,EC-D5,,,,,
4900003751,0001,2024-02-08,201,FU-001,EC,CS01,129.1,L,H,EC-D6,,,,,
4900003752,0001,2024-02-08,201,FU-001,EC,CS01,117.0,L,H,EC-D7,,,,,
4900003753,0001,2024-02-08,201,FU-001,EC,CS01,574.3,L,H,EC-GEN,,,,,
4900003754,0001,2024-02-08,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900003755,0001,2024-02-09,201,AC-001,EC,CS01,122.3,L,H,EC-D2,,,,,
4900003756,0001,2024-02-09,201,AC-003,EC,CS01,2.21,L,H,EC-D3,,,,,
4900003757,0001,2024-02-09,201,FU-001,EC,CS01,119.3,L,H,EC-D1,,,,,
4900003758,0001,2024-02-09,201,FU-001,EC,CS01,78.3,L,H,EC-D2,,,,,
4900003759,0001,2024-02-09,201,FU-001,EC,CS01,156.3,L,H,EC-D3,,,,,
4900003760,0001,2024-02-09,201,FU-001,EC,CS01,138.5,L,H,EC-D4,,,,,
4900003761,0001,2024-02-09,201,FU-001,EC,CS01,100.5,L,H,EC-D5,,,,,
4900003762,0001,2024-02-09,201,FU-001,EC,CS01,150.1,L,H,EC-D6,,,,,
4900003763,0001,2024-02-09,201,FU-001,EC,CS01,104.2,L,H,EC-D7,,,,,
4900003764,0001,2024-02-09,201,FU-001,EC,CS01,643.1,L,H,EC-GEN,,,,,
4900003765,0001,2024-02-09,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900003766,0001,2024-02-09,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900003767,0001,2024-02-09,101,SP-004,EC,CS01,1,EA,S,,,,,4500000206,00010
4900003768,0001,2024-02-09,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900003769,0001,2024-02-09,201,SP-007,EC,CS01,1,EA,H,EC-WS,,,,,
4900003770,0001,2024-02-09,201,SP-007,EC,CS01,1,EA,H,EC-WS,,,,,
4900003771,0001,2024-02-10,201,AC-001,EC,CS01,130.3,L,H,EC-D7,,,,,
4900003772,0001,2024-02-10,201,FU-001,EC,CS01,97.9,L,H,EC-D1,,,,,
4900003773,0001,2024-02-10,201,FU-001,EC,CS01,105.1,L,H,EC-D2,,,,,
4900003774,0001,2024-02-10,201,FU-001,EC,CS01,198.0,L,H,EC-D3,,,,,
4900003775,0001,2024-02-10,201,FU-001,EC,CS01,154.8,L,H,EC-D4,,,,,
4900003776,0001,2024-02-10,201,FU-001,EC,CS01,99.5,L,H,EC-D5,,,,,
4900003777,0001,2024-02-10,201,FU-001,EC,CS01,135.4,L,H,EC-D6,,,,,
4900003778,0001,2024-02-10,201,FU-001,EC,CS01,123.9,L,H,EC-D7,,,,,
4900003779,0001,2024-02-10,201,FU-001,EC,CS01,701.3,L,H,EC-GEN,,,,,
4900003780,0001,2024-02-10,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900003781,0001,2024-02-11,201,FU-001,EC,CS01,662.6,L,H,EC-GEN,,,,,
4900003782,0001,2024-02-12,201,FU-001,EC,CS01,107.0,L,H,EC-D1,,,,,
4900003783,0001,2024-02-12,201,FU-001,EC,CS01,80.0,L,H,EC-D2,,,,,
4900003784,0001,2024-02-12,201,FU-001,EC,CS01,121.7,L,H,EC-D3,,,,,
4900003785,0001,2024-02-12,201,FU-001,EC,CS01,120.1,L,H,EC-D4,,,,,
4900003786,0001,2024-02-12,201,FU-001,EC,CS01,115.5,L,H,EC-D5,,,,,
4900003787,0001,2024-02-12,201,FU-001,EC,CS01,127.5,L,H,EC-D6,,,,,
4900003788,0001,2024-02-12,201,FU-001,EC,CS01,128.8,L,H,EC-D7,,,,,
4900003789,0001,2024-02-12,201,FU-001,EC,CS01,677.3,L,H,EC-GEN,,,,,
4900003790,0001,2024-02-12,101,SP-004,EC,CS01,4,EA,S,,,,,4500000163,00010
4900003791,0001,2024-02-13,201,AC-001,EC,CS01,125.4,L,H,EC-D7,,,,,
4900003792,0001,2024-02-13,201,AC-003,EC,CS01,2.81,L,H,EC-D1,,,,,
4900003793,0001,2024-02-13,101,FU-001,EC,CS01,8000,L,S,,,,,4500000205,00010
4900003794,0001,2024-02-13,201,FU-001,EC,CS01,101.6,L,H,EC-D1,,,,,
4900003795,0001,2024-02-13,201,FU-001,EC,CS01,102.7,L,H,EC-D2,,,,,
4900003796,0001,2024-02-13,201,FU-001,EC,CS01,119.9,L,H,EC-D3,,,,,
4900003797,0001,2024-02-13,201,FU-001,EC,CS01,147.4,L,H,EC-D4,,,,,
4900003798,0001,2024-02-13,201,FU-001,EC,CS01,110.1,L,H,EC-D5,,,,,
4900003799,0001,2024-02-13,201,FU-001,EC,CS01,153.9,L,H,EC-D6,,,,,
4900003800,0001,2024-02-13,201,FU-001,EC,CS01,103.9,L,H,EC-D7,,,,,
4900003801,0001,2024-02-13,201,FU-001,EC,CS01,662.2,L,H,EC-GEN,,,,,
4900003802,0001,2024-02-14,201,AC-001,EC,CS01,108.2,L,H,EC-D7,,,,,
4900003803,0001,2024-02-14,201,AC-002,EC,CS01,4.01,KG,H,EC-D7,,,,,
4900003804,0001,2024-02-14,201,FU-001,EC,CS01,118.2,L,H,EC-D1,,,,,
4900003805,0001,2024-02-14,201,FU-001,EC,CS01,92.1,L,H,EC-D2,,,,,
4900003806,0001,2024-02-14,201,FU-001,EC,CS01,137.5,L,H,EC-D3,,,,,
4900003807,0001,2024-02-14,201,FU-001,EC,CS01,166.8,L,H,EC-D4,,,,,
4900003808,0001,2024-02-14,201,FU-001,EC,CS01,88.8,L,H,EC-D5,,,,,
4900003809,0001,2024-02-14,201,FU-001,EC,CS01,132.5,L,H,EC-D6,,,,,
4900003810,0001,2024-02-14,201,FU-001,EC,CS01,136.8,L,H,EC-D7,,,,,
4900003811,0001,2024-02-14,201,FU-001,EC,CS01,691.2,L,H,EC-GEN,,,,,
4900003812,0001,2024-02-14,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900003813,0001,2024-02-14,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900003814,0001,2024-02-15,201,AC-001,EC,CS01,93.3,L,H,EC-D5,,,,,
4900003815,0001,2024-02-15,201,AC-003,EC,CS01,2.94,L,H,EC-D7,,,,,
4900003816,0001,2024-02-15,201,FU-001,EC,CS01,116.5,L,H,EC-D1,,,,,
4900003817,0001,2024-02-15,201,FU-001,EC,CS01,99.4,L,H,EC-D2,,,,,
4900003818,0001,2024-02-15,201,FU-001,EC,CS01,133.8,L,H,EC-D3,,,,,
4900003819,0001,2024-02-15,201,FU-001,EC,CS01,139.1,L,H,EC-D4,,,,,
4900003820,0001,2024-02-15,201,FU-001,EC,CS01,94.5,L,H,EC-D5,,,,,
4900003821,0001,2024-02-15,201,FU-001,EC,CS01,118.9,L,H,EC-D6,,,,,
4900003822,0001,2024-02-15,201,FU-001,EC,CS01,115.2,L,H,EC-D7,,,,,
4900003823,0001,2024-02-15,201,FU-001,EC,CS01,640.9,L,H,EC-GEN,,,,,
4900003824,0001,2024-02-15,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900003825,0001,2024-02-15,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900003826,0001,2024-02-16,201,AC-001,EC,CS01,114.9,L,H,EC-D2,,,,,
4900003827,0001,2024-02-16,201,AC-003,EC,CS01,7.59,L,H,EC-D1,,,,,
4900003828,0001,2024-02-16,201,FU-001,EC,CS01,120.9,L,H,EC-D1,,,,,
4900003829,0001,2024-02-16,201,FU-001,EC,CS01,95.6,L,H,EC-D2,,,,,
4900003830,0001,2024-02-16,201,FU-001,EC,CS01,150.0,L,H,EC-D3,,,,,
4900003831,0001,2024-02-16,201,FU-001,EC,CS01,145.5,L,H,EC-D4,,,,,
4900003832,0001,2024-02-16,201,FU-001,EC,CS01,108.7,L,H,EC-D5,,,,,
4900003833,0001,2024-02-16,201,FU-001,EC,CS01,115.7,L,H,EC-D6,,,,,
4900003834,0001,2024-02-16,201,FU-001,EC,CS01,133.3,L,H,EC-D7,,,,,
4900003835,0001,2024-02-16,201,FU-001,EC,CS01,796.4,L,H,EC-GEN,,,,,
4900003836,0001,2024-02-16,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900003837,0001,2024-02-17,201,FU-001,EC,CS01,124.9,L,H,EC-D1,,,,,
4900003838,0001,2024-02-17,201,FU-001,EC,CS01,88.7,L,H,EC-D2,,,,,
4900003839,0001,2024-02-17,201,FU-001,EC,CS01,143.6,L,H,EC-D3,,,,,
4900003840,0001,2024-02-17,201,FU-001,EC,CS01,164.9,L,H,EC-D4,,,,,
4900003841,0001,2024-02-17,201,FU-001,EC,CS01,106.1,L,H,EC-D5,,,,,
4900003842,0001,2024-02-17,201,FU-001,EC,CS01,127.7,L,H,EC-D6,,,,,
4900003843,0001,2024-02-17,201,FU-001,EC,CS01,95.3,L,H,EC-D7,,,,,
4900003844,0001,2024-02-17,201,FU-001,EC,CS01,736.8,L,H,EC-GEN,,,,,
4900003845,0001,2024-02-17,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900003846,0001,2024-02-17,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900003847,0001,2024-02-18,201,FU-001,EC,CS01,697.8,L,H,EC-GEN,,,,,
4900003848,0001,2024-02-19,201,AC-001,EC,CS01,81.9,L,H,EC-D2,,,,,
4900003849,0001,2024-02-19,201,FU-001,EC,CS01,68.9,L,H,EC-D1,,,,,
4900003850,0001,2024-02-19,201,FU-001,EC,CS01,102.5,L,H,EC-D2,,,,,
4900003851,0001,2024-02-19,201,FU-001,EC,CS01,130.7,L,H,EC-D3,,,,,
4900003852,0001,2024-02-19,201,FU-001,EC,CS01,164.1,L,H,EC-D4,,,,,
4900003853,0001,2024-02-19,201,FU-001,EC,CS01,107.9,L,H,EC-D5,,,,,
4900003854,0001,2024-02-19,201,FU-001,EC,CS01,137.4,L,H,EC-D6,,,,,
4900003855,0001,2024-02-19,201,FU-001,EC,CS01,129.7,L,H,EC-D7,,,,,
4900003856,0001,2024-02-19,201,FU-001,EC,CS01,738.4,L,H,EC-GEN,,,,,
4900003857,0001,2024-02-20,101,FU-001,EC,CS01,8000,L,S,,,,,4500000212,00010
4900003858,0001,2024-02-20,201,FU-001,EC,CS01,112.9,L,H,EC-D1,,,,,
4900003859,0001,2024-02-20,201,FU-001,EC,CS01,95.5,L,H,EC-D2,,,,,
4900003860,0001,2024-02-20,201,FU-001,EC,CS01,119.8,L,H,EC-D3,,,,,
4900003861,0001,2024-02-20,201,FU-001,EC,CS01,170.8,L,H,EC-D4,,,,,
4900003862,0001,2024-02-20,201,FU-001,EC,CS01,136.6,L,H,EC-D5,,,,,
4900003863,0001,2024-02-20,201,FU-001,EC,CS01,153.6,L,H,EC-D6,,,,,
4900003864,0001,2024-02-20,201,FU-001,EC,CS01,112.8,L,H,EC-D7,,,,,
4900003865,0001,2024-02-20,201,FU-001,EC,CS01,675.6,L,H,EC-GEN,,,,,
4900003866,0001,2024-02-21,201,AC-001,EC,CS01,111.7,L,H,EC-D2,,,,,
4900003867,0001,2024-02-21,201,AC-002,EC,CS01,4.45,KG,H,EC-D2,,,,,
4900003868,0001,2024-02-21,201,AC-003,EC,CS01,3.22,L,H,EC-D5,,,,,
4900003869,0001,2024-02-21,201,FU-001,EC,CS01,100.8,L,H,EC-D1,,,,,
4900003870,0001,2024-02-21,201,FU-001,EC,CS01,87.5,L,H,EC-D2,,,,,
4900003871,0001,2024-02-21,201,FU-001,EC,CS01,124.6,L,H,EC-D3,,,,,
4900003872,0001,2024-02-21,201,FU-001,EC,CS01,155.0,L,H,EC-D4,,,,,
4900003873,0001,2024-02-21,201,FU-001,EC,CS01,87.3,L,H,EC-D5,,,,,
4900003874,0001,2024-02-21,201,FU-001,EC,CS01,136.4,L,H,EC-D6,,,,,
4900003875,0001,2024-02-21,201,FU-001,EC,CS01,105.1,L,H,EC-D7,,,,,
4900003876,0001,2024-02-21,201,FU-001,EC,CS01,648.8,L,H,EC-GEN,,,,,
4900003877,0001,2024-02-22,201,AC-001,EC,CS01,106.7,L,H,EC-D6,,,,,
4900003878,0001,2024-02-22,201,FU-001,EC,CS01,100.1,L,H,EC-D1,,,,,
4900003879,0001,2024-02-22,201,FU-001,EC,CS01,93.8,L,H,EC-D2,,,,,
4900003880,0001,2024-02-22,201,FU-001,EC,CS01,140.1,L,H,EC-D3,,,,,
4900003881,0001,2024-02-22,201,FU-001,EC,CS01,146.6,L,H,EC-D4,,,,,
4900003882,0001,2024-02-22,201,FU-001,EC,CS01,91.2,L,H,EC-D5,,,,,
4900003883,0001,2024-02-22,201,FU-001,EC,CS01,134.9,L,H,EC-D6,,,,,
4900003884,0001,2024-02-22,201,FU-001,EC,CS01,109.1,L,H,EC-D7,,,,,
4900003885,0001,2024-02-22,201,FU-001,EC,CS01,577.9,L,H,EC-GEN,,,,,
4900003886,0001,2024-02-22,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900003887,0001,2024-02-22,201,SP-004,EC,CS01,1,EA,H,EC-WS,,,,,
4900003888,0001,2024-02-22,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
4900003889,0001,2024-02-23,201,AC-001,EC,CS01,121.2,L,H,EC-D1,,,,,
4900003890,0001,2024-02-23,201,AC-002,EC,CS01,5.05,KG,H,EC-D1,,,,,
4900003891,0001,2024-02-23,201,FU-001,EC,CS01,133.3,L,H,EC-D1,,,,,
4900003892,0001,2024-02-23,201,FU-001,EC,CS01,115.9,L,H,EC-D2,,,,,
4900003893,0001,2024-02-23,201,FU-001,EC,CS01,140.2,L,H,EC-D3,,,,,
4900003894,0001,2024-02-23,201,FU-001,EC,CS01,151.1,L,H,EC-D4,,,,,
4900003895,0001,2024-02-23,201,FU-001,EC,CS01,108.6,L,H,EC-D5,,,,,
4900003896,0001,2024-02-23,201,FU-001,EC,CS01,129.5,L,H,EC-D6,,,,,
4900003897,0001,2024-02-23,201,FU-001,EC,CS01,104.8,L,H,EC-D7,,,,,
4900003898,0001,2024-02-23,201,FU-001,EC,CS01,686.3,L,H,EC-GEN,,,,,
4900003899,0001,2024-02-23,101,SP-001,EC,CS01,4,EA,S,,,,,4500000210,00010
4900003900,0001,2024-02-23,101,SP-003,EC,CS01,5,EA,S,,,,,4500000209,00010
4900003901,0001,2024-02-23,101,SP-004,EC,CS01,4,EA,S,,,,,4500000174,00010
4900003902,0001,2024-02-24,201,AC-001,EC,CS01,77.6,L,H,EC-D1,,,,,
4900003903,0001,2024-02-24,201,AC-002,EC,CS01,2.97,KG,H,EC-D1,,,,,
4900003904,0001,2024-02-24,201,AC-003,EC,CS01,1.3,L,H,EC-D6,,,,,
4900003905,0001,2024-02-24,201,FU-001,EC,CS01,93.7,L,H,EC-D1,,,,,
4900003906,0001,2024-02-24,201,FU-001,EC,CS01,95.3,L,H,EC-D2,,,,,
4900003907,0001,2024-02-24,201,FU-001,EC,CS01,118.2,L,H,EC-D3,,,,,
4900003908,0001,2024-02-24,201,FU-001,EC,CS01,163.4,L,H,EC-D4,,,,,
4900003909,0001,2024-02-24,201,FU-001,EC,CS01,89.1,L,H,EC-D5,,,,,
4900003910,0001,2024-02-24,201,FU-001,EC,CS01,115.0,L,H,EC-D6,,,,,
4900003911,0001,2024-02-24,201,FU-001,EC,CS01,134.1,L,H,EC-D7,,,,,
4900003912,0001,2024-02-24,201,FU-001,EC,CS01,711.1,L,H,EC-GEN,,,,,
4900003913,0001,2024-02-25,201,FU-001,EC,CS01,647.8,L,H,EC-GEN,,,,,
4900003914,0001,2024-02-26,101,AC-001,EC,CS01,2900,L,S,,,,,4500000193,00010
4900003915,0001,2024-02-26,201,AC-001,EC,CS01,63.5,L,H,EC-D2,,,,,
4900003916,0001,2024-02-26,201,AC-002,EC,CS01,2.79,KG,H,EC-D2,,,,,
4900003917,0001,2024-02-26,201,FU-001,EC,CS01,108.6,L,H,EC-D1,,,,,
4900003918,0001,2024-02-26,201,FU-001,EC,CS01,92.6,L,H,EC-D2,,,,,
4900003919,0001,2024-02-26,201,FU-001,EC,CS01,148.1,L,H,EC-D3,,,,,
4900003920,0001,2024-02-26,201,FU-001,EC,CS01,126.3,L,H,EC-D4,,,,,
4900003921,0001,2024-02-26,201,FU-001,EC,CS01,100.9,L,H,EC-D5,,,,,
4900003922,0001,2024-02-26,201,FU-001,EC,CS01,134.5,L,H,EC-D6,,,,,
4900003923,0001,2024-02-26,201,FU-001,EC,CS01,125.1,L,H,EC-D7,,,,,
4900003924,0001,2024-02-26,201,FU-001,EC,CS01,604.6,L,H,EC-GEN,,,,,
4900003925,0001,2024-02-26,201,SP-001,EC,CS01,1,EA,H,EC-WS,,,,,
4900003926,0001,2024-02-26,201,SP-005,EC,CS01,1,EA,H,EC-WS,,,,,
4900003927,0001,2024-02-27,201,AC-001,EC,CS01,172.5,L,H,EC-D1,,,,,
4900003928,0001,2024-02-27,201,AC-003,EC,CS01,4.24,L,H,EC-D6,,,,,
4900003929,0001,2024-02-27,101,FU-001,EC,CS01,8000,L,S,,,,,4500000218,00010
4900003930,0001,2024-02-27,201,FU-001,EC,CS01,103.6,L,H,EC-D1,,,,,
4900003931,0001,2024-02-27,201,FU-001,EC,CS01,99.4,L,H,EC-D2,,,,,
4900003932,0001,2024-02-27,201,FU-001,EC,CS01,181.1,L,H,EC-D3,,,,,
4900003933,0001,2024-02-27,201,FU-001,EC,CS01,120.3,L,H,EC-D4,,,,,
4900003934,0001,2024-02-27,201,FU-001,EC,CS01,119.4,L,H,EC-D5,,,,,
4900003935,0001,2024-02-27,201,FU-001,EC,CS01,120.7,L,H,EC-D6,,,,,
4900003936,0001,2024-02-27,201,FU-001,EC,CS01,109.8,L,H,EC-D7,,,,,
4900003937,0001,2024-02-27,201,FU-001,EC,CS01,723.1,L,H,EC-GEN,,,,,
4900003938,0001,2024-02-28,201,FU-001,EC,CS01,119.1,L,H,EC-D1,,,,,
4900003939,0001,2024-02-28,201,FU-001,EC,CS01,102.4,L,H,EC-D2,,,,,
4900003940,0001,2024-02-28,201,FU-001,EC,CS01,128.5,L,H,EC-D3,,,,,
4900003941,0001,2024-02-28,201,FU-001,EC,CS01,157.2,L,H,EC-D4,,,,,
4900003942,0001,2024-02-28,201,FU-001,EC,CS01,118.1,L,H,EC-D5,,,,,
4900003943,0001,2024-02-28,201,FU-001,EC,CS01,124.4,L,H,EC-D6,,,,,
4900003944,0001,2024-02-28,201,FU-001,EC,CS01,117.7,L,H,EC-D7,,,,,
4900003945,0001,2024-02-28,201,FU-001,EC,CS01,687.1,L,H,EC-GEN,,,,,
4900003946,0001,2024-02-29,101,FE-004,EC,CS01,13375,KG,S,,,,,4500000170,00010
4900003947,0001,2024-02-29,101,FU-001,EC,CS01,8000,L,S,,,,,4500000215,00010
4900003948,0001,2024-02-29,201,FU-001,EC,CS01,78.5,L,H,EC-D1,,,,,
4900003949,0001,2024-02-29,201,FU-001,EC,CS01,87.3,L,H,EC-D2,,,,,
4900003950,0001,2024-02-29,201,FU-001,EC,CS01,123.2,L,H,EC-D3,,,,,
4900003951,0001,2024-02-29,201,FU-001,EC,CS01,135.3,L,H,EC-D4,,,,,
4900003952,0001,2024-02-29,201,FU-001,EC,CS01,107.6,L,H,EC-D5,,,,,
4900003953,0001,2024-02-29,201,FU-001,EC,CS01,99.4,L,H,EC-D6,,,,,
4900003954,0001,2024-02-29,201,FU-001,EC,CS01,98.3,L,H,EC-D7,,,,,
4900003955,0001,2024-02-29,201,FU-001,EC,CS01,601.0,L,H,EC-GEN,,,,,
4900003956,0001,2024-02-29,201,SP-002,EC,CS01,1,EA,H,EC-WS,,,,,
4900003957,0001,2024-02-29,201,SP-006,EC,CS01,1,EA,H,EC-WS,,,,,
4900003958,0001,2024-02-29,101,SP-008,EC,CS01,4,EA,S,,,,,4500000189,00010
4900003959,0001,2024-03-01,201,AC-003,EC,CS01,2.46,L,H,EC-D4,,,,,
4900003960,0001,2024-03-01,201,FU-001,EC,CS01,111.3,L,H,EC-D1,,,,,
4900003961,0001,2024-03-01,201,FU-001,EC,CS01,125.9,L,H,EC-D2,,,,,
4900003962,0001,2024-03-01,201,FU-001,EC,CS01,159.6,L,H,EC-D3,,,,,
4900003963,0001,2024-03-01,201,FU-001,EC,CS01,138.1,L,H,EC-D4,,,,,
4900003964,0001,2024-03-01,201,FU-001,EC,CS01,114.2,L,H,EC-D5,,,,,
4900003965,0001,2024-03-01,201,FU-001,EC,CS01,116.3,L,H,EC-D6,,,,,
4900003966,0001,2024-03-01,201,FU-001,EC,CS01,115.0,L,H,EC-D7,,,,,
4900003967,0001,2024-03-01,201,FU-001,EC,CS01,701.7,L,H,EC-GEN,,,,,
4900003968,0001,2024-03-01,201,SP-003,EC,CS01,1,EA,H,EC-WS,,,,,
4900003969,0001,2024-03-02,201,AC-001,EC,CS01,159.2,L,H,EC-D2,,,,,
4900003970,0001,2024-03-02,201,AC-002,EC,CS01,5.99,KG,H,EC-D2,,,,,
4900003971,0001,2024-03-02,201,AC-003,EC,CS01,6.67,L,H,EC-D6,,,,,
4900003972,0001,2024-03-02,201,FU-001,EC,CS01,101.0,L,H,EC-D1,,,,,
4900003973,0001,2024-03-02,201,FU-001,EC,CS01,104.3,L,H,EC-D2,,,,,
4900003974,0001,2024-03-02,201,FU-001,EC,CS01,153.2,L,H,EC-D3,,,,,
4900003975,0001,2024-03-02,201,FU-001,EC,CS01,162.9,L,H,EC-D4,,,,,
4900003976,0001,2024-03-02,201,FU-001,EC,CS01,102.4,L,H,EC-D5,,,,,
4900003977,0001,2024-03-02,201,FU-001,EC,CS01,114.0,L,H,EC-D6,,,,,
4900003978,0001,2024-03-02,201,FU-001,EC,CS01,97.5,L,H,EC-D7,,,,,
4900003979,0001,2024-03-02,201,FU-001,EC,CS01,666.9,L,H,EC-GEN,,,,,
4900003980,0001,2024-03-02,101,SP-002,EC,CS01,5,EA,S,,,,,4500000173,00010
4900003981,0001,2024-03-03,201,FU-001,EC,CS01,747.7,L,H,EC-GEN,,,,,
4900003982,0001,2024-03-04,201,AC-001,EC,CS01,101.7,L,H,EC-D6,,,,,
4900003983,0001,2024-03-04,201,AC-002,EC,CS01,4.36,KG,H,EC-D6,,,,,
4900003984,0001,2024-03-04,201,AC-003,EC,CS01,4.25,L,H,EC-D2,,,,,
4900003985,0001,2024-03-04,101,FE-002,EC,CS01,90000,KG,S,,,,,4500000192,00010
4900003986,0001,2024-03-04,201,FU-001,EC,CS01,92.3,L,H,EC-D1,,,,,
4900003987,0001,2024-03-04,201,FU-001,EC,CS01,74.4,L,H,EC-D2,,,,,
4900003988,0001,2024-03-04,201,FU-001,EC,CS01,149.8,L,H,EC-D3,,,,,
4900003989,0001,2024-03-04,201,FU-001,EC,CS01,174.5,L,H,EC-D4,,,,,
4900003990,0001,2024-03-04,201,FU-001,EC,CS01,93.5,L,H,EC-D5,,,,,
4900003991,0001,2024-03-04,201,FU-001,EC,CS01,109.7,L,H,EC-D6,,,,,
4900003992,0001,2024-03-04,201,FU-001,EC,CS01,123.8,L,H,EC-D7,,,,,
4900003993,0001,2024-03-04,201,FU-001,EC,CS01,563.1,L,H,EC-GEN,,,,,
4900003994,0001,2024-03-04,201,SP-008,EC,CS01,1,EA,H,EC-WS,,,,,
