# SYNTHETIC. Upkeep work orders: pruning, circle weeding, path upkeep and spraying, SIMULATED crew by crew and day by day. Each crew takes its most overdue job each morning, plans the day off expected headcount, and does what attendance, real daily rainfall and road condition allowed; the remainder carries to tomorrow. Stands in for EPMS t_workplan / t_work_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0204-U-022,2025-02-04,prune,pruning,6,261,U6-03,15,17,912,585,palms,15.0,17.0,partial,06:54,11:26,WO-2025-0205-U-022
WO-2025-0204-U-023,2025-02-04,weed,circle_weeding,6,269,U6-04,15,17,17.52,16.17,ha,15.0,17.0,partial,07:02,13:29,WO-2025-0205-U-023
WO-2025-0204-U-024,2025-02-04,spray,spraying,6,267,S6-01,7,17,17.77,17.77,ha,7.0,17.0,completed,07:08,14:21,
WO-2025-0204-U-025,2025-02-04,weed,circle_weeding,7,289,U7-01,13,15,12.93,15.26,ha,13.0,15.0,partial,06:46,13:50,WO-2025-0205-U-025
WO-2025-0204-U-026,2025-02-04,prune,pruning,7,310,U7-02,3,13,147,147,palms,3.0,13.0,completed,06:52,14:08,
WO-2025-0204-U-027,2025-02-04,prune,pruning,7,340,U7-04,13,13,805,926,palms,13.0,13.0,partial,07:14,14:39,WO-2025-0205-U-027
WO-2025-0204-U-028,2025-02-04,spray,spraying,7,303,S7-01,14,17,34.72,31.89,ha,14.0,17.0,partial,07:13,13:40,WO-2025-0205-U-028
WO-2025-0205-U-001,2025-02-05,weed,circle_weeding,1,12,U1-01,9,16,10.44,10.44,ha,9.0,16.0,completed,06:59,14:17,
WO-2025-0205-U-002,2025-02-05,weed,circle_weeding,1,15,U1-02,17,16,21.0,17.38,ha,17.0,16.0,partial,06:47,12:18,WO-2025-0206-U-002
WO-2025-0205-U-003,2025-02-05,weed,circle_weeding,1,32,U1-03,5,19,4.87,4.87,ha,5.0,19.0,completed,06:49,14:04,
WO-2025-0205-U-004,2025-02-05,spray,spraying,1,34,S1-01,2,14,3.08,3.08,ha,2.0,14.0,completed,06:53,14:03,
WO-2025-0205-U-005,2025-02-05,prune,pruning,2,44,U2-01,11,16,618,618,palms,11.0,16.0,completed,07:03,14:25,
WO-2025-0205-U-006,2025-02-05,weed,path_upkeep,2,64,U2-02,5,14,7.96,7.96,ha,5.0,14.0,completed,07:04,14:06,
WO-2025-0205-U-007,2025-02-05,spray,spraying,2,67,S2-01,11,13,26.59,26.59,ha,11.0,13.0,completed,06:58,14:22,
WO-2025-0205-U-008,2025-02-05,weed,path_upkeep,3,78,U3-01,14,15,20.58,18.89,ha,14.0,15.0,partial,07:05,13:17,WO-2025-0206-U-006
WO-2025-0205-U-009,2025-02-05,weed,path_upkeep,3,90,U3-02,7,15,10.23,10.23,ha,7.0,15.0,completed,06:54,14:16,
WO-2025-0205-U-010,2025-02-05,weed,circle_weeding,3,105,U3-03,14,15,16.32,11.46,ha,14.0,15.0,partial,07:07,11:53,WO-2025-0206-U-008
WO-2025-0205-U-011,2025-02-05,spray,spraying,3,88,S3-01,11,16,25.8,25.8,ha,11.0,16.0,completed,06:54,13:37,
WO-2025-0205-U-012,2025-02-05,weed,circle_weeding,4,124,U4-01,5,13,4.06,4.06,ha,5.0,13.0,completed,07:06,13:55,
WO-2025-0205-U-013,2025-02-05,weed,circle_weeding,4,134,U4-02,8,12,8.84,8.84,ha,8.0,12.0,completed,07:01,13:55,
WO-2025-0205-U-014,2025-02-05,weed,path_upkeep,4,151,U4-03,13,12,19.03,12.88,ha,13.0,12.0,partial,07:11,11:40,WO-2025-0206-U-012
WO-2025-0205-U-015,2025-02-05,spray,spraying,4,146,S4-01,3,15,7.07,7.07,ha,3.0,15.0,completed,06:59,14:20,
WO-2025-0205-U-016,2025-02-05,weed,circle_weeding,5,170,U5-01,15,15,17.9,13.56,ha,15.0,15.0,partial,07:02,12:27,WO-2025-0206-U-014
WO-2025-0205-U-017,2025-02-05,prune,pruning,5,185,U5-02,15,16,934,1117,palms,15.0,16.0,partial,06:49,14:03,WO-2025-0206-U-015
WO-2025-0205-U-018,2025-02-05,weed,circle_weeding,5,202,U5-03,4,15,5.15,5.15,ha,4.0,15.0,completed,06:53,14:21,
WO-2025-0205-U-019,2025-02-05,spray,spraying,5,170,S5-01,12,13,27.74,20.21,ha,12.0,13.0,partial,06:53,12:14,WO-2025-0206-U-017
WO-2025-0205-U-020,2025-02-05,weed,path_upkeep,6,208,U6-01,5,15,6.72,6.72,ha,5.0,15.0,completed,07:08,14:38,
WO-2025-0205-U-021,2025-02-05,weed,path_upkeep,6,216,U6-02,15,17,23.65,28.7,ha,15.0,17.0,partial,07:05,13:48,WO-2025-0206-U-019
WO-2025-0205-U-022,2025-02-05,prune,pruning,6,261,U6-03,8,16,427,427,palms,8.0,16.0,completed,07:08,14:38,
WO-2025-0205-U-023,2025-02-05,weed,circle_weeding,6,269,U6-04,4,15,3.94,3.94,ha,4.0,15.0,completed,07:04,14:31,
WO-2025-0205-U-024,2025-02-05,spray,spraying,6,246,S6-01,8,16,20.26,20.26,ha,8.0,16.0,completed,07:14,14:36,
WO-2025-0205-U-025,2025-02-05,weed,circle_weeding,7,289,U7-01,3,14,2.43,2.43,ha,3.0,14.0,completed,07:08,14:36,
WO-2025-0205-U-026,2025-02-05,weed,path_upkeep,7,302,U7-02,13,15,19.01,22.97,ha,13.0,15.0,partial,07:10,14:12,WO-2025-0206-U-021
WO-2025-0205-U-027,2025-02-05,prune,pruning,7,340,U7-04,13,14,805,635,palms,13.0,14.0,partial,06:58,12:53,WO-2025-0206-U-023
WO-2025-0205-U-028,2025-02-05,spray,spraying,7,303,S7-01,2,17,2.83,2.83,ha,2.0,17.0,completed,06:58,14:22,
WO-2025-0206-U-001,2025-02-06,weed,circle_weeding,1,5,U1-01,8,18,8.77,8.77,ha,8.0,18.0,completed,06:54,14:14,
WO-2025-0206-U-002,2025-02-06,weed,circle_weeding,1,15,U1-02,14,17,16.62,13.06,ha,14.0,17.0,partial,06:54,12:28,WO-2025-0207-U-002
WO-2025-0206-U-003,2025-02-06,weed,path_upkeep,1,39,U1-03,17,17,24.3,21.56,ha,17.0,17.0,partial,06:57,13:31,WO-2025-0207-U-003
WO-2025-0206-U-004,2025-02-06,weed,circle_weeding,2,57,U2-02,15,15,18.0,15.0,ha,15.0,15.0,partial,07:07,13:14,WO-2025-0207-U-005
WO-2025-0206-U-005,2025-02-06,spray,spraying,2,56,S2-01,12,13,30.36,24.99,ha,12.0,13.0,partial,07:10,13:05,WO-2025-0207-U-007
WO-2025-0206-U-006,2025-02-06,weed,path_upkeep,3,78,U3-01,7,16,9.96,9.96,ha,7.0,16.0,completed,06:49,14:10,
WO-2025-0206-U-007,2025-02-06,weed,circle_weeding,3,91,U3-02,14,13,15.26,9.89,ha,14.0,13.0,partial,07:04,11:39,WO-2025-0207-U-009
WO-2025-0206-U-008,2025-02-06,weed,circle_weeding,3,105,U3-03,7,14,7.21,7.21,ha,7.0,14.0,completed,07:10,14:39,
WO-2025-0206-U-009,2025-02-06,spray,spraying,3,84,S3-01,13,17,32.45,29.3,ha,13.0,17.0,partial,06:58,13:33,WO-2025-0207-U-011
WO-2025-0206-U-010,2025-02-06,weed,path_upkeep,4,130,U4-01,13,14,15.6,12.66,ha,13.0,14.0,partial,07:01,12:46,WO-2025-0207-U-012
WO-2025-0206-U-011,2025-02-06,weed,path_upkeep,4,134,U4-02,13,14,21.37,15.79,ha,13.0,14.0,partial,07:07,12:45,WO-2025-0207-U-013
WO-2025-0206-U-012,2025-02-06,weed,path_upkeep,4,151,U4-03,12,14,17.31,13.77,ha,12.0,14.0,partial,07:13,13:16,WO-2025-0207-U-014
WO-2025-0206-U-013,2025-02-06,spray,spraying,4,129,S4-01,9,16,22.82,22.82,ha,9.0,16.0,completed,06:54,14:05,
WO-2025-0206-U-014,2025-02-06,weed,circle_weeding,5,170,U5-01,14,15,15.72,11.8,ha,14.0,15.0,partial,07:03,12:03,WO-2025-0207-U-016
WO-2025-0206-U-015,2025-02-06,prune,pruning,5,185,U5-02,7,14,380,380,palms,7.0,14.0,completed,07:11,14:11,
WO-2025-0206-U-016,2025-02-06,weed,circle_weeding,5,200,U5-03,15,16,19.8,13.56,ha,15.0,16.0,partial,06:48,11:23,WO-2025-0207-U-018
WO-2025-0206-U-017,2025-02-06,spray,spraying,5,170,S5-01,4,11,9.07,9.07,ha,4.0,11.0,completed,06:46,13:30,
WO-2025-0206-U-018,2025-02-06,weed,circle_weeding,6,210,U6-01,15,16,16.5,15.23,ha,15.0,16.0,partial,06:53,13:04,WO-2025-0207-U-020
WO-2025-0206-U-019,2025-02-06,weed,path_upkeep,6,216,U6-02,1,16,1.37,1.37,ha,1.0,16.0,completed,07:07,14:35,
WO-2025-0206-U-020,2025-02-06,weed,circle_weeding,6,264,U6-04,11,14,11.92,11.92,ha,11.0,14.0,completed,06:52,13:40,
WO-2025-0206-U-021,2025-02-06,weed,path_upkeep,7,302,U7-02,4,15,5.74,5.74,ha,4.0,15.0,completed,06:49,13:42,
WO-2025-0206-U-022,2025-02-06,prune,pruning,7,311,U7-03,13,14,709,503,palms,13.0,14.0,partial,07:10,12:07,WO-2025-0207-U-027
WO-2025-0206-U-023,2025-02-06,prune,pruning,7,340,U7-04,13,13,805,652,palms,13.0,13.0,partial,07:12,12:34,WO-2025-0207-U-028
WO-2025-0207-U-001,2025-02-07,prune,pruning,1,8,U1-01,17,17,1005,688,palms,17.0,17.0,partial,06:46,11:20,WO-2025-0208-U-001
WO-2025-0207-U-002,2025-02-07,weed,circle_weeding,1,15,U1-02,3,17,3.57,3.57,ha,3.0,17.0,completed,06:53,13:52,
WO-2025-0207-U-003,2025-02-07,weed,path_upkeep,1,39,U1-03,6,18,7.83,7.83,ha,6.0,18.0,completed,07:12,14:39,
WO-2025-0207-U-004,2025-02-07,spray,spraying,1,23,S1-01,12,14,28.14,21.54,ha,12.0,14.0,partial,06:47,12:12,WO-2025-0208-U-004
WO-2025-0207-U-005,2025-02-07,weed,circle_weeding,2,57,U2-02,13,14,14.86,14.86,ha,13.0,14.0,completed,06:52,14:02,
WO-2025-0207-U-006,2025-02-07,weed,circle_weeding,2,70,U2-03,15,12,16.91,15.56,ha,15.0,12.0,partial,07:12,13:49,WO-2025-0208-U-007
WO-2025-0207-U-007,2025-02-07,spray,spraying,2,56,S2-01,3,12,5.37,5.37,ha,3.0,12.0,completed,07:08,14:10,
WO-2025-0207-U-008,2025-02-07,weed,circle_weeding,3,85,U3-01,14,16,15.09,13.64,ha,14.0,16.0,partial,06:51,13:13,WO-2025-0208-U-009
WO-2025-0207-U-009,2025-02-07,weed,circle_weeding,3,91,U3-02,7,15,7.14,7.14,ha,7.0,15.0,completed,06:52,14:15,
WO-2025-0207-U-010,2025-02-07,prune,pruning,3,111,U3-03,14,16,816,888,palms,14.0,16.0,partial,06:56,13:42,WO-2025-0208-U-011
WO-2025-0207-U-011,2025-02-07,spray,spraying,3,84,S3-01,2,15,3.15,3.15,ha,2.0,15.0,completed,06:46,14:04,
WO-2025-0207-U-012,2025-02-07,weed,path_upkeep,4,130,U4-01,13,12,15.6,16.56,ha,13.0,12.0,partial,07:06,13:52,WO-2025-0208-U-013
WO-2025-0207-U-013,2025-02-07,weed,path_upkeep,4,134,U4-02,13,15,20.1,20.1,ha,13.0,15.0,completed,07:07,14:12,
WO-2025-0207-U-014,2025-02-07,weed,path_upkeep,4,151,U4-03,3,15,3.55,3.55,ha,3.0,15.0,completed,06:52,13:56,
WO-2025-0207-U-015,2025-02-07,spray,spraying,4,124,S4-01,5,14,10.85,10.85,ha,5.0,14.0,completed,07:10,13:54,
WO-2025-0207-U-016,2025-02-07,weed,circle_weeding,5,170,U5-01,4,16,3.93,3.93,ha,4.0,16.0,completed,07:11,14:10,
WO-2025-0207-U-017,2025-02-07,weed,circle_weeding,5,187,U5-02,15,14,18.68,10.39,ha,15.0,14.0,partial,06:58,10:45,WO-2025-0208-U-019
WO-2025-0207-U-018,2025-02-07,weed,circle_weeding,5,200,U5-03,6,16,7.47,7.47,ha,6.0,16.0,completed,07:13,14:09,
WO-2025-0207-U-019,2025-02-07,spray,spraying,5,179,S5-01,12,11,25.51,15.31,ha,12.0,11.0,partial,07:03,11:18,WO-2025-0208-U-021
WO-2025-0207-U-020,2025-02-07,weed,circle_weeding,6,210,U6-01,15,17,16.5,14.02,ha,15.0,17.0,partial,07:12,13:23,WO-2025-0208-U-022
WO-2025-0207-U-021,2025-02-07,weed,circle_weeding,6,248,U6-02,15,17,17.34,15.3,ha,15.0,17.0,partial,06:51,13:22,WO-2025-0208-U-023
WO-2025-0207-U-022,2025-02-07,weed,circle_weeding,6,261,U6-03,15,17,18.23,17.24,ha,15.0,17.0,partial,06:49,13:23,WO-2025-0208-U-024
WO-2025-0207-U-023,2025-02-07,prune,pruning,6,379,U6-04,15,15,876,687,palms,15.0,15.0,partial,07:10,12:36,WO-2025-0208-U-025
WO-2025-0207-U-024,2025-02-07,spray,spraying,6,247,S6-01,6,16,15.14,15.14,ha,6.0,16.0,completed,06:53,14:07,
WO-2025-0207-U-025,2025-02-07,weed,circle_weeding,7,291,U7-01,13,14,12.93,14.75,ha,13.0,14.0,partial,06:47,13:52,WO-2025-0208-U-026
WO-2025-0207-U-026,2025-02-07,weed,path_upkeep,7,309,U7-02,13,12,19.01,10.26,ha,13.0,12.0,partial,07:13,11:11,WO-2025-0208-U-027
WO-2025-0207-U-027,2025-02-07,prune,pruning,7,311,U7-03,13,15,709,902,palms,13.0,15.0,partial,07:13,14:04,WO-2025-0208-U-028
WO-2025-0207-U-028,2025-02-07,prune,pruning,7,340,U7-04,13,14,805,652,palms,13.0,14.0,partial,06:57,12:47,WO-2025-0208-U-029
WO-2025-0207-U-029,2025-02-07,spray,spraying,7,306,S7-01,10,17,22.74,22.74,ha,10.0,17.0,completed,06:56,14:08,
WO-2025-0208-U-001,2025-02-08,prune,pruning,1,8,U1-01,17,16,1005,705,palms,17.0,16.0,partial,06:47,11:53,WO-2025-0210-U-001
WO-2025-0208-U-002,2025-02-08,prune,pruning,1,21,U1-02,17,18,1050,994,palms,17.0,18.0,partial,07:12,13:33,WO-2025-0210-U-002
WO-2025-0208-U-003,2025-02-08,weed,circle_weeding,1,36,U1-03,17,18,17.82,13.13,ha,17.0,18.0,partial,06:00,12:29,WO-2025-0210-U-003
WO-2025-0208-U-004,2025-02-08,spray,spraying,1,23,S1-01,3,14,6.6,6.6,ha,3.0,14.0,completed,06:48,13:51,
WO-2025-0208-U-005,2025-02-08,weed,circle_weeding,2,43,U2-01,15,18,17.79,24.55,ha,15.0,18.0,partial,06:50,13:49,WO-2025-0210-U-005
WO-2025-0208-U-006,2025-02-08,weed,path_upkeep,2,56,U2-02,15,14,24.55,14.13,ha,15.0,14.0,partial,07:07,11:36,WO-2025-0210-U-006
WO-2025-0208-U-007,2025-02-08,weed,circle_weeding,2,70,U2-03,12,15,12.98,11.86,ha,12.0,15.0,partial,07:13,13:33,WO-2025-0210-U-007
WO-2025-0208-U-008,2025-02-08,spray,spraying,2,65,S2-01,7,12,16.33,16.33,ha,7.0,12.0,completed,07:11,14:37,
WO-2025-0208-U-009,2025-02-08,weed,circle_weeding,3,85,U3-01,9,13,9.35,9.35,ha,9.0,13.0,completed,06:47,13:30,
WO-2025-0208-U-010,2025-02-08,weed,circle_weeding,3,98,U3-02,14,15,15.26,14.85,ha,14.0,15.0,partial,06:56,14:06,WO-2025-0210-U-010
WO-2025-0208-U-011,2025-02-08,prune,pruning,3,111,U3-03,14,15,816,828,palms,14.0,15.0,partial,06:52,14:07,WO-2025-0210-U-011
WO-2025-0208-U-012,2025-02-08,spray,spraying,3,106,S3-01,4,16,9.84,9.84,ha,4.0,16.0,completed,07:07,14:34,
WO-2025-0208-U-013,2025-02-08,weed,path_upkeep,4,130,U4-01,3,14,2.54,2.54,ha,3.0,14.0,completed,06:50,13:43,
WO-2025-0208-U-014,2025-02-08,weed,circle_weeding,4,135,U4-02,13,14,15.67,10.36,ha,13.0,14.0,partial,06:56,12:02,WO-2025-0210-U-014
WO-2025-0208-U-015,2025-02-08,weed,circle_weeding,4,148,U4-03,13,13,13.96,13.0,ha,13.0,13.0,partial,06:50,13:10,WO-2025-0210-U-015
WO-2025-0208-U-016,2025-02-08,weed,circle_weeding,4,165,U4-04,13,14,13.44,11.71,ha,13.0,14.0,partial,06:51,12:56,WO-2025-0210-U-016
WO-2025-0208-U-017,2025-02-08,spray,spraying,4,142,S4-01,11,15,26.1,23.24,ha,11.0,15.0,partial,06:50,12:59,WO-2025-0210-U-017
WO-2025-0208-U-018,2025-02-08,weed,circle_weeding,5,179,U5-01,15,15,17.9,14.16,ha,15.0,15.0,partial,07:08,12:45,WO-2025-0210-U-018
WO-2025-0208-U-019,2025-02-08,weed,circle_weeding,5,187,U5-02,15,15,18.68,11.42,ha,15.0,15.0,partial,06:59,11:40,WO-2025-0210-U-019
WO-2025-0208-U-020,2025-02-08,weed,path_upkeep,5,200,U5-03,12,14,21.03,21.03,ha,12.0,14.0,completed,06:57,13:51,
WO-2025-0208-U-021,2025-02-08,spray,spraying,5,179,S5-01,5,12,10.2,10.2,ha,5.0,12.0,completed,07:15,14:42,
WO-2025-0208-U-022,2025-02-08,weed,circle_weeding,6,210,U6-01,3,17,2.54,2.54,ha,3.0,17.0,completed,07:00,14:23,
WO-2025-0208-U-023,2025-02-08,weed,circle_weeding,6,248,U6-02,14,16,15.42,15.42,ha,14.0,16.0,completed,07:10,14:22,
WO-2025-0208-U-024,2025-02-08,weed,circle_weeding,6,261,U6-03,3,17,2.99,2.99,ha,3.0,17.0,completed,06:45,13:50,
WO-2025-0208-U-025,2025-02-08,prune,pruning,6,379,U6-04,15,17,876,700,palms,15.0,17.0,partial,06:52,12:56,WO-2025-0210-U-024
WO-2025-0208-U-026,2025-02-08,weed,circle_weeding,7,291,U7-01,11,14,10.82,9.27,ha,11.0,14.0,partial,06:52,13:03,WO-2025-0210-U-026
WO-2025-0208-U-027,2025-02-08,weed,path_upkeep,7,309,U7-02,10,14,14.59,13.75,ha,10.0,14.0,partial,07:13,14:09,WO-2025-0210-U-027
WO-2025-0208-U-028,2025-02-08,prune,pruning,7,311,U7-03,13,13,709,815,palms,13.0,13.0,partial,06:55,14:05,WO-2025-0210-U-028
WO-2025-0208-U-029,2025-02-08,prune,pruning,7,340,U7-04,13,14,805,432,palms,13.0,14.0,partial,07:11,10:59,WO-2025-0210-U-029
WO-2025-0210-U-001,2025-02-10,prune,pruning,1,8,U1-01,17,18,1005,866,palms,17.0,18.0,partial,06:59,12:46,WO-2025-0211-U-001
WO-2025-0210-U-002,2025-02-10,prune,pruning,1,21,U1-02,17,17,1050,1168,palms,17.0,17.0,partial,07:08,14:35,WO-2025-0211-U-002
WO-2025-0210-U-003,2025-02-10,weed,circle_weeding,1,36,U1-03,15,18,15.69,11.89,ha,15.0,18.0,partial,07:03,12:44,WO-2025-0211-U-003
WO-2025-0210-U-004,2025-02-10,spray,spraying,1,17,S1-01,11,10,25.17,25.17,ha,11.0,10.0,completed,07:06,13:00,
WO-2025-0210-U-005,2025-02-10,weed,circle_weeding,2,43,U2-01,5,15,5.11,5.11,ha,5.0,15.0,completed,07:12,13:59,
WO-2025-0210-U-006,2025-02-10,weed,path_upkeep,2,56,U2-02,10,15,16.23,16.23,ha,10.0,15.0,completed,07:05,14:03,
WO-2025-0210-U-007,2025-02-10,weed,circle_weeding,2,70,U2-03,1,16,1.12,1.12,ha,1.0,16.0,completed,07:10,14:19,
WO-2025-0210-U-008,2025-02-10,spray,spraying,2,49,S2-01,10,13,25.33,25.33,ha,10.0,13.0,completed,07:08,14:08,
WO-2025-0210-U-009,2025-02-10,prune,pruning,3,85,U3-01,14,16,755,691,palms,14.0,16.0,partial,07:06,13:55,WO-2025-0211-U-008
WO-2025-0210-U-010,2025-02-10,weed,circle_weeding,3,98,U3-02,14,13,14.82,12.08,ha,14.0,13.0,partial,06:59,12:55,WO-2025-0211-U-009
WO-2025-0210-U-011,2025-02-10,prune,pruning,3,111,U3-03,14,15,816,833,palms,14.0,15.0,partial,06:53,13:51,WO-2025-0211-U-010
WO-2025-0210-U-012,2025-02-10,spray,spraying,3,90,S3-01,11,17,26.48,26.48,ha,11.0,17.0,completed,07:06,14:01,
WO-2025-0210-U-013,2025-02-10,prune,pruning,4,125,U4-01,13,12,572,336,palms,13.0,12.0,partial,06:54,10:52,WO-2025-0211-U-012
WO-2025-0210-U-014,2025-02-10,weed,circle_weeding,4,135,U4-02,13,13,15.67,14.63,ha,13.0,13.0,partial,07:03,14:03,WO-2025-0211-U-013
WO-2025-0210-U-015,2025-02-10,weed,circle_weeding,4,148,U4-03,13,15,13.96,10.77,ha,13.0,15.0,partial,06:50,12:08,WO-2025-0211-U-014
WO-2025-0210-U-016,2025-02-10,weed,circle_weeding,4,165,U4-04,6,14,5.52,5.52,ha,6.0,14.0,completed,06:56,14:08,
WO-2025-0210-U-017,2025-02-10,spray,spraying,4,142,S4-01,2,14,2.86,2.86,ha,2.0,14.0,completed,07:07,14:01,
WO-2025-0210-U-018,2025-02-10,weed,circle_weeding,5,179,U5-01,10,15,11.35,10.56,ha,10.0,15.0,partial,07:08,13:22,WO-2025-0211-U-016
WO-2025-0210-U-019,2025-02-10,weed,circle_weeding,5,187,U5-02,8,16,8.9,8.9,ha,8.0,16.0,completed,07:10,14:32,
WO-2025-0210-U-020,2025-02-10,prune,pruning,5,373,U5-03,8,15,472,472,palms,8.0,15.0,completed,07:06,14:02,
WO-2025-0210-U-021,2025-02-10,spray,spraying,5,188,S5-01,12,12,27.74,21.47,ha,12.0,12.0,partial,07:14,12:47,WO-2025-0211-U-018
WO-2025-0210-U-022,2025-02-10,weed,circle_weeding,6,211,U6-01,15,16,16.5,17.74,ha,15.0,16.0,partial,06:50,13:53,WO-2025-0211-U-019
WO-2025-0210-U-023,2025-02-10,weed,circle_weeding,6,215,U6-02,15,14,17.34,12.53,ha,15.0,14.0,partial,07:06,12:29,WO-2025-0211-U-020
WO-2025-0210-U-024,2025-02-10,prune,pruning,6,379,U6-04,15,14,876,750,palms,15.0,14.0,partial,07:10,13:37,WO-2025-0211-U-022
WO-2025-0210-U-025,2025-02-10,spray,spraying,6,250,S6-01,10,18,26.08,26.08,ha,10.0,18.0,completed,06:56,14:20,
WO-2025-0210-U-026,2025-02-10,weed,circle_weeding,7,291,U7-01,2,14,1.55,1.55,ha,2.0,14.0,completed,07:10,14:37,
WO-2025-0210-U-027,2025-02-10,weed,path_upkeep,7,309,U7-02,1,14,0.84,0.84,ha,1.0,14.0,completed,07:08,14:16,
WO-2025-0210-U-028,2025-02-10,prune,pruning,7,311,U7-03,13,14,709,486,palms,13.0,14.0,partial,06:58,11:51,WO-2025-0211-U-025
WO-2025-0210-U-029,2025-02-10,prune,pruning,7,340,U7-04,13,15,805,902,palms,13.0,15.0,completed,07:00,14:04,
WO-2025-0211-U-001,2025-02-11,prune,pruning,1,8,U1-01,17,16,1005,742,palms,17.0,16.0,partial,06:46,11:55,WO-2025-0212-U-001
WO-2025-0211-U-002,2025-02-11,prune,pruning,1,21,U1-02,17,18,1050,698,palms,17.0,18.0,partial,06:46,11:15,WO-2025-0212-U-002
WO-2025-0211-U-003,2025-02-11,weed,circle_weeding,1,36,U1-03,4,16,3.8,3.8,ha,4.0,16.0,completed,06:53,14:10,
WO-2025-0211-U-004,2025-02-11,spray,spraying,1,39,S1-01,12,15,29.39,24.17,ha,12.0,15.0,partial,07:06,12:53,WO-2025-0212-U-004
WO-2025-0211-U-005,2025-02-11,prune,pruning,2,43,U2-01,15,16,889,712,palms,15.0,16.0,partial,06:46,12:19,WO-2025-0212-U-005
WO-2025-0211-U-006,2025-02-11,weed,circle_weeding,2,55,U2-02,15,16,18.0,17.27,ha,15.0,16.0,partial,07:13,13:49,WO-2025-0212-U-006
WO-2025-0211-U-007,2025-02-11,weed,circle_weeding,2,73,U2-03,15,14,16.91,10.09,ha,15.0,14.0,partial,07:02,11:13,WO-2025-0212-U-007
WO-2025-0211-U-008,2025-02-11,prune,pruning,3,85,U3-01,14,14,755,471,palms,14.0,14.0,partial,06:48,11:13,WO-2025-0212-U-008
WO-2025-0211-U-009,2025-02-11,weed,circle_weeding,3,98,U3-02,3,13,2.74,2.74,ha,3.0,13.0,completed,07:15,14:18,
WO-2025-0211-U-010,2025-02-11,prune,pruning,3,111,U3-03,14,14,816,433,palms,14.0,14.0,partial,06:57,10:55,WO-2025-0212-U-010
WO-2025-0211-U-011,2025-02-11,spray,spraying,3,83,S3-01,15,16,35.82,35.82,ha,15.0,16.0,completed,07:13,14:06,
WO-2025-0211-U-012,2025-02-11,prune,pruning,4,125,U4-01,13,13,572,535,palms,13.0,13.0,partial,06:53,13:50,WO-2025-0212-U-012
WO-2025-0211-U-013,2025-02-11,weed,circle_weeding,4,135,U4-02,2,15,2.28,2.28,ha,2.0,15.0,completed,06:45,14:09,
WO-2025-0211-U-014,2025-02-11,weed,circle_weeding,4,148,U4-03,9,14,9.08,9.08,ha,9.0,14.0,completed,06:50,14:04,
WO-2025-0211-U-015,2025-02-11,spray,spraying,4,137,S4-01,12,16,29.68,25.56,ha,12.0,16.0,partial,06:47,12:00,WO-2025-0212-U-016
WO-2025-0211-U-016,2025-02-11,weed,circle_weeding,5,179,U5-01,1,16,0.79,0.79,ha,1.0,16.0,completed,06:48,13:51,
WO-2025-0211-U-017,2025-02-11,weed,circle_weeding,5,190,U5-02,15,15,18.68,15.84,ha,15.0,15.0,partial,07:01,13:18,WO-2025-0212-U-018
WO-2025-0211-U-018,2025-02-11,spray,spraying,5,188,S5-01,5,13,9.49,9.49,ha,5.0,13.0,completed,07:02,14:29,
WO-2025-0211-U-019,2025-02-11,weed,circle_weeding,6,211,U6-01,10,17,9.95,9.95,ha,10.0,17.0,completed,06:58,14:18,
WO-2025-0211-U-020,2025-02-11,weed,circle_weeding,6,215,U6-02,15,16,16.56,12.73,ha,15.0,16.0,partial,07:12,13:02,WO-2025-0212-U-021
WO-2025-0211-U-021,2025-02-11,weed,circle_weeding,6,262,U6-03,15,17,18.23,21.67,ha,15.0,17.0,partial,06:53,13:46,WO-2025-0212-U-022
WO-2025-0211-U-022,2025-02-11,prune,pruning,6,379,U6-04,15,14,876,626,palms,15.0,14.0,partial,07:00,12:07,WO-2025-0212-U-023
WO-2025-0211-U-023,2025-02-11,weed,circle_weeding,7,295,U7-01,13,14,12.58,11.9,ha,13.0,14.0,partial,07:10,14:02,WO-2025-0212-U-024
WO-2025-0211-U-024,2025-02-11,weed,path_upkeep,7,307,U7-02,8,14,10.73,10.73,ha,8.0,14.0,completed,07:04,14:13,
WO-2025-0211-U-025,2025-02-11,prune,pruning,7,311,U7-03,13,14,709,423,palms,13.0,14.0,partial,06:51,11:32,WO-2025-0212-U-026
WO-2025-0211-U-026,2025-02-11,weed,circle_weeding,7,347,U7-04,13,13,16.1,14.74,ha,13.0,13.0,partial,07:13,13:44,WO-2025-0212-U-027
WO-2025-0212-U-001,2025-02-12,prune,pruning,1,8,U1-01,17,18,1005,761,palms,17.0,18.0,partial,06:58,12:19,WO-2025-0213-U-001
WO-2025-0212-U-002,2025-02-12,prune,pruning,1,21,U1-02,17,17,1050,726,palms,17.0,17.0,partial,07:05,12:17,WO-2025-0213-U-002
WO-2025-0212-U-003,2025-02-12,weed,circle_weeding,1,38,U1-03,17,19,17.82,15.48,ha,17.0,19.0,partial,06:48,13:11,WO-2025-0213-U-003
WO-2025-0212-U-004,2025-02-12,spray,spraying,1,39,S1-01,3,13,5.22,0.0,ha,3.0,3.9,weathered_off,06:46,08:50,WO-2025-0213-U-004
